key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
nanu_dynamic_ror_special_chaos_enemy_melee_ability_grim_resolve_immPsy			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_heroic_charge			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_heroic_killing_blow			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_hold_the_line			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_holy_aura			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_stand_or_die_atttribute_immPsy			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_stand_your_ground_atttribute_immPsy			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_undaunted_immPsy			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_valiant_war_cry			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_vengeful_war_cry			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_vicious_war_cry			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_violent_war_cry			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_powder_ability_firing_line			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_powder_ability_firing_line_aoe			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_expert_skirmisher			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_hawkish_precision			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_rapid_fire_contact_suppressed			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_rapid_fire_aoe_contact_suppressed			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_arcane_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_arcane_greater_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_ice_shard_contact_frostbite_magic_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_magic_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_piercing			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_ranged_ability_volley_piercing_greater			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_attribute_encourage			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_attribute_immPsy			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_all_contact_armour_destruction_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_all_contact_blinding_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_all_contact_dazed_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_all_contact_frostbite_magic_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_chaos_contact_maruader_horsemen_special_knightly_enemy_shieldbreaker_ammo_type_anti_large			character	1		true	false	true
nanu_dynamic_ror_chaos_contact_maruader_horsemen_throwing_axes_special_knightly_enemy_armour_destruction			character	1		true	false	true
nanu_dynamic_ror_special_chaos_enemy_melee_ability_daemon_slayer_bonus_vs_large			character	1		true	false	true
