key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
nanu_dynamic_ror_ability_melee_aura_of_dispelling			character	1		true	false	true
nanu_dynamic_ror_ability_melee_aura_of_protection			character	1		true	false	true
nanu_dynamic_ror_ability_melee_aura_of_purity			character	1		true	false	true
nanu_dynamic_ror_ability_melee_aura_of_rust			character	1		true	false	true
nanu_dynamic_ror_ability_melee_aura_of_shielding			character	1		true	false	true
nanu_dynamic_ror_ability_melee_aura_of_warding			character	1		true	false	true
nanu_dynamic_ror_ability_melee_bathed_in_blood			character	1		true	false	true
nanu_dynamic_ror_ability_melee_bathed_in_blood_bonus_vs_infantry			character	1		true	false	true
nanu_dynamic_ror_ability_melee_beacon_of_hope			character	1		true	false	true
nanu_dynamic_ror_ability_melee_berserk			character	1		true	false	true
nanu_dynamic_ror_ability_melee_berserk_bloodthirsty_rampage			character	1		true	false	true
nanu_dynamic_ror_ability_melee_berserk_terrifying_rampage			character	1		true	false	true
nanu_dynamic_ror_ability_melee_berserk_unstoppable_rampage			character	1		true	false	true
nanu_dynamic_ror_ability_melee_blazing_aura_contact_burning_flaming_attacks			character	1		true	false	true
nanu_dynamic_ror_ability_melee_blazing_aura_contact_searing_flaming_attacks			character	1		true	false	true
nanu_dynamic_ror_ability_melee_blazing_aura_flaming_attacks			character	1		true	false	true
nanu_dynamic_ror_ability_melee_blinding_radiance			character	1		true	false	true
nanu_dynamic_ror_ability_melee_blood_frenzy			character	1		true	false	true
nanu_dynamic_ror_ability_melee_bloodgreed			character	1		true	false	true
nanu_dynamic_ror_ability_melee_bloodthirst			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_brace			character	1		true	false	true
nanu_dynamic_ror_ability_melee_chaos_armour			character	1		true	false	true
nanu_dynamic_ror_ability_melee_charge_breaker			character	1		true	false	true
nanu_dynamic_ror_ability_melee_chilling_aura			character	1		true	false	true
nanu_dynamic_ror_ability_melee_clairvoyance			character	1		true	false	true
nanu_dynamic_ror_ability_melee_colossal_strike_bonus_vs_large			character	1		true	false	true
nanu_dynamic_ror_ability_melee_courage_in_death			character	1		true	false	true
nanu_dynamic_ror_ability_melee_crowfeast			character	1		true	false	true
nanu_dynamic_ror_ability_melee_crush_the_weak			character	1		true	false	true
nanu_dynamic_ror_ability_melee_deadly_onslaught			character	1		true	false	true
nanu_dynamic_ror_ability_melee_dread_aversion			character	1		true	false	true
nanu_dynamic_ror_ability_melee_dread_legion_causes_terror			character	1		true	false	true
nanu_dynamic_ror_ability_melee_ever_burning_light_contact_blinding			character	1		true	false	true
nanu_dynamic_ror_ability_melee_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_ability_melee_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_ability_melee_flame_incarnate_contact_searing_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_ability_melee_flame_incarnate_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_flanker_strider			character	1		true	false	true
nanu_dynamic_ror_ability_melee_flesh_stitch			character	1		true	false	true
nanu_dynamic_ror_ability_melee_frenzied_charge			character	1		true	false	true
nanu_dynamic_ror_ability_melee_frenzy_immPsy			character	1		true	false	true
nanu_dynamic_ror_ability_melee_gorefeast			character	1		true	false	true
nanu_dynamic_ror_ability_melee_gravity_shift			character	1		true	false	true
nanu_dynamic_ror_ability_melee_grim_resolve_immPsy			character	1		true	false	true
nanu_dynamic_ror_ability_melee_guardian			character	1		true	false	true
nanu_dynamic_ror_ability_melee_heroic_charge			character	1		true	false	true
nanu_dynamic_ror_ability_melee_heroic_killing_blow			character	1		true	false	true
nanu_dynamic_ror_ability_melee_hold_the_line			character	1		true	false	true
nanu_dynamic_ror_ability_melee_holy_aura			character	1		true	false	true
nanu_dynamic_ror_ability_melee_horrible_regeneration			character	1		true	false	true
nanu_dynamic_ror_ability_melee_immaculate_charge			character	1		true	false	true
nanu_dynamic_ror_ability_melee_miasma_of_dispair			character	1		true	false	true
nanu_dynamic_ror_ability_melee_monstrous_strength_bonus_vs_infantry			character	1		true	false	true
nanu_dynamic_ror_ability_melee_murderous_charge			character	1		true	false	true
nanu_dynamic_ror_ability_melee_overwhelming_odor			character	1		true	false	true
nanu_dynamic_ror_ability_melee_primal_instincts			character	1		true	false	true
nanu_dynamic_ror_ability_melee_rage			character	1		true	false	true
nanu_dynamic_ror_ability_melee_regeneration			character	1		true	false	true
nanu_dynamic_ror_ability_melee_relentless_assault			character	1		true	false	true
nanu_dynamic_ror_ability_melee_resplendent_armour			character	1		true	false	true
nanu_dynamic_ror_ability_melee_rowdy			character	1		true	false	true
nanu_dynamic_ror_ability_melee_run_them_down			character	1		true	false	true
nanu_dynamic_ror_ability_melee_soul_rend			character	1		true	false	true
nanu_dynamic_ror_ability_melee_spurting_bile_blood			character	1		true	false	true
nanu_dynamic_ror_ability_melee_stand_or_die			character	1		true	false	true
nanu_dynamic_ror_ability_melee_stand_your_ground			character	1		true	false	true
nanu_dynamic_ror_ability_melee_strength_from_flesh			character	1		true	false	true
nanu_dynamic_ror_ability_melee_terrifying_charge			character	1		true	false	true
nanu_dynamic_ror_ability_melee_the_hunger			character	1		true	false	true
nanu_dynamic_ror_ability_melee_thornmail			character	1		true	false	true
nanu_dynamic_ror_ability_melee_thunderous_aura			character	1		true	false	true
nanu_dynamic_ror_ability_melee_thunderous_aura_greater			character	1		true	false	true
nanu_dynamic_ror_ability_melee_undaunted_immPsy			character	1		true	false	true
nanu_dynamic_ror_ability_melee_undeath_resurgent			character	1		true	false	true
nanu_dynamic_ror_ability_melee_undying_tide			character	1		true	false	true
nanu_dynamic_ror_ability_melee_unstoppable_charge			character	1		true	false	true
nanu_dynamic_ror_ability_melee_valiant_war_cry			character	1		true	false	true
nanu_dynamic_ror_ability_melee_vengeful_war_cry			character	1		true	false	true
nanu_dynamic_ror_ability_melee_vicious_war_cry			character	1		true	false	true
nanu_dynamic_ror_ability_melee_violent_war_cry			character	1		true	false	true
nanu_dynamic_ror_ability_melee_wake_of_fire			character	1		true	false	true
nanu_dynamic_ror_ability_melee_withering_heat			character	1		true	false	true
nanu_dynamic_ror_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_ability_powder_entrench			character	1		true	false	true
nanu_dynamic_ror_ability_powder_firing_line			character	1		true	false	true
nanu_dynamic_ror_ability_powder_firing_line_aoe			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_expert_skirmisher			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_hawkish_precision			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_rapid_fire			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_rapid_fire_aoe			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard_snipe			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_smokebomb			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_arcane			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_arcane_greater			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_barbed			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_barbed_greater			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_fire_charge			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_fire_charge_greater			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_flaming			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_flaming_greater			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_ice_shard			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_ice_shard_greater			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_piercing			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_piercing_greater			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_poison			character	1		true	false	true
nanu_dynamic_ror_ability_ranged_volley_poison_greater			character	1		true	false	true
nanu_dynamic_ror_ability_single_entity_slime_trail			character	1		true	false	true
nanu_dynamic_ror_basic_all_barrier			character	1		true	false	true
nanu_dynamic_ror_basic_all_barrier_greater			character	1		true	false	true
nanu_dynamic_ror_attribute_all_immPsy_vanguard			character	1		true	false	true
nanu_dynamic_ror_attribute_all_immune_to_contact			character	1		true	false	true
nanu_dynamic_ror_attribute_all_perfect_vigour			character	1		true	false	true
nanu_dynamic_ror_attribute_all_stalk_vanguard			character	1		true	false	true
nanu_dynamic_ror_attribute_all_strider_vanguard			character	1		true	false	true
nanu_dynamic_ror_attribute_all_wayfarer			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_amphibious_vanguard			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_causes_fear			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_causes_terror			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_devastating_flanker			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_disable_rampage			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_encourage			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_glorius_charge			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_immPsy			character	1		true	false	true
nanu_dynamic_ror_attribute_melee_unbreakable			character	1		true	false	true
nanu_dynamic_ror_attribute_ranged_stalk_snipe			character	1		true	false	true
nanu_dynamic_ror_attribute_ranged_unspottable_snipe_vanguard			character	1		true	false	true
nanu_dynamic_ror_climate_chaotic			character	1		true	false	true
nanu_dynamic_ror_climate_desert			character	1		true	false	true
nanu_dynamic_ror_climate_frozen			character	1		true	false	true
nanu_dynamic_ror_climate_jungle			character	1		true	false	true
nanu_dynamic_ror_climate_magicforest			character	1		true	false	true
nanu_dynamic_ror_climate_mountain			character	1		true	false	true
nanu_dynamic_ror_climate_ocean			character	1		true	false	true
nanu_dynamic_ror_climate_snowy_mountain			character	1		true	false	true
nanu_dynamic_ror_climate_wasteland			character	1		true	false	true
nanu_dynamic_ror_contact_all_armour_destruction_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_armour_destruction_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_contact_all_bleed			character	1		true	false	true
nanu_dynamic_ror_contact_all_blinding_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_blinding_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_contact_all_blinding_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_contact_all_bone_breaker_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_burning_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_contact_all_charmed_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_contaminated_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_contaminated_magic_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_corrosive_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_crushing_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_cursed_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_dark_blood_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_dazed_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_dazed_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_contact_all_deadly_poison_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_disorienting_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_disrupted_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_contact_all_entangling_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_entropic_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_entropic_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_contact_all_euphoric_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_frostbite_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_contact_all_frostbite_magic_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_contact_all_night_goblin_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_potent_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_rampaging_poison_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_scorching_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_contact_all_searing_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_contact_all_sophiric_musk_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_sundering_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_all_sundering_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_contact_all_toxic_sludge_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_toxic_sludge_magic_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_virulent_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_contact_all_warpflame_arcane_fire_attacks_ammo_type_arcane_fire			character	1		true	false	true
nanu_dynamic_ror_contact_all_weakened_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_ranged_shieldbreaker_attacks			character	1		true	false	true
nanu_dynamic_ror_contact_ranged_suppressed			character	1		true	false	true
nanu_dynamic_ror_ranged_ammo_type_anti_infantry			character	1		true	false	true
nanu_dynamic_ror_ranged_ammo_type_anti_large			character	1		true	false	true
nanu_dynamic_ror_ranged_ammo_type_explosive			character	1		true	false	true
nanu_dynamic_ror_ranged_ammo_type_multi			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_arcane_fire			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_infantry			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_infantry_arcane_fire			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_infantry_flaming			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_infantry_magic			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_infantry_poison			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_large			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_large_arcane_fire			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_large_flaming			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_large_magic			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_anti_large_poison			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_explosive			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_explosive_arcane_fire			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_explosive_flaming			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_explosive_magic_attacks			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_explosive_poison			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_multi			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_multi_arcane_fire			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_multi_flaming			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_multi_magic			character	1		true	false	true
nanu_dynamic_ror_scripted_ammo_type_multi_poison			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_all_ability_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_all_contact_armour_destruction_attacks			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_all_contact_crushing_attacks			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_all_contact_entropic_attacks			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_all_contact_searing_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_all_contact_toxic_sludge_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_all_contact_warpflame_arcane_fire_attacks_ammo_type_arcane_fire			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_aura_of_rust			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_berserk_contact_armour_sundering			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_deadly_onslaught			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_deadly_onslaught_contact_sundering			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_frenzied_charge			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_heroic_charge			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_heroic_killing_blow			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_heroic_killing_blow_contact_sundering			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_immaculate_charge			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_monstrous_strength_bonus_vs_infantry_contact_crushing			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_murderous_charge_contact_crushing			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_relentless_assault			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_relentless_assault_contact_sundering			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_ability_unstoppable_charge_contact_crushing			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_melee_contact_sundering_attacks			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_powder_ability_firing_line_aoe_contact_armour_destruction			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_powder_ability_firing_line_contact_armour_destruction			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_ability_hawkish_precision			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_ability_hawkish_precision_contact_deadly_poison_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_ability_rapid_fire			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_ability_rapid_fire_aoe			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_ability_volley_fire_charge_contact_armour_destruction			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_ability_volley_fire_charge_greater_contact_armour_destruction			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_ability_volley_piercing			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_ability_volley_piercing_greater			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_contact_armour_destruction_ammo_type_explosive			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_contact_searing_flaming_attacks_ammo_type_explosive_flaming			character	1		true	false	true
nanu_dynamic_ror_special_armoured_enemy_ranged_contact_suppressed			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_all_ability_aura_of_shielding			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_chaos_armour			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_colossal_strike_bonus_vs_large			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_attribute_flanker_devastating_flanker_strider_vanguard			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_gorefeast_causes_terror_vs_elves			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_immaculate_charge_glorious_charge			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_miasma_of_dispair			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_monstrous_strength_bonus_vs_infantry			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_murderous_charge_glorious_charge			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_relentless_assault			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_resplendent_armour			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_run_them_down			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_soul_rend			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_melee_ability_unstoppable_charge_glorious_charge			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_entrench			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_expert_skirmisher			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_expert_skirmisher_contact_shieldbreaker			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_hawkish_precision			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_barbed			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_barbed_greater			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_fire_charge			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_fire_charge_greater			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_ice_shard			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_ice_shard_greater			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_piercing			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_piercing_greater			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ammo_type_explosive			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_ammo_type_multi			character	1		true	false	true
nanu_dynamic_ror_special_elven_enemy_ranged_contact_shieldbreaker_ammo_type_multi			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_bloodthirst_attribute_causes_fear			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_crush_the_weak_attribute_causes_fear			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_deadly_onslaught_attribute_causes_fear			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_dread_aversion			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_frenzied_charge			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_frenzy_immPsy			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_murderous_charge_attribute_causes_fear			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_run_them_down_attribute_causes_fear			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_thornmail			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_unstoppable_charge_attribute_causes_terror			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_violent_war_cry			character	1		true	false	true
nanu_dynamic_ror_special_forces_of_destruction_enemy_all_ability_ensorcelled_weapons_arcane_fire_attacks_ammo_type_arcane_fire			character	1		true	false	true
