key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_piercing			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_piercing_greater			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_all_attribute_immPsy_vanguard			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_immPsy			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_immPsy_encourage			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_all_contact_blinding_attacks			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_all_contact_blinding_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_all_contact_frostbite_magic_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_ranged_contact_suppressed			character	1		true	false	true
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_expert_skirmisher_ammo_type_multi_shot			character	1		true	false	true
