key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
nanu_dynamic_ror_special_lizard_enemy_all_ability_hunter_trap_ammo_type_anti_large			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_all_contact_armour_destruction_attacks			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_all_contact_searing_flaming_attacks_ammo_type_flaming			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_all_contact_toxic_sludge_ammo_type_poison			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_berserk_unstoppable_rampage			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_blood_frenzy			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_chaos_armour			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_chilling_aura			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_colossal_strike_bonus_vs_large			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_frenzy_immPsy			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_grim_resolve_immPsy			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_heroic_killing_blow			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_immaculate_charge			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_murderous_charge			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_relentless_assault			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_stand_or_die			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_stand_your_ground			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_strength_from_flesh			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_thornmail			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_undaunted_immPsy			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_undeath_resurgent			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_melee_ability_unstoppable_charge			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_powder_ability_firing_line_ammo_type_anti_large			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_powder_ability_firing_line_aoe_ammo_type_anti_large			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_ranged_ability_expert_skirmisher_ammo_type_anti_large			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_ranged_ability_hawkish_precision_ammo_type_anti_large			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_ranged_ability_volley_barbed_contact_bleeding			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_ranged_ability_volley_barbed_greater_contact_bleeding			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_ranged_ability_volley_ice_shard_contact_frostbite_ammo_type_frozen			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_ammo_type_frozen			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_ranged_ability_volley_piercing_ammo_type_anti_large			faction	1		true	false	true
nanu_dynamic_ror_special_lizard_enemy_ranged_ability_volley_piercing_greater_ammo_type_anti_large			faction	1		true	false	true
