key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
nanu_dynamic_ror_climate_jungle_ability_ranged_expert_skirmisher_woodsman_contact_disorienting_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_expert_skirmisher_woodsman_contact_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_expert_skirmisher_woodsman_contact_potent_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_expert_skirmisher_woodsman_contact_rampaging_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_expert_skirmisher_woodsman_contact_virulent_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_hawkish_precision_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_hawkish_precision_woodsman_contact_blinding_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_hawkish_precision_woodsman_contact_deadly_poison_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_hawkish_precision_woodsman_contact_potent_poison_attacks_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_ability_ranged_slippery_attribute_stalk_vanguard_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_attribute_all_amphibious_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_attribute_all_perfect_vigour_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_contact_all_blinding_attacks_woodsman_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_contact_all_deadly_poison_woodsman_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_contact_all_disorienting_attacks_woodsman_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_contact_all_poison_attacks_woodsman_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_contact_all_potent_poison_attacks_woodsman_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_contact_all_rampaging_poison_woodsman_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_contact_all_virulent_poison_attacks_woodsman_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_jungle_contact_all_weakened_attacks_woodsman_ammo_type_poison			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_all_aura_of_healing			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_all_barrier_boost			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_all_barrier_boost_greater			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_all_expert_skirmisher_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_melee_aura_of_protection			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_melee_clairvoyance_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_melee_miasma_of_dispair_attribute_stalk_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_melee_regeneration_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_magical_forest_ability_ranged_hawkish_precision_woodsman			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_aura_of_protection			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_aura_of_shielding			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_ever_burning_light_contact_blinding_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_thunderous_aura			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_thunderous_aura_contact_electrifying_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_thunderous_aura_contact_shocking_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_thunderous_aura_greater			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_thunderous_aura_greater_contact_electrifying_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_thunderous_aura_greater_contact_shocking_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_urannons_thunderbolt			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_urannons_thunderbolt_contact_electrifying_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_all_urannons_thunderbolt_contact_shocking_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_melee_chilling_aura			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_melee_crush_the_weak			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_melee_heroic_killing_blow			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_melee_monstrous_strength_bonus_vs_infantry			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_melee_relentless_assault			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_ability_melee_rowdy			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_attribute_all_perfect_vigour_wayfarer_strider_vanguard			character	1		true	false	true
nanu_dynamic_ror_climate_mountain_attribute_melee_brace			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_chain_lightining_urannons_thunderbolt			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_chain_lightining_urannons_thunderbolt_contact_electrifying_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_chain_lightining_urannons_thunderbolt_contact_shocking_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_chain_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_chain_lightning_contact_electrifying_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_chain_lightning_contact_shocking_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_hunter_snare_bonus_vs_large_ammo_type_anti_large			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_hunter_snare_contact_entangling_attacks_bonus_vs_large_ammo_type_anti_large			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_hunter_trap_bonus_vs_large_ammo_type_anti_large			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_hunter_trap_contact_entangling_attacks_bonus_vs_large_ammo_type_anti_large			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_unstable_winds			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_urannons_thunderbolt			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_urannons_thunderbolt_contact_electrifying_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_all_urannons_thunderbolt_contact_shocking_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_melee_chilling_aura			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_melee_crabfeast			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_melee_rowdy			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_fire_charge			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_fire_charge_greater			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_flaming_contact_burning_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_flaming_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_flaming_greater_contact_burning_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_flaming_greater_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_ice_shard			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_ice_shard_contact_frostbite_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_ice_shard_greater			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_ability_ranged_volley_ice_shard_greater_contact_frostbite_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_attribute_all_amphibious_vanguard			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_attribute_melee_amphibious_death_explosion_tempest_contact_electrifying_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_attribute_melee_amphibious_death_explosion_tempest_contact_shocking_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_attribute_melee_amphibious_death_explosion_watery_grave_contact_crushing_attacks			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_attribute_melee_amphibious_death_explosion_watery_grave_contact_weakened_attacks			character	1		true	false	true
nanu_dynamic_ror_climate_ocean_contact_all_frostbite_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_climate_wasteland_ability_all_field_medic_encourage			character	1		true	false	true
nanu_dynamic_ror_climate_wasteland_ability_melee_aura_of_purity			character	1		true	false	true
nanu_dynamic_ror_climate_wasteland_ability_melee_beacon_of_hope			character	1		true	false	true
nanu_dynamic_ror_climate_wasteland_ability_melee_grim_resolve_immPsy			character	1		true	false	true
nanu_dynamic_ror_climate_wasteland_ability_melee_miasma_of_dispair			character	1		true	false	true
nanu_dynamic_ror_climate_wasteland_attribute_all_immune_to_contact			character	1		true	false	true
nanu_dynamic_ror_climate_wasteland_attribute_all_perfect_vigour_strider			character	1		true	false	true
nanu_dynamic_ror_contact_all_electrifying_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_contact_all_electrifying_magic_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_contact_all_exposed_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_contact_all_freezing_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_contact_all_frostfire_attacks_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_contact_all_shocking_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_contact_all_shocking_magic_attacks_ammo_type_lightning			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_arcane_medium			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_arcane_medium_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_arcane_small			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_arcane_small_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_daemonic_wrath_large			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_daemonic_wrath_large_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_daemonic_wrath_small			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_daemonic_wrath_small_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_flaming_large			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_flaming_large_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_flaming_medium			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_flaming_medium_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_flaming_small			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_flaming_small_flaming_attacks_ammo_type_flaming			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_frozen_blast			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_frozen_blast_contact_cold_death_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_frozen_blast_contact_freezing_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_frozen_blast_contact_frostbite_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_frozen_tempest			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_frozen_tempest_contact_cold_death_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_frozen_tempest_contact_freezing_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_frozen_tempest_contact_frostbite_ammo_type_frozen			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_gaseous_large			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_gaseous_medium			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_gaseous_small			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_holy_fire			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_holy_fire_arcane_fire_attacks_ammo_type_arcane_fire			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_purple_sun			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_rancid_blood			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_tempest_magic_attacks_ammo_type_magic			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_warpfire_storm			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_warpgas_small			character	1		true	false	true
nanu_dynamic_ror_death_explosion_all_watery_grave			character	1		true	false	true
nanu_dynamic_ror_empire_ability_all_blessing_of_myrmidia_soothing_warmth_attribute_immPsy_flaming_attacks_ammo_type_flaming			faction	1		true	false	true
nanu_dynamic_ror_empire_ability_melee_blessing_of_shallya_soothing_warmth_encourage			faction	1		true	false	true
nanu_dynamic_ror_empire_attribute_all_blessing_of_shallya_aura_of_healing			faction	1		true	false	true
