key	precursor	default_projectile	audio_type	use_secondary_ammo_pool
nanu_hef_longbow_arrow_anti_infantry_lightning	false	nanu_hef_longbow_arrow_anti_infantry_lightning	bow	false
nanu_hef_longbow_arrow_anti_infantry_magic	false	nanu_hef_longbow_arrow_anti_infantry_magic	bow	false
nanu_hef_longbow_arrow_anti_infantry_poison	false	nanu_hef_longbow_arrow_anti_infantry_poison	bow	false
nanu_hef_longbow_arrow_anti_large	false	nanu_hef_longbow_arrow_anti_large	bow	false
nanu_hef_longbow_arrow_anti_large_arcane_fire	false	nanu_hef_longbow_arrow_anti_large_arcane_fire	bow	false
nanu_hef_longbow_arrow_anti_large_flaming	false	nanu_hef_longbow_arrow_anti_large_flaming	bow	false
nanu_hef_longbow_arrow_anti_large_frozen	false	nanu_hef_longbow_arrow_anti_large_frozen	bow	false
nanu_hef_longbow_arrow_anti_large_lightning	false	nanu_hef_longbow_arrow_anti_large_lightning	bow	false
nanu_hef_longbow_arrow_anti_large_magic	false	nanu_hef_longbow_arrow_anti_large_magic	bow	false
nanu_hef_longbow_arrow_anti_large_poison	false	nanu_hef_longbow_arrow_anti_large_poison	bow	false
nanu_hef_longbow_arrow_multi	false	nanu_hef_longbow_arrow_multi	bow	false
nanu_hef_longbow_arrow_multi_arcane_fire	false	nanu_hef_longbow_arrow_multi_arcane_fire	bow	false
nanu_hef_longbow_arrow_multi_flaming	false	nanu_hef_longbow_arrow_multi_flaming	bow	false
nanu_hef_longbow_arrow_multi_frozen	false	nanu_hef_longbow_arrow_multi_frozen	bow	false
nanu_hef_longbow_arrow_multi_lightning	false	nanu_hef_longbow_arrow_multi_lightning	bow	false
nanu_hef_longbow_arrow_multi_magic	false	nanu_hef_longbow_arrow_multi_magic	bow	false
nanu_hef_longbow_arrow_multi_poison	false	nanu_hef_longbow_arrow_multi_poison	bow	false
nanu_hef_longbow_arrow_seeking	false	nanu_hef_longbow_arrow_seeking	bow	false
nanu_hef_longbow_arrow_seeking_arcane_fire	false	nanu_hef_longbow_arrow_seeking_arcane_fire	bow	false
nanu_hef_longbow_arrow_seeking_flaming	false	nanu_hef_longbow_arrow_seeking_flaming	bow	false
nanu_hef_longbow_arrow_seeking_frozen	false	nanu_hef_longbow_arrow_seeking_frozen	bow	false
nanu_hef_longbow_arrow_seeking_lightning	false	nanu_hef_longbow_arrow_seeking_lightning	bow	false
nanu_hef_longbow_arrow_seeking_magic	false	nanu_hef_longbow_arrow_seeking_magic	bow	false
nanu_hef_longbow_arrow_seeking_poison	false	nanu_hef_longbow_arrow_seeking_poison	bow	false
nanu_hef_sea_guard_arrow_arcane_fire	false	nanu_hef_sea_guard_arrow_arcane_fire	bow	false
nanu_hef_sea_guard_arrow_flaming	false	nanu_hef_sea_guard_arrow_flaming	bow	false
nanu_hef_sea_guard_arrow_frozen	false	nanu_hef_sea_guard_arrow_frozen	bow	false
nanu_hef_sea_guard_arrow_lightning	false	nanu_hef_sea_guard_arrow_lightning	bow	false
nanu_hef_sea_guard_arrow_magic	false	nanu_hef_sea_guard_arrow_magic	bow	false
nanu_hef_sea_guard_arrow_poison	false	nanu_hef_sea_guard_arrow_poison	bow	false
nanu_hef_sea_guard_arrow_anti_infantry	false	nanu_hef_sea_guard_arrow_anti_infantry	bow	false
nanu_hef_sea_guard_arrow_anti_infantry_arcane_fire	false	nanu_hef_sea_guard_arrow_anti_infantry_arcane_fire	bow	false
nanu_hef_sea_guard_arrow_anti_infantry_flaming	false	nanu_hef_sea_guard_arrow_anti_infantry_flaming	bow	false
nanu_hef_sea_guard_arrow_anti_infantry_frozen	false	nanu_hef_sea_guard_arrow_anti_infantry_frozen	bow	false
nanu_hef_sea_guard_arrow_anti_infantry_lightning	false	nanu_hef_sea_guard_arrow_anti_infantry_lightning	bow	false
nanu_hef_sea_guard_arrow_anti_infantry_magic	false	nanu_hef_sea_guard_arrow_anti_infantry_magic	bow	false
nanu_hef_sea_guard_arrow_anti_infantry_poison	false	nanu_hef_sea_guard_arrow_anti_infantry_poison	bow	false
nanu_hef_sea_guard_arrow_anti_large	false	nanu_hef_sea_guard_arrow_anti_large	bow	false
nanu_hef_sea_guard_arrow_anti_large_arcane_fire	false	nanu_hef_sea_guard_arrow_anti_large_arcane_fire	bow	false
nanu_hef_sea_guard_arrow_anti_large_flaming	false	nanu_hef_sea_guard_arrow_anti_large_flaming	bow	false
nanu_hef_sea_guard_arrow_anti_large_frozen	false	nanu_hef_sea_guard_arrow_anti_large_frozen	bow	false
nanu_hef_sea_guard_arrow_anti_large_lightning	false	nanu_hef_sea_guard_arrow_anti_large_lightning	bow	false
nanu_hef_sea_guard_arrow_anti_large_magic	false	nanu_hef_sea_guard_arrow_anti_large_magic	bow	false
nanu_hef_sea_guard_arrow_anti_large_poison	false	nanu_hef_sea_guard_arrow_anti_large_poison	bow	false
nanu_hef_sea_guard_arrow_multi	false	nanu_hef_sea_guard_arrow_multi	bow	false
nanu_hef_sea_guard_arrow_multi_arcane_fire	false	nanu_hef_sea_guard_arrow_multi_arcane_fire	bow	false
nanu_hef_sea_guard_arrow_multi_flaming	false	nanu_hef_sea_guard_arrow_multi_flaming	bow	false
nanu_hef_sea_guard_arrow_multi_frozen	false	nanu_hef_sea_guard_arrow_multi_frozen	bow	false
nanu_hef_sea_guard_arrow_multi_lightning	false	nanu_hef_sea_guard_arrow_multi_lightning	bow	false
nanu_hef_sea_guard_arrow_multi_magic	false	nanu_hef_sea_guard_arrow_multi_magic	bow	false
nanu_hef_sea_guard_arrow_multi_poison	false	nanu_hef_sea_guard_arrow_multi_poison	bow	false
nanu_hef_sea_guard_arrow_seeking	false	nanu_hef_sea_guard_arrow_seeking	bow	false
nanu_hef_sea_guard_arrow_seeking_arcane_fire	false	nanu_hef_sea_guard_arrow_seeking_arcane_fire	bow	false
nanu_hef_sea_guard_arrow_seeking_flaming	false	nanu_hef_sea_guard_arrow_seeking_flaming	bow	false
nanu_hef_sea_guard_arrow_seeking_frozen	false	nanu_hef_sea_guard_arrow_seeking_frozen	bow	false
nanu_hef_sea_guard_arrow_seeking_lightning	false	nanu_hef_sea_guard_arrow_seeking_lightning	bow	false
nanu_hef_sea_guard_arrow_seeking_magic	false	nanu_hef_sea_guard_arrow_seeking_magic	bow	false
nanu_hef_sea_guard_arrow_seeking_poison	false	nanu_hef_sea_guard_arrow_seeking_poison	bow	false
nanu_hef_shadow_walker_arrow_arcane_fire	false	nanu_hef_shadow_walker_arrow_arcane_fire	bow	false
nanu_hef_shadow_walker_arrow_flaming	false	nanu_hef_shadow_walker_arrow_flaming	bow	false
nanu_hef_shadow_walker_arrow_frozen	false	nanu_hef_shadow_walker_arrow_frozen	bow	false
nanu_hef_shadow_walker_arrow_lightning	false	nanu_hef_shadow_walker_arrow_lightning	bow	false
nanu_hef_shadow_walker_arrow_magic	false	nanu_hef_shadow_walker_arrow_magic	bow	false
nanu_hef_shadow_walker_arrow_poison	false	nanu_hef_shadow_walker_arrow_poison	bow	false
nanu_hef_shadow_walker_arrow_anti_infantry	false	nanu_hef_shadow_walker_arrow_anti_infantry	bow	false
nanu_hef_shadow_walker_arrow_anti_infantry_arcane_fire	false	nanu_hef_shadow_walker_arrow_anti_infantry_arcane_fire	bow	false
nanu_hef_shadow_walker_arrow_anti_infantry_flaming	false	nanu_hef_shadow_walker_arrow_anti_infantry_flaming	bow	false
nanu_hef_shadow_walker_arrow_anti_infantry_frozen	false	nanu_hef_shadow_walker_arrow_anti_infantry_frozen	bow	false
nanu_hef_shadow_walker_arrow_anti_infantry_lightning	false	nanu_hef_shadow_walker_arrow_anti_infantry_lightning	bow	false
nanu_hef_shadow_walker_arrow_anti_infantry_magic	false	nanu_hef_shadow_walker_arrow_anti_infantry_magic	bow	false
nanu_hef_shadow_walker_arrow_anti_infantry_poison	false	nanu_hef_shadow_walker_arrow_anti_infantry_poison	bow	false
nanu_hef_shadow_walker_arrow_anti_large	false	nanu_hef_shadow_walker_arrow_anti_large	bow	false
nanu_hef_shadow_walker_arrow_anti_large_arcane_fire	false	nanu_hef_shadow_walker_arrow_anti_large_arcane_fire	bow	false
nanu_hef_shadow_walker_arrow_anti_large_flaming	false	nanu_hef_shadow_walker_arrow_anti_large_flaming	bow	false
nanu_hef_shadow_walker_arrow_anti_large_frozen	false	nanu_hef_shadow_walker_arrow_anti_large_frozen	bow	false
nanu_hef_shadow_walker_arrow_anti_large_lightning	false	nanu_hef_shadow_walker_arrow_anti_large_lightning	bow	false
nanu_hef_shadow_walker_arrow_anti_large_magic	false	nanu_hef_shadow_walker_arrow_anti_large_magic	bow	false
nanu_hef_shadow_walker_arrow_anti_large_poison	false	nanu_hef_shadow_walker_arrow_anti_large_poison	bow	false
nanu_hef_shadow_walker_arrow_multi	false	nanu_hef_shadow_walker_arrow_multi	bow	false
nanu_hef_shadow_walker_arrow_multi_arcane_fire	false	nanu_hef_shadow_walker_arrow_multi_arcane_fire	bow	false
nanu_hef_shadow_walker_arrow_multi_flaming	false	nanu_hef_shadow_walker_arrow_multi_flaming	bow	false
nanu_hef_shadow_walker_arrow_multi_frozen	false	nanu_hef_shadow_walker_arrow_multi_frozen	bow	false
nanu_hef_shadow_walker_arrow_multi_lightning	false	nanu_hef_shadow_walker_arrow_multi_lightning	bow	false
nanu_hef_shadow_walker_arrow_multi_magic	false	nanu_hef_shadow_walker_arrow_multi_magic	bow	false
nanu_hef_shadow_walker_arrow_multi_poison	false	nanu_hef_shadow_walker_arrow_multi_poison	bow	false
nanu_hef_shadow_walker_arrow_seeking	false	nanu_hef_shadow_walker_arrow_seeking	bow	false
nanu_hef_shadow_walker_arrow_seeking_arcane_fire	false	nanu_hef_shadow_walker_arrow_seeking_arcane_fire	bow	false
nanu_hef_shadow_walker_arrow_seeking_flaming	false	nanu_hef_shadow_walker_arrow_seeking_flaming	bow	false
nanu_hef_shadow_walker_arrow_seeking_frozen	false	nanu_hef_shadow_walker_arrow_seeking_frozen	bow	false
nanu_hef_shadow_walker_arrow_seeking_lightning	false	nanu_hef_shadow_walker_arrow_seeking_lightning	bow	false
nanu_hef_shadow_walker_arrow_seeking_magic	false	nanu_hef_shadow_walker_arrow_seeking_magic	bow	false
nanu_hef_shadow_walker_arrow_seeking_poison	false	nanu_hef_shadow_walker_arrow_seeking_poison	bow	false
nanu_hef_shadow_warrior_arrow_arcane_fire	false	nanu_hef_shadow_warrior_arrow_arcane_fire	bow	false
nanu_hef_shadow_warrior_arrow_flaming	false	nanu_hef_shadow_warrior_arrow_flaming	bow	false
nanu_hef_shadow_warrior_arrow_frozen	false	nanu_hef_shadow_warrior_arrow_frozen	bow	false
nanu_hef_shadow_warrior_arrow_lightning	false	nanu_hef_shadow_warrior_arrow_lightning	bow	false
nanu_hef_shadow_warrior_arrow_magic	false	nanu_hef_shadow_warrior_arrow_magic	bow	false
nanu_hef_shadow_warrior_arrow_poison	false	nanu_hef_shadow_warrior_arrow_poison	bow	false
nanu_hef_shadow_warrior_arrow_anti_infantry	false	nanu_hef_shadow_warrior_arrow_anti_infantry	bow	false
nanu_hef_shadow_warrior_arrow_anti_infantry_arcane_fire	false	nanu_hef_shadow_warrior_arrow_anti_infantry_arcane_fire	bow	false
nanu_hef_shadow_warrior_arrow_anti_infantry_flaming	false	nanu_hef_shadow_warrior_arrow_anti_infantry_flaming	bow	false
nanu_hef_shadow_warrior_arrow_anti_infantry_frozen	false	nanu_hef_shadow_warrior_arrow_anti_infantry_frozen	bow	false
nanu_hef_shadow_warrior_arrow_anti_infantry_lightning	false	nanu_hef_shadow_warrior_arrow_anti_infantry_lightning	bow	false
nanu_hef_shadow_warrior_arrow_anti_infantry_magic	false	nanu_hef_shadow_warrior_arrow_anti_infantry_magic	bow	false
nanu_hef_shadow_warrior_arrow_anti_infantry_poison	false	nanu_hef_shadow_warrior_arrow_anti_infantry_poison	bow	false
nanu_hef_shadow_warrior_arrow_anti_large	false	nanu_hef_shadow_warrior_arrow_anti_large	bow	false
nanu_hef_shadow_warrior_arrow_anti_large_arcane_fire	false	nanu_hef_shadow_warrior_arrow_anti_large_arcane_fire	bow	false
nanu_hef_shadow_warrior_arrow_anti_large_flaming	false	nanu_hef_shadow_warrior_arrow_anti_large_flaming	bow	false
nanu_hef_shadow_warrior_arrow_anti_large_frozen	false	nanu_hef_shadow_warrior_arrow_anti_large_frozen	bow	false
nanu_hef_shadow_warrior_arrow_anti_large_lightning	false	nanu_hef_shadow_warrior_arrow_anti_large_lightning	bow	false
nanu_hef_shadow_warrior_arrow_anti_large_magic	false	nanu_hef_shadow_warrior_arrow_anti_large_magic	bow	false
nanu_hef_shadow_warrior_arrow_anti_large_poison	false	nanu_hef_shadow_warrior_arrow_anti_large_poison	bow	false
nanu_hef_shadow_warrior_arrow_multi	false	nanu_hef_shadow_warrior_arrow_multi	bow	false
nanu_hef_shadow_warrior_arrow_multi_arcane_fire	false	nanu_hef_shadow_warrior_arrow_multi_arcane_fire	bow	false
nanu_hef_shadow_warrior_arrow_multi_flaming	false	nanu_hef_shadow_warrior_arrow_multi_flaming	bow	false
nanu_hef_shadow_warrior_arrow_multi_frozen	false	nanu_hef_shadow_warrior_arrow_multi_frozen	bow	false
nanu_hef_shadow_warrior_arrow_multi_lightning	false	nanu_hef_shadow_warrior_arrow_multi_lightning	bow	false
nanu_hef_shadow_warrior_arrow_multi_magic	false	nanu_hef_shadow_warrior_arrow_multi_magic	bow	false
nanu_hef_shadow_warrior_arrow_multi_poison	false	nanu_hef_shadow_warrior_arrow_multi_poison	bow	false
nanu_hef_shadow_warrior_arrow_seeking	false	nanu_hef_shadow_warrior_arrow_seeking	bow	false
nanu_hef_shadow_warrior_arrow_seeking_arcane_fire	false	nanu_hef_shadow_warrior_arrow_seeking_arcane_fire	bow	false
nanu_hef_shadow_warrior_arrow_seeking_flaming	false	nanu_hef_shadow_warrior_arrow_seeking_flaming	bow	false
nanu_hef_shadow_warrior_arrow_seeking_frozen	false	nanu_hef_shadow_warrior_arrow_seeking_frozen	bow	false
nanu_hef_shadow_warrior_arrow_seeking_lightning	false	nanu_hef_shadow_warrior_arrow_seeking_lightning	bow	false
nanu_hef_shadow_warrior_arrow_seeking_magic	false	nanu_hef_shadow_warrior_arrow_seeking_magic	bow	false
nanu_hef_shadow_warrior_arrow_seeking_poison	false	nanu_hef_shadow_warrior_arrow_seeking_poison	bow	false
nanu_hef_sisters_of_avelorn_arrow_frozen	false	nanu_hef_sisters_of_avelorn_arrow_frozen	bow	false
nanu_hef_sisters_of_avelorn_arrow_lightning	false	nanu_hef_sisters_of_avelorn_arrow_lightning	bow	false
nanu_hef_sisters_of_avelorn_arrow_anti_infantry	false	nanu_hef_sisters_of_avelorn_arrow_anti_infantry	bow	false
nanu_hef_sisters_of_avelorn_arrow_anti_large	false	nanu_hef_sisters_of_avelorn_arrow_anti_large	bow	false
nanu_hef_sisters_of_avelorn_arrow_explosive	false	nanu_hef_sisters_of_avelorn_arrow_explosive	bow	false
nanu_hef_sisters_of_avelorn_arrow_multi	false	nanu_hef_sisters_of_avelorn_arrow_multi	bow	false
nanu_hef_sisters_of_avelorn_arrow_seeking	false	nanu_hef_sisters_of_avelorn_arrow_seeking	bow	false
nanu_hef_tiranoc_chariot_arrow_arcane_fire	false	nanu_hef_tiranoc_chariot_arrow_arcane_fire	bow	false
nanu_hef_tiranoc_chariot_arrow_flaming	false	nanu_hef_tiranoc_chariot_arrow_flaming	bow	false
nanu_hef_tiranoc_chariot_arrow_frozen	false	nanu_hef_tiranoc_chariot_arrow_frozen	bow	false
nanu_hef_tiranoc_chariot_arrow_lightning	false	nanu_hef_tiranoc_chariot_arrow_lightning	bow	false
nanu_hef_tiranoc_chariot_arrow_magic	false	nanu_hef_tiranoc_chariot_arrow_magic	bow	false
nanu_hef_tiranoc_chariot_arrow_poison	false	nanu_hef_tiranoc_chariot_arrow_poison	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_infantry	false	nanu_hef_tiranoc_chariot_arrow_anti_infantry	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_infantry_arcane_fire	false	nanu_hef_tiranoc_chariot_arrow_anti_infantry_arcane_fire	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_infantry_flaming	false	nanu_hef_tiranoc_chariot_arrow_anti_infantry_flaming	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_infantry_frozen	false	nanu_hef_tiranoc_chariot_arrow_anti_infantry_frozen	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_infantry_lightning	false	nanu_hef_tiranoc_chariot_arrow_anti_infantry_lightning	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_infantry_magic	false	nanu_hef_tiranoc_chariot_arrow_anti_infantry_magic	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_infantry_poison	false	nanu_hef_tiranoc_chariot_arrow_anti_infantry_poison	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_large	false	nanu_hef_tiranoc_chariot_arrow_anti_large	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_large_arcane_fire	false	nanu_hef_tiranoc_chariot_arrow_anti_large_arcane_fire	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_large_flaming	false	nanu_hef_tiranoc_chariot_arrow_anti_large_flaming	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_large_frozen	false	nanu_hef_tiranoc_chariot_arrow_anti_large_frozen	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_large_lightning	false	nanu_hef_tiranoc_chariot_arrow_anti_large_lightning	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_large_magic	false	nanu_hef_tiranoc_chariot_arrow_anti_large_magic	bow	false
nanu_hef_tiranoc_chariot_arrow_anti_large_poison	false	nanu_hef_tiranoc_chariot_arrow_anti_large_poison	bow	false
nanu_hef_tiranoc_chariot_arrow_multi	false	nanu_hef_tiranoc_chariot_arrow_multi	bow	false
nanu_hef_tiranoc_chariot_arrow_multi_arcane_fire	false	nanu_hef_tiranoc_chariot_arrow_multi_arcane_fire	bow	false
nanu_hef_tiranoc_chariot_arrow_multi_flaming	false	nanu_hef_tiranoc_chariot_arrow_multi_flaming	bow	false
nanu_hef_tiranoc_chariot_arrow_multi_frozen	false	nanu_hef_tiranoc_chariot_arrow_multi_frozen	bow	false
nanu_hef_tiranoc_chariot_arrow_multi_lightning	false	nanu_hef_tiranoc_chariot_arrow_multi_lightning	bow	false
nanu_hef_tiranoc_chariot_arrow_multi_magic	false	nanu_hef_tiranoc_chariot_arrow_multi_magic	bow	false
nanu_hef_tiranoc_chariot_arrow_multi_poison	false	nanu_hef_tiranoc_chariot_arrow_multi_poison	bow	false
nanu_hef_tiranoc_chariot_arrow_seeking	false	nanu_hef_tiranoc_chariot_arrow_seeking	bow	false
nanu_hef_tiranoc_chariot_arrow_seeking_arcane_fire	false	nanu_hef_tiranoc_chariot_arrow_seeking_arcane_fire	bow	false
nanu_hef_tiranoc_chariot_arrow_seeking_flaming	false	nanu_hef_tiranoc_chariot_arrow_seeking_flaming	bow	false
nanu_hef_tiranoc_chariot_arrow_seeking_frozen	false	nanu_hef_tiranoc_chariot_arrow_seeking_frozen	bow	false
nanu_hef_tiranoc_chariot_arrow_seeking_lightning	false	nanu_hef_tiranoc_chariot_arrow_seeking_lightning	bow	false
nanu_hef_tiranoc_chariot_arrow_seeking_magic	false	nanu_hef_tiranoc_chariot_arrow_seeking_magic	bow	false
nanu_hef_tiranoc_chariot_arrow_seeking_poison	false	nanu_hef_tiranoc_chariot_arrow_seeking_poison	bow	false
nanu_hef_eagle_claw_bolt_arcane_fire	false	nanu_hef_eagle_claw_bolt_arcane_fire	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_flaming	false	nanu_hef_eagle_claw_bolt_flaming	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_frozen	false	nanu_hef_eagle_claw_bolt_frozen	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_lightning	false	nanu_hef_eagle_claw_bolt_lightning	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_magic	false	nanu_hef_eagle_claw_bolt_magic	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_poison	false	nanu_hef_eagle_claw_bolt_poison	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_anti_infantry	false	nanu_hef_eagle_claw_bolt_anti_infantry	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_anti_infantry_arcane_fire	false	nanu_hef_eagle_claw_bolt_anti_infantry_arcane_fire	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_anti_infantry_flaming	false	nanu_hef_eagle_claw_bolt_anti_infantry_flaming	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_anti_infantry_frozen	false	nanu_hef_eagle_claw_bolt_anti_infantry_frozen	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_anti_infantry_lightning	false	nanu_hef_eagle_claw_bolt_anti_infantry_lightning	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_anti_infantry_magic	false	nanu_hef_eagle_claw_bolt_anti_infantry_magic	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_anti_infantry_poison	false	nanu_hef_eagle_claw_bolt_anti_infantry_poison	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_multi	false	nanu_hef_eagle_claw_bolt_multi	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_multi_arcane_fire	false	nanu_hef_eagle_claw_bolt_multi_arcane_fire	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_multi_flaming	false	nanu_hef_eagle_claw_bolt_multi_flaming	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_multi_frozen	false	nanu_hef_eagle_claw_bolt_multi_frozen	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_multi_lightning	false	nanu_hef_eagle_claw_bolt_multi_lightning	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_multi_magic	false	nanu_hef_eagle_claw_bolt_multi_magic	bolt_launcher_eagle_claw	false
nanu_hef_eagle_claw_bolt_multi_poison	false	nanu_hef_eagle_claw_bolt_multi_poison	bolt_launcher_eagle_claw	false
