key	precursor	default_projectile	audio_type	use_secondary_ammo_pool
nanu_skv_gutter_runner_throwing_star_anti_large_flaming	false	nanu_skv_gutter_runner_throwing_star_anti_large_flaming		false
nanu_skv_gutter_runner_throwing_star_anti_large_lightning	false	nanu_skv_gutter_runner_throwing_star_anti_large_lightning		false
nanu_skv_gutter_runner_throwing_star_anti_large_magic	false	nanu_skv_gutter_runner_throwing_star_anti_large_magic		false
nanu_skv_gutter_runner_throwing_star_anti_large_poison	false	nanu_skv_gutter_runner_throwing_star_anti_large_poison		false
nanu_skv_gutter_runner_throwing_star_multi	false	nanu_skv_gutter_runner_throwing_star_multi		false
nanu_skv_gutter_runner_throwing_star_multi_arcane_fire	false	nanu_skv_gutter_runner_throwing_star_multi_arcane_fire		false
nanu_skv_gutter_runner_throwing_star_multi_flaming	false	nanu_skv_gutter_runner_throwing_star_multi_flaming		false
nanu_skv_gutter_runner_throwing_star_multi_lightning	false	nanu_skv_gutter_runner_throwing_star_multi_lightning		false
nanu_skv_gutter_runner_throwing_star_multi_magic	false	nanu_skv_gutter_runner_throwing_star_multi_magic		false
nanu_skv_night_runner_sling_arcane_fire	false	nanu_skv_night_runner_sling_arcane_fire		false
nanu_skv_night_runner_sling_flaming	false	nanu_skv_night_runner_sling_flaming		false
nanu_skv_night_runner_sling_lightning	false	nanu_skv_night_runner_sling_lightning		false
nanu_skv_night_runner_sling_magic	false	nanu_skv_night_runner_sling_magic		false
nanu_skv_night_runner_sling_poison	false	nanu_skv_night_runner_sling_poison		false
nanu_skv_night_runner_sling_anti_infantry	false	nanu_skv_night_runner_sling_anti_infantry		false
nanu_skv_night_runner_sling_anti_infantry_arcane_fire	false	nanu_skv_night_runner_sling_anti_infantry_arcane_fire		false
nanu_skv_night_runner_sling_anti_infantry_flaming	false	nanu_skv_night_runner_sling_anti_infantry_flaming		false
nanu_skv_night_runner_sling_anti_infantry_lightning	false	nanu_skv_night_runner_sling_anti_infantry_lightning		false
nanu_skv_night_runner_sling_anti_infantry_magic	false	nanu_skv_night_runner_sling_anti_infantry_magic		false
nanu_skv_night_runner_sling_anti_infantry_poison	false	nanu_skv_night_runner_sling_anti_infantry_poison		false
nanu_skv_night_runner_sling_anti_large	false	nanu_skv_night_runner_sling_anti_large		false
nanu_skv_night_runner_sling_anti_large_arcane_fire	false	nanu_skv_night_runner_sling_anti_large_arcane_fire		false
nanu_skv_night_runner_sling_anti_large_flaming	false	nanu_skv_night_runner_sling_anti_large_flaming		false
nanu_skv_night_runner_sling_anti_large_lightning	false	nanu_skv_night_runner_sling_anti_large_lightning		false
nanu_skv_night_runner_sling_anti_large_magic	false	nanu_skv_night_runner_sling_anti_large_magic		false
nanu_skv_night_runner_sling_anti_large_poison	false	nanu_skv_night_runner_sling_anti_large_poison		false
nanu_skv_night_runner_throwing_star_arcane_fire	false	nanu_skv_night_runner_throwing_star_arcane_fire		false
nanu_skv_night_runner_throwing_star_flaming	false	nanu_skv_night_runner_throwing_star_flaming		false
nanu_skv_night_runner_throwing_star_lightning	false	nanu_skv_night_runner_throwing_star_lightning		false
nanu_skv_night_runner_throwing_star_magic	false	nanu_skv_night_runner_throwing_star_magic		false
nanu_skv_night_runner_throwing_star_poison	false	nanu_skv_night_runner_throwing_star_poison		false
nanu_skv_night_runner_throwing_star_anti_infantry	false	nanu_skv_night_runner_throwing_star_anti_infantry		false
nanu_skv_night_runner_throwing_star_anti_infantry_arcane_fire	false	nanu_skv_night_runner_throwing_star_anti_infantry_arcane_fire		false
nanu_skv_night_runner_throwing_star_anti_infantry_flaming	false	nanu_skv_night_runner_throwing_star_anti_infantry_flaming		false
nanu_skv_night_runner_throwing_star_anti_infantry_lightning	false	nanu_skv_night_runner_throwing_star_anti_infantry_lightning		false
nanu_skv_night_runner_throwing_star_anti_infantry_magic	false	nanu_skv_night_runner_throwing_star_anti_infantry_magic		false
nanu_skv_night_runner_throwing_star_anti_infantry_poison	false	nanu_skv_night_runner_throwing_star_anti_infantry_poison		false
nanu_skv_night_runner_throwing_star_anti_large	false	nanu_skv_night_runner_throwing_star_anti_large		false
nanu_skv_night_runner_throwing_star_anti_large_arcane_fire	false	nanu_skv_night_runner_throwing_star_anti_large_arcane_fire		false
nanu_skv_night_runner_throwing_star_anti_large_flaming	false	nanu_skv_night_runner_throwing_star_anti_large_flaming		false
nanu_skv_night_runner_throwing_star_anti_large_lightning	false	nanu_skv_night_runner_throwing_star_anti_large_lightning		false
nanu_skv_night_runner_throwing_star_anti_large_magic	false	nanu_skv_night_runner_throwing_star_anti_large_magic		false
nanu_skv_night_runner_throwing_star_anti_large_poison	false	nanu_skv_night_runner_throwing_star_anti_large_poison		false
nanu_skv_night_runner_throwing_star_multi	false	nanu_skv_night_runner_throwing_star_multi		false
nanu_skv_night_runner_throwing_star_multi_arcane_fire	false	nanu_skv_night_runner_throwing_star_multi_arcane_fire		false
nanu_skv_night_runner_throwing_star_multi_flaming	false	nanu_skv_night_runner_throwing_star_multi_flaming		false
nanu_skv_night_runner_throwing_star_multi_lightning	false	nanu_skv_night_runner_throwing_star_multi_lightning		false
nanu_skv_night_runner_throwing_star_multi_magic	false	nanu_skv_night_runner_throwing_star_multi_magic		false
nanu_skv_night_runner_throwing_star_multi_poison	false	nanu_skv_night_runner_throwing_star_multi_poison		false
nanu_skv_plagueclaw_arcane_fire	false	nanu_skv_plagueclaw_arcane_fire		false
nanu_skv_plagueclaw_lightning	false	nanu_skv_plagueclaw_lightning		false
nanu_skv_plagueclaw_multi	false	nanu_skv_plagueclaw_multi		false
nanu_skv_plagueclaw_multi_arcane_fire	false	nanu_skv_plagueclaw_multi_arcane_fire		false
nanu_skv_plagueclaw_multi_lightning	false	nanu_skv_plagueclaw_multi_lightning		false
nanu_skv_poison_wind_globe_arcane_fire	false	nanu_skv_poison_wind_globe_arcane_fire		false
nanu_skv_poison_wind_globe_lightning	false	nanu_skv_poison_wind_globe_lightning		false
nanu_skv_poison_wind_mortar_arcane_fire	false	nanu_skv_poison_wind_mortar_arcane_fire	poison_wind_mortar	false
nanu_skv_poison_wind_mortar_lightning	false	nanu_skv_poison_wind_mortar_lightning	poison_wind_mortar	false
nanu_skv_poison_wind_mortar_multi	false	nanu_skv_poison_wind_mortar_multi	poison_wind_mortar	false
nanu_skv_poison_wind_mortar_multi_arcane_fire	false	nanu_skv_poison_wind_mortar_multi_arcane_fire	poison_wind_mortar	false
nanu_skv_poison_wind_mortar_multi_lightning	false	nanu_skv_poison_wind_mortar_multi_lightning	poison_wind_mortar	false
nanu_skv_ratling_gun_bullet_arcane_fire	false	nanu_skv_ratling_gun_bullet_arcane_fire	wh2_dlc12_ratling_gun	false
nanu_skv_ratling_gun_bullet_flaming	false	nanu_skv_ratling_gun_bullet_flaming	wh2_dlc12_ratling_gun	false
nanu_skv_sling_arcane_fire	false	nanu_skv_sling_arcane_fire		false
nanu_skv_sling_flaming	false	nanu_skv_sling_flaming		false
nanu_skv_sling_lightning	false	nanu_skv_sling_lightning		false
nanu_skv_sling_magic	false	nanu_skv_sling_magic		false
nanu_skv_sling_poison	false	nanu_skv_sling_poison		false
nanu_skv_warp_jezzails_bullet_arcane_fire	false	nanu_skv_warp_jezzails_bullet_arcane_fire	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_flaming	false	nanu_skv_warp_jezzails_bullet_flaming	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_anti_infantry	false	nanu_skv_warp_jezzails_bullet_anti_infantry	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_anti_infantry_arcane_fire	false	nanu_skv_warp_jezzails_bullet_anti_infantry_arcane_fire	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_anti_infantry_flaming	false	nanu_skv_warp_jezzails_bullet_anti_infantry_flaming	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_anti_large	false	nanu_skv_warp_jezzails_bullet_anti_large	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_anti_large_arcane_fire	false	nanu_skv_warp_jezzails_bullet_anti_large_arcane_fire	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_anti_large_flaming	false	nanu_skv_warp_jezzails_bullet_anti_large_flaming	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_seeking	false	nanu_skv_warp_jezzails_bullet_seeking	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_seeking_arcane_fire	false	nanu_skv_warp_jezzails_bullet_seeking_arcane_fire	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_jezzails_bullet_seeking_flaming	false	nanu_skv_warp_jezzails_bullet_seeking_flaming	wh2_dlc12_warplock_jezzails	false
nanu_skv_warp_lightning_multi	false	nanu_skv_warp_lightning_multi		false
nanu_skv_warp_lightning_seeking	false	nanu_skv_warp_lightning_seeking		false
