key	precursor	default_projectile	audio_type	use_secondary_ammo_pool
nanu_dwf_crossbow_bolt_anti_large_frozen	false	nanu_dwf_crossbow_bolt_anti_large_frozen	crossbow	false
nanu_dwf_crossbow_bolt_anti_large_lightning	false	nanu_dwf_crossbow_bolt_anti_large_lightning	crossbow	false
nanu_dwf_crossbow_bolt_anti_large_magic	false	nanu_dwf_crossbow_bolt_anti_large_magic	crossbow	false
nanu_dwf_crossbow_bolt_anti_large_poison	false	nanu_dwf_crossbow_bolt_anti_large_poison	crossbow	false
nanu_dwf_crossbow_bolt_multi	false	nanu_dwf_crossbow_bolt_multi	crossbow	false
nanu_dwf_crossbow_bolt_multi_arcane_fire	false	nanu_dwf_crossbow_bolt_multi_arcane_fire	crossbow	false
nanu_dwf_crossbow_bolt_multi_flaming	false	nanu_dwf_crossbow_bolt_multi_flaming	crossbow	false
nanu_dwf_crossbow_bolt_multi_frozen	false	nanu_dwf_crossbow_bolt_multi_frozen	crossbow	false
nanu_dwf_crossbow_bolt_multi_lightning	false	nanu_dwf_crossbow_bolt_multi_lightning	crossbow	false
nanu_dwf_crossbow_bolt_multi_magic	false	nanu_dwf_crossbow_bolt_multi_magic	crossbow	false
nanu_dwf_crossbow_bolt_multi_poison	false	nanu_dwf_crossbow_bolt_multi_poison	crossbow	false
nanu_dwf_crossbow_bolt_seeking	false	nanu_dwf_crossbow_bolt_seeking	crossbow	false
nanu_dwf_crossbow_bolt_seeking_arcane_fire	false	nanu_dwf_crossbow_bolt_seeking_arcane_fire	crossbow	false
nanu_dwf_crossbow_bolt_seeking_flaming	false	nanu_dwf_crossbow_bolt_seeking_flaming	crossbow	false
nanu_dwf_crossbow_bolt_seeking_frozen	false	nanu_dwf_crossbow_bolt_seeking_frozen	crossbow	false
nanu_dwf_crossbow_bolt_seeking_lightning	false	nanu_dwf_crossbow_bolt_seeking_lightning	crossbow	false
nanu_dwf_crossbow_bolt_seeking_magic	false	nanu_dwf_crossbow_bolt_seeking_magic	crossbow	false
nanu_dwf_crossbow_bolt_seeking_poison	false	nanu_dwf_crossbow_bolt_seeking_poison	crossbow	false
nanu_dwf_cannon_ball_seeking	false	nanu_dwf_cannon_ball_seeking	cannon	false
nanu_dwf_cannon_ball_seeking_arcane_fire	false	nanu_dwf_cannon_ball_seeking_arcane_fire	cannon	false
nanu_dwf_cannon_ball_seeking_flaming	false	nanu_dwf_cannon_ball_seeking_flaming	cannon	false
nanu_dwf_cannon_ball_seeking_frozen	false	nanu_dwf_cannon_ball_seeking_frozen	cannon	false
nanu_dwf_cannon_ball_seeking_lightning	false	nanu_dwf_cannon_ball_seeking_lightning	cannon	false
nanu_dwf_cannon_ball_seeking_magic	false	nanu_dwf_cannon_ball_seeking_magic	cannon	false
nanu_dwf_cannon_ball_arcane_fire	false	nanu_dwf_cannon_ball_arcane_fire	cannon	false
nanu_dwf_cannon_ball_flaming	false	nanu_dwf_cannon_ball_flaming	cannon	false
nanu_dwf_cannon_ball_frozen	false	nanu_dwf_cannon_ball_frozen	cannon	false
nanu_dwf_cannon_ball_lightning	false	nanu_dwf_cannon_ball_lightning	cannon	false
nanu_dwf_cannon_ball_magic	false	nanu_dwf_cannon_ball_magic	cannon	false
nanu_dwf_cannon_ball_explosive	false	nanu_dwf_cannon_ball_explosive	cannon	false
nanu_dwf_cannon_ball_explosive_flaming	false	nanu_dwf_cannon_ball_explosive_flaming	cannon	false
nanu_dwf_cannon_ball_explosive_arcane_fire	false	nanu_dwf_cannon_ball_explosive_arcane_fire	cannon	false
nanu_dwf_cannon_ball_explosive_frozen	false	nanu_dwf_cannon_ball_explosive_frozen	cannon	false
nanu_dwf_cannon_ball_explosive_lightning	false	nanu_dwf_cannon_ball_explosive_lightning	cannon	false
nanu_dwf_cannon_ball_explosive_magic	false	nanu_dwf_cannon_ball_explosive_magic	cannon	false
nanu_dwf_cannon_ball_multi	false	nanu_dwf_cannon_ball_multi	cannon	false
nanu_dwf_cannon_ball_multi_flaming	false	nanu_dwf_cannon_ball_multi_flaming	cannon	false
nanu_dwf_cannon_ball_multi_arcane_fire	false	nanu_dwf_cannon_ball_multi_arcane_fire	cannon	false
nanu_dwf_cannon_ball_multi_frozen	false	nanu_dwf_cannon_ball_multi_frozen	cannon	false
nanu_dwf_cannon_ball_multi_lightning	false	nanu_dwf_cannon_ball_multi_lightning	cannon	false
nanu_dwf_cannon_ball_multi_magic	false	nanu_dwf_cannon_ball_multi_magic	cannon	false
nanu_dwf_bolt_thrower_bolt_arcane_fire	false	nanu_dwf_bolt_thrower_bolt_arcane_fire	bolt_large	false
nanu_dwf_bolt_thrower_bolt_flaming	false	nanu_dwf_bolt_thrower_bolt_flaming	bolt_large	false
nanu_dwf_bolt_thrower_bolt_frozen	false	nanu_dwf_bolt_thrower_bolt_frozen	bolt_large	false
nanu_dwf_bolt_thrower_bolt_lightning	false	nanu_dwf_bolt_thrower_bolt_lightning	bolt_large	false
nanu_dwf_bolt_thrower_bolt_magic	false	nanu_dwf_bolt_thrower_bolt_magic	bolt_large	false
nanu_dwf_bolt_thrower_bolt_multi	false	nanu_dwf_bolt_thrower_bolt_multi	bolt_large	false
nanu_dwf_bolt_thrower_bolt_multi_arcane_fire	false	nanu_dwf_bolt_thrower_bolt_multi_arcane_fire	bolt_large	false
nanu_dwf_bolt_thrower_bolt_multi_flaming	false	nanu_dwf_bolt_thrower_bolt_multi_flaming	bolt_large	false
nanu_dwf_bolt_thrower_bolt_multi_frozen	false	nanu_dwf_bolt_thrower_bolt_multi_frozen	bolt_large	false
nanu_dwf_bolt_thrower_bolt_multi_lightning	false	nanu_dwf_bolt_thrower_bolt_multi_lightning	bolt_large	false
nanu_dwf_bolt_thrower_bolt_multi_magic	false	nanu_dwf_bolt_thrower_bolt_multi_magic	bolt_large	false
nanu_dwf_bolt_thrower_bolt_seeking	false	nanu_dwf_bolt_thrower_bolt_seeking	bolt_large	false
nanu_dwf_bolt_thrower_bolt_seeking_arcane_fire	false	nanu_dwf_bolt_thrower_bolt_seeking_arcane_fire	bolt_large	false
nanu_dwf_bolt_thrower_bolt_seeking_flaming	false	nanu_dwf_bolt_thrower_bolt_seeking_flaming	bolt_large	false
nanu_dwf_bolt_thrower_bolt_seeking_frozen	false	nanu_dwf_bolt_thrower_bolt_seeking_frozen	bolt_large	false
nanu_dwf_bolt_thrower_bolt_seeking_lightning	false	nanu_dwf_bolt_thrower_bolt_seeking_lightning	bolt_large	false
nanu_dwf_bolt_thrower_bolt_seeking_magic	false	nanu_dwf_bolt_thrower_bolt_seeking_magic	bolt_large	false
nanu_dwf_grudge_stone_arcane_fire	false	nanu_dwf_grudge_stone_arcane_fire		false
nanu_dwf_grudge_stone_flaming	false	nanu_dwf_grudge_stone_flaming		false
nanu_dwf_grudge_stone_frozen	false	nanu_dwf_grudge_stone_frozen		false
nanu_dwf_grudge_stone_lightning	false	nanu_dwf_grudge_stone_lightning		false
nanu_dwf_grudge_stone_magic	false	nanu_dwf_grudge_stone_magic		false
nanu_dwf_grudge_stone_multi	false	nanu_dwf_grudge_stone_multi		false
nanu_dwf_grudge_stone_multi_arcane_fire	false	nanu_dwf_grudge_stone_multi_arcane_fire		false
nanu_dwf_grudge_stone_multi_flaming	false	nanu_dwf_grudge_stone_multi_flaming		false
nanu_dwf_grudge_stone_multi_frozen	false	nanu_dwf_grudge_stone_multi_frozen		false
nanu_dwf_grudge_stone_multi_lightning	false	nanu_dwf_grudge_stone_multi_lightning		false
nanu_dwf_grudge_stone_multi_magic	false	nanu_dwf_grudge_stone_multi_magic		false
nanu_dwf_gyrobomber_clattergun_bullet_arcane_fire	false	nanu_dwf_gyrobomber_clattergun_bullet_arcane_fire		false
nanu_dwf_gyrobomber_clattergun_bullet_flaming	false	nanu_dwf_gyrobomber_clattergun_bullet_flaming		false
nanu_dwf_gyrobomber_clattergun_bullet_frozen	false	nanu_dwf_gyrobomber_clattergun_bullet_frozen		false
nanu_dwf_gyrobomber_clattergun_bullet_lightning	false	nanu_dwf_gyrobomber_clattergun_bullet_lightning		false
nanu_dwf_gyrobomber_clattergun_bullet_magic	false	nanu_dwf_gyrobomber_clattergun_bullet_magic		false
nanu_dwf_organ_gun_arcane_fire	false	nanu_dwf_organ_gun_arcane_fire	orgun_gun	false
nanu_dwf_organ_gun_flaming	false	nanu_dwf_organ_gun_flaming	orgun_gun	false
nanu_dwf_organ_gun_frozen	false	nanu_dwf_organ_gun_frozen	orgun_gun	false
nanu_dwf_organ_gun_lightning	false	nanu_dwf_organ_gun_lightning	orgun_gun	false
nanu_dwf_organ_gun_magic	false	nanu_dwf_organ_gun_magic	orgun_gun	false
nanu_dwf_organ_gun_explosive	false	nanu_dwf_organ_gun_explosive	orgun_gun	false
nanu_dwf_organ_gun_explosive_arcane_fire	false	nanu_dwf_organ_gun_explosive_arcane_fire	orgun_gun	false
nanu_dwf_organ_gun_explosive_flaming	false	nanu_dwf_organ_gun_explosive_flaming	orgun_gun	false
nanu_dwf_organ_gun_explosive_frozen	false	nanu_dwf_organ_gun_explosive_frozen	orgun_gun	false
nanu_dwf_organ_gun_explosive_lightning	false	nanu_dwf_organ_gun_explosive_lightning	orgun_gun	false
nanu_dwf_organ_gun_explosive_magic	false	nanu_dwf_organ_gun_explosive_magic	orgun_gun	false
nanu_dwf_rifle_bullet_arcane_fire	false	nanu_dwf_rifle_bullet_arcane_fire	repeater_gun	false
nanu_dwf_rifle_bullet_flaming	false	nanu_dwf_rifle_bullet_flaming	repeater_gun	false
nanu_dwf_rifle_bullet_frozen	false	nanu_dwf_rifle_bullet_frozen	repeater_gun	false
nanu_dwf_rifle_bullet_lightning	false	nanu_dwf_rifle_bullet_lightning	repeater_gun	false
nanu_dwf_rifle_bullet_magic	false	nanu_dwf_rifle_bullet_magic	repeater_gun	false
nanu_dwf_rifle_bullet_anti_infantry	false	nanu_dwf_rifle_bullet_anti_infantry	repeater_gun	false
nanu_dwf_rifle_bullet_anti_infantry_arcane_fire	false	nanu_dwf_rifle_bullet_anti_infantry_arcane_fire	repeater_gun	false
nanu_dwf_rifle_bullet_anti_infantry_flaming	false	nanu_dwf_rifle_bullet_anti_infantry_flaming	repeater_gun	false
nanu_dwf_rifle_bullet_anti_infantry_frozen	false	nanu_dwf_rifle_bullet_anti_infantry_frozen	repeater_gun	false
nanu_dwf_rifle_bullet_anti_infantry_lightning	false	nanu_dwf_rifle_bullet_anti_infantry_lightning	repeater_gun	false
nanu_dwf_rifle_bullet_anti_infantry_magic	false	nanu_dwf_rifle_bullet_anti_infantry_magic	repeater_gun	false
nanu_dwf_rifle_bullet_anti_large	false	nanu_dwf_rifle_bullet_anti_large	repeater_gun	false
nanu_dwf_rifle_bullet_anti_large_arcane_fire	false	nanu_dwf_rifle_bullet_anti_large_arcane_fire	repeater_gun	false
nanu_dwf_rifle_bullet_anti_large_flaming	false	nanu_dwf_rifle_bullet_anti_large_flaming	repeater_gun	false
nanu_dwf_rifle_bullet_anti_large_frozen	false	nanu_dwf_rifle_bullet_anti_large_frozen	repeater_gun	false
nanu_dwf_rifle_bullet_anti_large_lightning	false	nanu_dwf_rifle_bullet_anti_large_lightning	repeater_gun	false
nanu_dwf_rifle_bullet_anti_large_magic	false	nanu_dwf_rifle_bullet_anti_large_magic	repeater_gun	false
nanu_dwf_rifle_bullet_seeking	false	nanu_dwf_rifle_bullet_seeking	repeater_gun	false
nanu_dwf_rifle_bullet_seeking_arcane_fire	false	nanu_dwf_rifle_bullet_seeking_arcane_fire	repeater_gun	false
nanu_dwf_rifle_bullet_seeking_flaming	false	nanu_dwf_rifle_bullet_seeking_flaming	repeater_gun	false
nanu_dwf_rifle_bullet_seeking_frozen	false	nanu_dwf_rifle_bullet_seeking_frozen	repeater_gun	false
nanu_dwf_rifle_bullet_seeking_lightning	false	nanu_dwf_rifle_bullet_seeking_lightning	repeater_gun	false
nanu_dwf_rifle_bullet_seeking_magic	false	nanu_dwf_rifle_bullet_seeking_magic	repeater_gun	false
nanu_dwf_blunderbuss_arcane_fire	false	nanu_dwf_blunderbuss_arcane_fire	blunderbuss	false
nanu_dwf_blunderbuss_flaming	false	nanu_dwf_blunderbuss_flaming	blunderbuss	false
nanu_dwf_blunderbuss_frozen	false	nanu_dwf_blunderbuss_frozen	blunderbuss	false
nanu_dwf_blunderbuss_lightning	false	nanu_dwf_blunderbuss_lightning	blunderbuss	false
nanu_dwf_blunderbuss_magic	false	nanu_dwf_blunderbuss_magic	blunderbuss	false
nanu_dwf_blunderbuss_anti_infantry	false	nanu_dwf_blunderbuss_anti_infantry	blunderbuss	false
nanu_dwf_blunderbuss_anti_infantry_arcane_fire	false	nanu_dwf_blunderbuss_anti_infantry_arcane_fire	blunderbuss	false
nanu_dwf_blunderbuss_anti_infantry_flaming	false	nanu_dwf_blunderbuss_anti_infantry_flaming	blunderbuss	false
nanu_dwf_blunderbuss_anti_infantry_frozen	false	nanu_dwf_blunderbuss_anti_infantry_frozen	blunderbuss	false
nanu_dwf_blunderbuss_anti_infantry_lightning	false	nanu_dwf_blunderbuss_anti_infantry_lightning	blunderbuss	false
nanu_dwf_blunderbuss_anti_infantry_magic	false	nanu_dwf_blunderbuss_anti_infantry_magic	blunderbuss	false
nanu_dwf_blunderbuss_anti_large	false	nanu_dwf_blunderbuss_anti_large	blunderbuss	false
nanu_dwf_blunderbuss_anti_large_arcane_fire	false	nanu_dwf_blunderbuss_anti_large_arcane_fire	blunderbuss	false
nanu_dwf_blunderbuss_anti_large_flaming	false	nanu_dwf_blunderbuss_anti_large_flaming	blunderbuss	false
nanu_dwf_blunderbuss_anti_large_frozen	false	nanu_dwf_blunderbuss_anti_large_frozen	blunderbuss	false
nanu_dwf_blunderbuss_anti_large_lightning	false	nanu_dwf_blunderbuss_anti_large_lightning	blunderbuss	false
nanu_dwf_blunderbuss_anti_large_magic	false	nanu_dwf_blunderbuss_anti_large_magic	blunderbuss	false
nanu_dwf_goblin_hewer_axe_arcane_fire	false	nanu_dwf_goblin_hewer_axe_arcane_fire		false
nanu_dwf_goblin_hewer_axe_flaming	false	nanu_dwf_goblin_hewer_axe_flaming		false
nanu_dwf_goblin_hewer_axe_frozen	false	nanu_dwf_goblin_hewer_axe_frozen		false
nanu_dwf_goblin_hewer_axe_lightning	false	nanu_dwf_goblin_hewer_axe_lightning		false
nanu_dwf_goblin_hewer_axe_magic	false	nanu_dwf_goblin_hewer_axe_magic		false
nanu_dwf_goblin_hewer_axe_anti_infantry	false	nanu_dwf_goblin_hewer_axe_anti_infantry		false
nanu_dwf_goblin_hewer_axe_anti_infantry_arcane_fire	false	nanu_dwf_goblin_hewer_axe_anti_infantry_arcane_fire		false
nanu_dwf_goblin_hewer_axe_anti_infantry_flaming	false	nanu_dwf_goblin_hewer_axe_anti_infantry_flaming		false
nanu_dwf_goblin_hewer_axe_anti_infantry_frozen	false	nanu_dwf_goblin_hewer_axe_anti_infantry_frozen		false
nanu_dwf_goblin_hewer_axe_anti_infantry_lightning	false	nanu_dwf_goblin_hewer_axe_anti_infantry_lightning		false
nanu_dwf_goblin_hewer_axe_anti_infantry_magic	false	nanu_dwf_goblin_hewer_axe_anti_infantry_magic		false
nanu_dwf_slayer_pirate_pistol_bullet_arcane_fire	false	nanu_dwf_slayer_pirate_pistol_bullet_arcane_fire	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_flaming	false	nanu_dwf_slayer_pirate_pistol_bullet_flaming	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_frozen	false	nanu_dwf_slayer_pirate_pistol_bullet_frozen	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_lightning	false	nanu_dwf_slayer_pirate_pistol_bullet_lightning	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_magic	false	nanu_dwf_slayer_pirate_pistol_bullet_magic	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_arcane_fire	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_arcane_fire	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_flaming	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_flaming	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_frozen	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_frozen	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_lightning	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_lightning	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_magic	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_magic	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_large	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_large	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_large_arcane_fire	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_arcane_fire	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_large_flaming	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_flaming	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_large_frozen	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_frozen	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_large_lightning	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_lightning	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_anti_large_magic	false	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_magic	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_multi	false	nanu_dwf_slayer_pirate_pistol_bullet_multi	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_multi_arcane_fire	false	nanu_dwf_slayer_pirate_pistol_bullet_multi_arcane_fire	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_multi_flaming	false	nanu_dwf_slayer_pirate_pistol_bullet_multi_flaming	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_multi_frozen	false	nanu_dwf_slayer_pirate_pistol_bullet_multi_frozen	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_multi_lightning	false	nanu_dwf_slayer_pirate_pistol_bullet_multi_lightning	pistol	false
nanu_dwf_slayer_pirate_pistol_bullet_multi_magic	false	nanu_dwf_slayer_pirate_pistol_bullet_multi_magic	pistol	false
nanu_dwf_thunderbarge_cannon_arcane_fire	false	nanu_dwf_thunderbarge_cannon_arcane_fire	cannon	false
nanu_dwf_thunderbarge_cannon_flaming	false	nanu_dwf_thunderbarge_cannon_flaming	cannon	false
nanu_dwf_thunderbarge_cannon_frozen	false	nanu_dwf_thunderbarge_cannon_frozen	cannon	false
nanu_dwf_thunderbarge_cannon_lightning	false	nanu_dwf_thunderbarge_cannon_lightning	cannon	false
nanu_dwf_thunderbarge_cannon_magic	false	nanu_dwf_thunderbarge_cannon_magic	cannon	false
nanu_dwf_thunderbarge_grudge_raker_arcane_fire	false	nanu_dwf_thunderbarge_grudge_raker_arcane_fire	blunderbuss	true
nanu_dwf_thunderbarge_grudge_raker_flaming	false	nanu_dwf_thunderbarge_grudge_raker_flaming	blunderbuss	true
nanu_dwf_thunderbarge_grudge_raker_frozen	false	nanu_dwf_thunderbarge_grudge_raker_frozen	blunderbuss	true
nanu_dwf_thunderbarge_grudge_raker_lightning	false	nanu_dwf_thunderbarge_grudge_raker_lightning	blunderbuss	true
nanu_dwf_thunderbarge_grudge_raker_magic	false	nanu_dwf_thunderbarge_grudge_raker_magic	blunderbuss	true
nanu_dwf_thunderbarge_bomb_arcane_fire	false	nanu_dwf_thunderbarge_bomb_arcane_fire		true
nanu_dwf_thunderbarge_bomb_frozen	false	nanu_dwf_thunderbarge_bomb_frozen		true
nanu_dwf_thunderbarge_bomb_lightning	false	nanu_dwf_thunderbarge_bomb_lightning		true
nanu_dwf_rangers_throwing_axe_arcane_fire	false	nanu_dwf_rangers_throwing_axe_arcane_fire		false
nanu_dwf_rangers_throwing_axe_flaming	false	nanu_dwf_rangers_throwing_axe_flaming		false
nanu_dwf_rangers_throwing_axe_frozen	false	nanu_dwf_rangers_throwing_axe_frozen		false
nanu_dwf_rangers_throwing_axe_lightning	false	nanu_dwf_rangers_throwing_axe_lightning		false
nanu_dwf_rangers_throwing_axe_magic	false	nanu_dwf_rangers_throwing_axe_magic		false
nanu_dwf_rangers_throwing_axe_anti_infantry	false	nanu_dwf_rangers_throwing_axe_anti_infantry		false
nanu_dwf_rangers_throwing_axe_anti_infantry_arcane_fire	false	nanu_dwf_rangers_throwing_axe_anti_infantry_arcane_fire		false
nanu_dwf_rangers_throwing_axe_anti_infantry_flaming	false	nanu_dwf_rangers_throwing_axe_anti_infantry_flaming		false
nanu_dwf_rangers_throwing_axe_anti_infantry_frozen	false	nanu_dwf_rangers_throwing_axe_anti_infantry_frozen		false
nanu_dwf_rangers_throwing_axe_anti_infantry_lightning	false	nanu_dwf_rangers_throwing_axe_anti_infantry_lightning		false
nanu_dwf_rangers_throwing_axe_anti_infantry_magic	false	nanu_dwf_rangers_throwing_axe_anti_infantry_magic		false
nanu_dwf_rangers_throwing_axe_anti_large	false	nanu_dwf_rangers_throwing_axe_anti_large		false
nanu_dwf_rangers_throwing_axe_anti_large_arcane_fire	false	nanu_dwf_rangers_throwing_axe_anti_large_arcane_fire		false
nanu_dwf_rangers_throwing_axe_anti_large_flaming	false	nanu_dwf_rangers_throwing_axe_anti_large_flaming		false
nanu_dwf_rangers_throwing_axe_anti_large_frozen	false	nanu_dwf_rangers_throwing_axe_anti_large_frozen		false
nanu_dwf_rangers_throwing_axe_anti_large_lightning	false	nanu_dwf_rangers_throwing_axe_anti_large_lightning		false
nanu_dwf_rangers_throwing_axe_anti_large_magic	false	nanu_dwf_rangers_throwing_axe_anti_large_magic		false
nanu_dwf_drakegun_frozen	false	nanu_dwf_drakegun_frozen		false
nanu_dwf_drakegun_trollhammer_arcane_fire	false	nanu_dwf_drakegun_trollhammer_arcane_fire	drakegun	false
nanu_dwf_drakegun_trollhammer_frozen	false	nanu_dwf_drakegun_trollhammer_frozen	drakegun	false
nanu_dwf_drakegun_trollhammer_lightning	false	nanu_dwf_drakegun_trollhammer_lightning	drakegun	false
nanu_dwf_goblin_hewer_axe_seeking	false	nanu_dwf_goblin_hewer_axe_seeking		false
nanu_dwf_goblin_hewer_axe_seeking_arcane_fire	false	nanu_dwf_goblin_hewer_axe_seeking_arcane_fire		false
nanu_dwf_goblin_hewer_axe_seeking_flaming	false	nanu_dwf_goblin_hewer_axe_seeking_flaming		false
nanu_dwf_goblin_hewer_axe_seeking_frozen	false	nanu_dwf_goblin_hewer_axe_seeking_frozen		false
nanu_dwf_goblin_hewer_axe_seeking_lightning	false	nanu_dwf_goblin_hewer_axe_seeking_lightning		false
nanu_dwf_goblin_hewer_axe_seeking_magic	false	nanu_dwf_goblin_hewer_axe_seeking_magic		false
nanu_dwf_rangers_throwing_axe_seeking	false	nanu_dwf_rangers_throwing_axe_seeking		false
nanu_dwf_rangers_throwing_axe_seeking_arcane_fire	false	nanu_dwf_rangers_throwing_axe_seeking_arcane_fire		false
nanu_dwf_rangers_throwing_axe_seeking_flaming	false	nanu_dwf_rangers_throwing_axe_seeking_flaming		false
nanu_dwf_rangers_throwing_axe_seeking_frozen	false	nanu_dwf_rangers_throwing_axe_seeking_frozen		false
nanu_dwf_rangers_throwing_axe_seeking_lightning	false	nanu_dwf_rangers_throwing_axe_seeking_lightning		false
nanu_dwf_rangers_throwing_axe_seeking_magic	false	nanu_dwf_rangers_throwing_axe_seeking_magic		false
