bonus_value_id	effect	missile_weapon_junction
enable	nanu_ammo_type_anti_infantry_poison	800720146
enable	nanu_ammo_type_anti_large	800720147
enable	nanu_ammo_type_anti_large_arcane_fire	800720148
enable	nanu_ammo_type_anti_large_flaming	800720149
enable	nanu_ammo_type_anti_large_frozen	800720150
enable	nanu_ammo_type_anti_large_lightning	800720151
enable	nanu_ammo_type_anti_large_magic	800720152
enable	nanu_ammo_type_anti_large_poison	800720153
enable	nanu_ammo_type_multi	800720154
enable	nanu_ammo_type_multi_arcane_fire	800720155
enable	nanu_ammo_type_multi_flaming	800720156
enable	nanu_ammo_type_multi_frozen	800720157
enable	nanu_ammo_type_multi_lightning	800720158
enable	nanu_ammo_type_multi_magic	800720159
enable	nanu_ammo_type_multi_poison	800720160
enable	nanu_ammo_type_seeking	800720161
enable	nanu_ammo_type_seeking_arcane_fire	800720162
enable	nanu_ammo_type_seeking_flaming	800720163
enable	nanu_ammo_type_seeking_frozen	800720164
enable	nanu_ammo_type_seeking_lightning	800720165
enable	nanu_ammo_type_seeking_magic	800720166
enable	nanu_ammo_type_seeking_poison	800720167
enable	nanu_ammo_type_arcane_fire	800720168
enable	nanu_ammo_type_flaming	800720169
enable	nanu_ammo_type_frozen	800720170
enable	nanu_ammo_type_lightning	800720171
enable	nanu_ammo_type_magic	800720172
enable	nanu_ammo_type_poison	800720173
enable	nanu_ammo_type_anti_infantry	800720174
enable	nanu_ammo_type_anti_infantry_arcane_fire	800720175
enable	nanu_ammo_type_anti_infantry_flaming	800720176
enable	nanu_ammo_type_anti_infantry_frozen	800720177
enable	nanu_ammo_type_anti_infantry_lightning	800720178
enable	nanu_ammo_type_anti_infantry_magic	800720179
enable	nanu_ammo_type_anti_infantry_poison	800720180
enable	nanu_ammo_type_anti_large	800720181
enable	nanu_ammo_type_anti_large_arcane_fire	800720182
enable	nanu_ammo_type_anti_large_flaming	800720183
enable	nanu_ammo_type_anti_large_frozen	800720184
enable	nanu_ammo_type_anti_large_lightning	800720185
enable	nanu_ammo_type_anti_large_magic	800720186
enable	nanu_ammo_type_anti_large_poison	800720187
enable	nanu_ammo_type_multi	800720188
enable	nanu_ammo_type_multi_arcane_fire	800720189
enable	nanu_ammo_type_multi_flaming	800720190
enable	nanu_ammo_type_multi_frozen	800720191
enable	nanu_ammo_type_multi_lightning	800720192
enable	nanu_ammo_type_multi_magic	800720193
enable	nanu_ammo_type_multi_poison	800720194
enable	nanu_ammo_type_seeking	800720195
enable	nanu_ammo_type_seeking_arcane_fire	800720196
enable	nanu_ammo_type_seeking_flaming	800720197
enable	nanu_ammo_type_seeking_frozen	800720198
enable	nanu_ammo_type_seeking_lightning	800720199
enable	nanu_ammo_type_seeking_magic	800720200
enable	nanu_ammo_type_seeking_poison	800720201
enable	nanu_ammo_type_arcane_fire	800720202
enable	nanu_ammo_type_flaming	800720203
enable	nanu_ammo_type_frozen	800720204
enable	nanu_ammo_type_lightning	800720205
enable	nanu_ammo_type_magic	800720206
enable	nanu_ammo_type_explosive	800720207
enable	nanu_ammo_type_explosive_arcane_fire	800720208
enable	nanu_ammo_type_explosive_flaming	800720209
enable	nanu_ammo_type_explosive_frozen	800720210
enable	nanu_ammo_type_explosive_lightning	800720211
enable	nanu_ammo_type_explosive_magic	800720212
enable	nanu_ammo_type_arcane_fire	800720213
enable	nanu_ammo_type_flaming	800720214
enable	nanu_ammo_type_frozen	800720215
enable	nanu_ammo_type_lightning	800720216
enable	nanu_ammo_type_magic	800720217
enable	nanu_ammo_type_anti_infantry	800720218
enable	nanu_ammo_type_anti_infantry_arcane_fire	800720219
enable	nanu_ammo_type_anti_infantry_flaming	800720220
enable	nanu_ammo_type_anti_infantry_frozen	800720221
enable	nanu_ammo_type_anti_infantry_lightning	800720222
enable	nanu_ammo_type_anti_infantry_magic	800720223
enable	nanu_ammo_type_arcane_fire	800720224
enable	nanu_ammo_type_flaming	800720225
enable	nanu_ammo_type_frozen	800720226
enable	nanu_ammo_type_lightning	800720227
enable	nanu_ammo_type_magic	800720228
enable	nanu_ammo_type_anti_infantry	800720229
enable	nanu_ammo_type_anti_infantry_arcane_fire	800720230
enable	nanu_ammo_type_anti_infantry_flaming	800720231
enable	nanu_ammo_type_anti_infantry_frozen	800720232
enable	nanu_ammo_type_anti_infantry_lightning	800720233
enable	nanu_ammo_type_anti_infantry_magic	800720234
