bonus_value_id	effect	missile_weapon_junction
enable	nanu_ammo_type_multi_arcane_fire	800710055
enable	nanu_ammo_type_multi_flaming	800710056
enable	nanu_ammo_type_multi_frozen	800710057
enable	nanu_ammo_type_multi_lightning	800710058
enable	nanu_ammo_type_multi_magic	800710059
enable	nanu_ammo_type_multi_poison	800710060
enable	nanu_ammo_type_seeking	800710061
enable	nanu_ammo_type_seeking_arcane_fire	800710062
enable	nanu_ammo_type_seeking_flaming	800710063
enable	nanu_ammo_type_seeking_frozen	800710064
enable	nanu_ammo_type_seeking_lightning	800710065
enable	nanu_ammo_type_seeking_magic	800710066
enable	nanu_ammo_type_seeking_poison	800710067
enable	nanu_ammo_type_arcane_fire	800710068
enable	nanu_ammo_type_flaming	800710069
enable	nanu_ammo_type_frozen	800710070
enable	nanu_ammo_type_lightning	800710071
enable	nanu_ammo_type_magic	800710072
enable	nanu_ammo_type_poison	800710073
enable	nanu_ammo_type_anti_infantry	800710074
enable	nanu_ammo_type_anti_infantry_arcane_fire	800710075
enable	nanu_ammo_type_anti_infantry_flaming	800710076
enable	nanu_ammo_type_anti_infantry_frozen	800710077
enable	nanu_ammo_type_anti_infantry_lightning	800710078
enable	nanu_ammo_type_anti_infantry_magic	800710079
enable	nanu_ammo_type_anti_infantry_poison	800710080
enable	nanu_ammo_type_anti_large	800710081
enable	nanu_ammo_type_anti_large_arcane_fire	800710082
enable	nanu_ammo_type_anti_large_flaming	800710083
enable	nanu_ammo_type_anti_large_frozen	800710084
enable	nanu_ammo_type_anti_large_lightning	800710085
enable	nanu_ammo_type_anti_large_magic	800710086
enable	nanu_ammo_type_anti_large_poison	800710087
enable	nanu_ammo_type_multi	800710088
enable	nanu_ammo_type_multi_arcane_fire	800710089
enable	nanu_ammo_type_multi_flaming	800710090
enable	nanu_ammo_type_multi_frozen	800710091
enable	nanu_ammo_type_multi_lightning	800710092
enable	nanu_ammo_type_multi_magic	800710093
enable	nanu_ammo_type_multi_poison	800710094
enable	nanu_ammo_type_seeking	800710095
enable	nanu_ammo_type_seeking_arcane_fire	800710096
enable	nanu_ammo_type_seeking_flaming	800710097
enable	nanu_ammo_type_seeking_frozen	800710098
enable	nanu_ammo_type_seeking_lightning	800710099
enable	nanu_ammo_type_seeking_magic	800710100
enable	nanu_ammo_type_seeking_poison	800710101
enable	nanu_ammo_type_arcane_fire	800710102
enable	nanu_ammo_type_flaming	800710103
enable	nanu_ammo_type_frozen	800710104
enable	nanu_ammo_type_lightning	800710105
enable	nanu_ammo_type_magic	800710106
enable	nanu_ammo_type_poison	800710107
enable	nanu_ammo_type_anti_infantry	800710108
enable	nanu_ammo_type_anti_infantry_arcane_fire	800710109
enable	nanu_ammo_type_anti_infantry_flaming	800710110
enable	nanu_ammo_type_anti_infantry_frozen	800710111
enable	nanu_ammo_type_anti_infantry_lightning	800710112
enable	nanu_ammo_type_anti_infantry_magic	800710113
enable	nanu_ammo_type_anti_infantry_poison	800710114
enable	nanu_ammo_type_anti_large	800710115
enable	nanu_ammo_type_anti_large_arcane_fire	800710116
enable	nanu_ammo_type_anti_large_flaming	800710117
enable	nanu_ammo_type_anti_large_frozen	800710118
enable	nanu_ammo_type_anti_large_lightning	800710119
enable	nanu_ammo_type_anti_large_magic	800710120
enable	nanu_ammo_type_anti_large_poison	800710121
enable	nanu_ammo_type_multi	800710122
enable	nanu_ammo_type_multi_arcane_fire	800710123
enable	nanu_ammo_type_multi_flaming	800710124
enable	nanu_ammo_type_multi_frozen	800710125
enable	nanu_ammo_type_multi_lightning	800710126
enable	nanu_ammo_type_multi_magic	800710127
enable	nanu_ammo_type_multi_poison	800710128
enable	nanu_ammo_type_seeking	800710129
enable	nanu_ammo_type_seeking_arcane_fire	800710130
enable	nanu_ammo_type_seeking_flaming	800710131
enable	nanu_ammo_type_seeking_frozen	800710132
enable	nanu_ammo_type_seeking_lightning	800710133
enable	nanu_ammo_type_seeking_magic	800710134
enable	nanu_ammo_type_seeking_poison	800710135
enable	nanu_ammo_type_arcane_fire	800710136
enable	nanu_ammo_type_flaming	800710137
enable	nanu_ammo_type_frozen	800710138
enable	nanu_ammo_type_lightning	800710139
enable	nanu_ammo_type_magic	800710140
enable	nanu_ammo_type_poison	800710141
enable	nanu_ammo_type_anti_infantry	800710142
enable	nanu_ammo_type_anti_infantry_arcane_fire	800710143
enable	nanu_ammo_type_anti_infantry_flaming	800710144
enable	nanu_ammo_type_anti_infantry_frozen	800710145
enable	nanu_ammo_type_anti_infantry_lightning	800710146
enable	nanu_ammo_type_anti_infantry_magic	800710147
enable	nanu_ammo_type_anti_infantry_poison	800710148
enable	nanu_ammo_type_anti_large	800710149
enable	nanu_ammo_type_anti_large_arcane_fire	800710150
enable	nanu_ammo_type_anti_large_flaming	800710151
enable	nanu_ammo_type_anti_large_frozen	800710152
enable	nanu_ammo_type_anti_large_lightning	800710153
enable	nanu_ammo_type_anti_large_magic	800710154
enable	nanu_ammo_type_anti_large_poison	800710155
enable	nanu_ammo_type_multi	800710156
enable	nanu_ammo_type_multi_arcane_fire	800710157
enable	nanu_ammo_type_multi_flaming	800710158
enable	nanu_ammo_type_multi_frozen	800710159
enable	nanu_ammo_type_multi_lightning	800710160
enable	nanu_ammo_type_multi_magic	800710161
enable	nanu_ammo_type_multi_poison	800710162
enable	nanu_ammo_type_seeking	800710163
enable	nanu_ammo_type_seeking_arcane_fire	800710164
enable	nanu_ammo_type_seeking_flaming	800710165
enable	nanu_ammo_type_seeking_frozen	800710166
enable	nanu_ammo_type_seeking_lightning	800710167
enable	nanu_ammo_type_seeking_magic	800710168
enable	nanu_ammo_type_seeking_poison	800710169
enable	nanu_ammo_type_arcane_fire	800710170
enable	nanu_ammo_type_flaming	800710171
enable	nanu_ammo_type_frozen	800710172
enable	nanu_ammo_type_lightning	800710173
enable	nanu_ammo_type_magic	800710174
enable	nanu_ammo_type_poison	800710175
enable	nanu_ammo_type_anti_infantry	800710176
enable	nanu_ammo_type_anti_infantry_arcane_fire	800710177
enable	nanu_ammo_type_anti_infantry_flaming	800710178
enable	nanu_ammo_type_anti_infantry_frozen	800710179
enable	nanu_ammo_type_anti_infantry_lightning	800710180
enable	nanu_ammo_type_anti_infantry_magic	800710181
enable	nanu_ammo_type_anti_infantry_poison	800710182
enable	nanu_ammo_type_anti_large	800710183
enable	nanu_ammo_type_anti_large_arcane_fire	800710184
enable	nanu_ammo_type_anti_large_flaming	800710185
enable	nanu_ammo_type_anti_large_frozen	800710186
enable	nanu_ammo_type_anti_large_lightning	800710187
enable	nanu_ammo_type_anti_large_magic	800710188
enable	nanu_ammo_type_anti_large_poison	800710189
enable	nanu_ammo_type_multi	800710190
enable	nanu_ammo_type_multi_arcane_fire	800710191
enable	nanu_ammo_type_multi_flaming	800710192
enable	nanu_ammo_type_multi_frozen	800710193
enable	nanu_ammo_type_multi_lightning	800710194
enable	nanu_ammo_type_multi_magic	800710195
enable	nanu_ammo_type_multi_poison	800710196
enable	nanu_ammo_type_seeking	800710197
enable	nanu_ammo_type_seeking_arcane_fire	800710198
enable	nanu_ammo_type_seeking_flaming	800710199
enable	nanu_ammo_type_seeking_frozen	800710200
enable	nanu_ammo_type_seeking_lightning	800710201
enable	nanu_ammo_type_seeking_magic	800710202
enable	nanu_ammo_type_seeking_poison	800710203
enable	nanu_ammo_type_arcane_fire	800710204
enable	nanu_ammo_type_flaming	800710205
enable	nanu_ammo_type_frozen	800710206
enable	nanu_ammo_type_lightning	800710207
enable	nanu_ammo_type_magic	800710208
enable	nanu_ammo_type_poison	800710209
enable	nanu_ammo_type_anti_infantry	800710210
enable	nanu_ammo_type_anti_infantry_arcane_fire	800710211
enable	nanu_ammo_type_anti_infantry_flaming	800710212
enable	nanu_ammo_type_anti_infantry_frozen	800710213
enable	nanu_ammo_type_anti_infantry_lightning	800710214
enable	nanu_ammo_type_anti_infantry_magic	800710215
enable	nanu_ammo_type_anti_infantry_poison	800710216
enable	nanu_ammo_type_anti_large	800710217
enable	nanu_ammo_type_anti_large_arcane_fire	800710218
enable	nanu_ammo_type_anti_large_flaming	800710219
enable	nanu_ammo_type_anti_large_frozen	800710220
enable	nanu_ammo_type_anti_large_lightning	800710221
enable	nanu_ammo_type_anti_large_magic	800710222
enable	nanu_ammo_type_anti_large_poison	800710223
enable	nanu_ammo_type_multi	800710224
enable	nanu_ammo_type_multi_arcane_fire	800710225
enable	nanu_ammo_type_multi_flaming	800710226
enable	nanu_ammo_type_multi_frozen	800710227
enable	nanu_ammo_type_multi_lightning	800710228
enable	nanu_ammo_type_multi_magic	800710229
enable	nanu_ammo_type_multi_poison	800710230
enable	nanu_ammo_type_seeking	800710231
enable	nanu_ammo_type_seeking_arcane_fire	800710232
enable	nanu_ammo_type_seeking_flaming	800710233
enable	nanu_ammo_type_seeking_frozen	800710234
enable	nanu_ammo_type_seeking_lightning	800710235
enable	nanu_ammo_type_seeking_magic	800710236
enable	nanu_ammo_type_seeking_poison	800710237
enable	nanu_ammo_type_frozen	800710238
enable	nanu_ammo_type_lightning	800710239
enable	nanu_ammo_type_anti_infantry	800710240
enable	nanu_ammo_type_anti_large	800710241
enable	nanu_ammo_type_explosive	800710242
enable	nanu_ammo_type_multi	800710243
enable	nanu_ammo_type_seeking	800710244
enable	nanu_ammo_type_arcane_fire	800710245
enable	nanu_ammo_type_flaming	800710246
enable	nanu_ammo_type_frozen	800710247
enable	nanu_ammo_type_lightning	800710248
enable	nanu_ammo_type_magic	800710249
enable	nanu_ammo_type_poison	800710250
enable	nanu_ammo_type_anti_infantry	800710251
enable	nanu_ammo_type_anti_infantry_arcane_fire	800710252
enable	nanu_ammo_type_anti_infantry_flaming	800710253
enable	nanu_ammo_type_anti_infantry_frozen	800710254
enable	nanu_ammo_type_anti_infantry_lightning	800710255
enable	nanu_ammo_type_anti_infantry_magic	800710256
enable	nanu_ammo_type_anti_infantry_poison	800710257
enable	nanu_ammo_type_anti_large	800710258
enable	nanu_ammo_type_anti_large_arcane_fire	800710259
enable	nanu_ammo_type_anti_large_flaming	800710260
enable	nanu_ammo_type_anti_large_frozen	800710261
enable	nanu_ammo_type_anti_large_lightning	800710262
enable	nanu_ammo_type_anti_large_magic	800710263
enable	nanu_ammo_type_anti_large_poison	800710264
enable	nanu_ammo_type_multi	800710265
enable	nanu_ammo_type_multi_arcane_fire	800710266
enable	nanu_ammo_type_multi_flaming	800710267
enable	nanu_ammo_type_multi_frozen	800710268
enable	nanu_ammo_type_multi_lightning	800710269
enable	nanu_ammo_type_multi_magic	800710270
enable	nanu_ammo_type_multi_poison	800710271
enable	nanu_ammo_type_seeking	800710272
enable	nanu_ammo_type_seeking_arcane_fire	800710273
enable	nanu_ammo_type_seeking_flaming	800710274
enable	nanu_ammo_type_seeking_frozen	800710275
enable	nanu_ammo_type_seeking_lightning	800710276
enable	nanu_ammo_type_seeking_magic	800710277
enable	nanu_ammo_type_seeking_poison	800710278
enable	nanu_ammo_type_arcane_fire	800710279
enable	nanu_ammo_type_flaming	800710280
enable	nanu_ammo_type_frozen	800710281
enable	nanu_ammo_type_lightning	800710282
enable	nanu_ammo_type_magic	800710283
enable	nanu_ammo_type_poison	800710284
enable	nanu_ammo_type_anti_infantry	800710285
enable	nanu_ammo_type_anti_infantry_arcane_fire	800710286
enable	nanu_ammo_type_anti_infantry_flaming	800710287
enable	nanu_ammo_type_anti_infantry_frozen	800710288
enable	nanu_ammo_type_anti_infantry_lightning	800710289
enable	nanu_ammo_type_anti_infantry_magic	800710290
enable	nanu_ammo_type_anti_infantry_poison	800710291
enable	nanu_ammo_type_multi	800710292
enable	nanu_ammo_type_multi_arcane_fire	800710293
enable	nanu_ammo_type_multi_flaming	800710294
enable	nanu_ammo_type_multi_frozen	800710295
enable	nanu_ammo_type_multi_lightning	800710296
enable	nanu_ammo_type_multi_magic	800710297
enable	nanu_ammo_type_multi_poison	800710298
enable	nanu_ammo_type_seeking	800710292
enable	nanu_ammo_type_seeking_arcane_fire	800710293
enable	nanu_ammo_type_seeking_flaming	800710294
enable	nanu_ammo_type_seeking_frozen	800710295
enable	nanu_ammo_type_seeking_lightning	800710296
enable	nanu_ammo_type_seeking_magic	800710297
enable	nanu_ammo_type_seeking_poison	800710298
