bonus_value_id	effect	missile_weapon_junction
enable	nanu_ammo_type_anti_large_flaming	800730053
enable	nanu_ammo_type_anti_large_lightning	800730054
enable	nanu_ammo_type_anti_large_magic	800730055
enable	nanu_ammo_type_arcane_fire	800730056
enable	nanu_ammo_type_flaming	800730057
enable	nanu_ammo_type_lightning	800730058
enable	nanu_ammo_type_magic	800730059
enable	nanu_ammo_type_poison	800730060
enable	nanu_ammo_type_anti_infantry	800730061
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730062
enable	nanu_ammo_type_anti_infantry_flaming	800730063
enable	nanu_ammo_type_anti_infantry_lightning	800730064
enable	nanu_ammo_type_anti_infantry_magic	800730065
enable	nanu_ammo_type_anti_large_poison	800730066
enable	nanu_ammo_type_anti_large	800730067
enable	nanu_ammo_type_anti_large_arcane_fire	800730068
enable	nanu_ammo_type_anti_large_flaming	800730069
enable	nanu_ammo_type_anti_large_lightning	800730070
enable	nanu_ammo_type_anti_large_magic	800730071
enable	nanu_ammo_type_anti_large_arcane_fire	800730072
enable	nanu_ammo_type_explosive	800730073
enable	nanu_ammo_type_explosive_arcane_fire	800730074
enable	nanu_ammo_type_explosive_flaming	800730075
enable	nanu_ammo_type_explosive_lightning	800730076
enable	nanu_ammo_type_explosive_magic	800730077
enable	nanu_ammo_type_explosive_poison	800730078
enable	nanu_ammo_type_arcane_fire	800730079
enable	nanu_ammo_type_flaming	800730080
enable	nanu_ammo_type_lightning	800730081
enable	nanu_ammo_type_magic	800730082
enable	nanu_ammo_type_anti_infantry	800730083
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730084
enable	nanu_ammo_type_anti_infantry_flaming	800730085
enable	nanu_ammo_type_anti_infantry_lightning	800730086
enable	nanu_ammo_type_anti_infantry_flaming	800730087
enable	nanu_ammo_type_anti_large	800730088
enable	nanu_ammo_type_anti_large_arcane_fire	800730089
enable	nanu_ammo_type_anti_large_flaming	800730090
enable	nanu_ammo_type_anti_large_lightning	800730091
enable	nanu_ammo_type_anti_large_magic	800730092
enable	nanu_ammo_type_multi	800730093
enable	nanu_ammo_type_multi_arcane_fire	800730094
enable	nanu_ammo_type_multi_flaming	800730095
enable	nanu_ammo_type_multi_lightning	800730096
enable	nanu_ammo_type_multi_magic	800730097
enable	nanu_ammo_type_arcane_fire	800730098
enable	nanu_ammo_type_flaming	800730099
enable	nanu_ammo_type_lightning	800730100
enable	nanu_ammo_type_magic	800730098
enable	nanu_ammo_type_arcane_fire	800730101
enable	nanu_ammo_type_flaming	800730102
enable	nanu_ammo_type_lightning	800730103
enable	nanu_ammo_type_magic	800730104
enable	nanu_ammo_type_anti_infantry	800730105
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730106
enable	nanu_ammo_type_anti_infantry_flaming	800730107
enable	nanu_ammo_type_anti_infantry_lightning	800730108
enable	nanu_ammo_type_anti_infantry_flaming	800730109
enable	nanu_ammo_type_anti_large	800730110
enable	nanu_ammo_type_anti_large_arcane_fire	800730111
enable	nanu_ammo_type_anti_large_flaming	800730112
enable	nanu_ammo_type_anti_large_lightning	800730113
enable	nanu_ammo_type_anti_large_magic	800730114
enable	nanu_ammo_type_arcane_fire	800730115
enable	nanu_ammo_type_flaming	800730116
enable	nanu_ammo_type_lightning	800730117
enable	nanu_ammo_type_magic	800730118
enable	nanu_ammo_type_anti_infantry	800730119
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730120
enable	nanu_ammo_type_anti_infantry_flaming	800730121
enable	nanu_ammo_type_anti_infantry_lightning	800730122
enable	nanu_ammo_type_anti_infantry_flaming	800730123
enable	nanu_ammo_type_anti_large	800730124
enable	nanu_ammo_type_anti_large_arcane_fire	800730125
enable	nanu_ammo_type_anti_large_flaming	800730126
enable	nanu_ammo_type_anti_large_lightning	800730127
enable	nanu_ammo_type_anti_large_magic	800730128
enable	nanu_ammo_type_arcane_fire	800730129
enable	nanu_ammo_type_flaming	800730130
enable	nanu_ammo_type_lightning	800730131
enable	nanu_ammo_type_magic	800730132
enable	nanu_ammo_type_anti_infantry	800730133
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730134
enable	nanu_ammo_type_anti_infantry_flaming	800730135
enable	nanu_ammo_type_anti_infantry_lightning	800730136
enable	nanu_ammo_type_anti_infantry_flaming	800730137
enable	nanu_ammo_type_anti_large	800730138
enable	nanu_ammo_type_anti_large_arcane_fire	800730139
enable	nanu_ammo_type_anti_large_flaming	800730140
enable	nanu_ammo_type_anti_large_lightning	800730141
enable	nanu_ammo_type_anti_large_magic	800730142
enable	nanu_ammo_type_arcane_fire	800730143
enable	nanu_ammo_type_flaming	800730144
enable	nanu_ammo_type_lightning	800730145
enable	nanu_ammo_type_magic	800730146
enable	nanu_ammo_type_anti_infantry	800730147
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730148
enable	nanu_ammo_type_anti_infantry_flaming	800730149
enable	nanu_ammo_type_anti_infantry_lightning	800730150
enable	nanu_ammo_type_anti_infantry_flaming	800730151
enable	nanu_ammo_type_anti_large	800730152
enable	nanu_ammo_type_anti_large_arcane_fire	800730153
enable	nanu_ammo_type_anti_large_flaming	800730154
enable	nanu_ammo_type_anti_large_lightning	800730155
enable	nanu_ammo_type_anti_large_magic	800730156
enable	nanu_ammo_type_arcane_fire	800730157
enable	nanu_ammo_type_flaming	800730158
enable	nanu_ammo_type_lightning	800730159
enable	nanu_ammo_type_magic	800730160
enable	nanu_ammo_type_anti_infantry	800730161
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730162
enable	nanu_ammo_type_anti_infantry_flaming	800730163
enable	nanu_ammo_type_anti_infantry_lightning	800730164
enable	nanu_ammo_type_anti_infantry_flaming	800730165
enable	nanu_ammo_type_anti_large	800730166
enable	nanu_ammo_type_anti_large_arcane_fire	800730167
enable	nanu_ammo_type_anti_large_flaming	800730168
enable	nanu_ammo_type_anti_large_lightning	800730169
enable	nanu_ammo_type_anti_large_magic	800730170
enable	nanu_ammo_type_arcane_fire	800730171
enable	nanu_ammo_type_flaming	800730172
enable	nanu_ammo_type_lightning	800730173
enable	nanu_ammo_type_magic	800730174
enable	nanu_ammo_type_anti_infantry	800730175
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730176
enable	nanu_ammo_type_anti_infantry_flaming	800730177
enable	nanu_ammo_type_anti_infantry_lightning	800730178
enable	nanu_ammo_type_anti_infantry_flaming	800730179
enable	nanu_ammo_type_anti_large	800730180
enable	nanu_ammo_type_anti_large_arcane_fire	800730181
enable	nanu_ammo_type_anti_large_flaming	800730182
enable	nanu_ammo_type_anti_large_lightning	800730183
enable	nanu_ammo_type_anti_large_magic	800730184
enable	nanu_ammo_type_arcane_fire	800730185
enable	nanu_ammo_type_flaming	800730186
enable	nanu_ammo_type_lightning	800730187
enable	nanu_ammo_type_magic	800730188
enable	nanu_ammo_type_anti_infantry	800730189
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730190
enable	nanu_ammo_type_anti_infantry_flaming	800730191
enable	nanu_ammo_type_anti_infantry_lightning	800730192
enable	nanu_ammo_type_anti_infantry_flaming	800730193
enable	nanu_ammo_type_anti_large	800730194
enable	nanu_ammo_type_anti_large_arcane_fire	800730195
enable	nanu_ammo_type_anti_large_flaming	800730196
enable	nanu_ammo_type_anti_large_lightning	800730197
enable	nanu_ammo_type_anti_large_magic	800730198
enable	nanu_ammo_type_lightning	800730199
enable	nanu_ammo_type_anti_infantry_lightning	800730199
enable	nanu_ammo_type_anti_large_lightning	800730199
enable	nanu_ammo_type_arcane_fire	800730200
enable	nanu_ammo_type_flaming	800730201
enable	nanu_ammo_type_lightning	800730202
enable	nanu_ammo_type_magic	800730203
enable	nanu_ammo_type_anti_infantry	800730204
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730205
enable	nanu_ammo_type_anti_infantry_flaming	800730206
enable	nanu_ammo_type_anti_infantry_lightning	800730207
enable	nanu_ammo_type_anti_infantry_flaming	800730208
enable	nanu_ammo_type_anti_large	800730209
enable	nanu_ammo_type_anti_large_arcane_fire	800730210
enable	nanu_ammo_type_anti_large_flaming	800730211
enable	nanu_ammo_type_anti_large_lightning	800730212
enable	nanu_ammo_type_anti_large_magic	800730213
enable	nanu_ammo_type_arcane_fire	800730214
enable	nanu_ammo_type_flaming	800730215
enable	nanu_ammo_type_lightning	800730216
enable	nanu_ammo_type_magic	800730217
enable	nanu_ammo_type_anti_large	800730218
enable	nanu_ammo_type_anti_large_arcane_fire	800730219
enable	nanu_ammo_type_anti_large_flaming	800730220
enable	nanu_ammo_type_anti_large_lightning	800730221
enable	nanu_ammo_type_anti_large_magic	800730222
enable	nanu_ammo_type_multi	800730223
enable	nanu_ammo_type_multi_arcane_fire	800730224
enable	nanu_ammo_type_multi_flaming	800730225
enable	nanu_ammo_type_multi_lightning	800730226
enable	nanu_ammo_type_multi_magic	800730227
enable	nanu_ammo_type_arcane_fire	800730228
enable	nanu_ammo_type_flaming	800730229
enable	nanu_ammo_type_lightning	800730230
enable	nanu_ammo_type_magic	800730231
enable	nanu_ammo_type_anti_infantry	800730232
enable	nanu_ammo_type_anti_infantry_arcane_fire	800730233
enable	nanu_ammo_type_anti_infantry_flaming	800730234
enable	nanu_ammo_type_anti_infantry_lightning	800730235
enable	nanu_ammo_type_anti_infantry_flaming	800730236
enable	nanu_ammo_type_anti_large	800730237
enable	nanu_ammo_type_anti_large_arcane_fire	800730238
enable	nanu_ammo_type_anti_large_flaming	800730239
enable	nanu_ammo_type_anti_large_lightning	800730240
enable	nanu_ammo_type_anti_large_magic	800730241
enable	nanu_ammo_type_multi_arcane_fire	800730228
enable	nanu_ammo_type_multi_flaming	800730229
enable	nanu_ammo_type_multi_lightning	800730230
enable	nanu_ammo_type_multi_magic	800730231
