bonus_value_id	effect	missile_weapon_junction
enable	nanu_ammo_type_anti_large_flaming	800700117
enable	nanu_ammo_type_anti_large_frozen	800700118
enable	nanu_ammo_type_anti_large_lightning	800700119
enable	nanu_ammo_type_anti_large_magic	800700120
enable	nanu_ammo_type_anti_large_magic	800700121
enable	nanu_ammo_type_multi	800700122
enable	nanu_ammo_type_multi_arcane_fire	800700123
enable	nanu_ammo_type_multi_flaming	800700124
enable	nanu_ammo_type_multi_frozen	800700125
enable	nanu_ammo_type_multi_lightning	800700126
enable	nanu_ammo_type_multi_magic	800700127
enable	nanu_ammo_type_multi_poison	800700128
enable	nanu_ammo_type_seeking	800700129
enable	nanu_ammo_type_seeking_arcane_fire	800700130
enable	nanu_ammo_type_seeking_flaming	800700131
enable	nanu_ammo_type_seeking_frozen	800700132
enable	nanu_ammo_type_seeking_lightning	800700133
enable	nanu_ammo_type_seeking_magic	800700134
enable	nanu_ammo_type_seeking_poison	800700135
enable	nanu_ammo_type_arcane_fire	800700136
enable	nanu_ammo_type_flaming	800700137
enable	nanu_ammo_type_frozen	800700138
enable	nanu_ammo_type_lightning	800700139
enable	nanu_ammo_type_magic	800700140
enable	nanu_ammo_type_poison	800700141
enable	nanu_ammo_type_anti_infantry	800700142
enable	nanu_ammo_type_anti_infantry_arcane_fire	800700143
enable	nanu_ammo_type_anti_infantry_flaming	800700144
enable	nanu_ammo_type_anti_infantry_frozen	800700145
enable	nanu_ammo_type_anti_infantry_lightning	800700146
enable	nanu_ammo_type_anti_infantry_magic	800700147
enable	nanu_ammo_type_anti_infantry_poison	800700148
enable	nanu_ammo_type_anti_large	800700149
enable	nanu_ammo_type_anti_large_arcane_fire	800700150
enable	nanu_ammo_type_anti_large_flaming	800700151
enable	nanu_ammo_type_anti_large_frozen	800700152
enable	nanu_ammo_type_anti_large_lightning	800700153
enable	nanu_ammo_type_anti_large_magic	800700154
enable	nanu_ammo_type_anti_large_magic	800700155
enable	nanu_ammo_type_multi	800700156
enable	nanu_ammo_type_multi_arcane_fire	800700157
enable	nanu_ammo_type_multi_flaming	800700158
enable	nanu_ammo_type_multi_frozen	800700159
enable	nanu_ammo_type_multi_lightning	800700160
enable	nanu_ammo_type_multi_magic	800700161
enable	nanu_ammo_type_multi_poison	800700162
enable	nanu_ammo_type_seeking	800700163
enable	nanu_ammo_type_seeking_arcane_fire	800700164
enable	nanu_ammo_type_seeking_flaming	800700165
enable	nanu_ammo_type_seeking_frozen	800700166
enable	nanu_ammo_type_seeking_lightning	800700167
enable	nanu_ammo_type_seeking_magic	800700168
enable	nanu_ammo_type_seeking_poison	800700169
enable	nanu_ammo_type_arcane_fire	800700170
enable	nanu_ammo_type_flaming	800700171
enable	nanu_ammo_type_frozen	800700172
enable	nanu_ammo_type_lightning	800700173
enable	nanu_ammo_type_magic	800700174
enable	nanu_ammo_type_poison	800700175
enable	nanu_ammo_type_anti_infantry	800700176
enable	nanu_ammo_type_anti_infantry_arcane_fire	800700177
enable	nanu_ammo_type_anti_infantry_flaming	800700178
enable	nanu_ammo_type_anti_infantry_frozen	800700179
enable	nanu_ammo_type_anti_infantry_lightning	800700180
enable	nanu_ammo_type_anti_infantry_magic	800700181
enable	nanu_ammo_type_anti_infantry_poison	800700182
enable	nanu_ammo_type_anti_large	800700183
enable	nanu_ammo_type_anti_large_arcane_fire	800700184
enable	nanu_ammo_type_anti_large_flaming	800700185
enable	nanu_ammo_type_anti_large_frozen	800700186
enable	nanu_ammo_type_anti_large_lightning	800700187
enable	nanu_ammo_type_anti_large_magic	800700188
enable	nanu_ammo_type_anti_large_magic	800700189
enable	nanu_ammo_type_multi	800700190
enable	nanu_ammo_type_multi_arcane_fire	800700191
enable	nanu_ammo_type_multi_flaming	800700192
enable	nanu_ammo_type_multi_frozen	800700193
enable	nanu_ammo_type_multi_lightning	800700194
enable	nanu_ammo_type_multi_magic	800700195
enable	nanu_ammo_type_multi_poison	800700196
enable	nanu_ammo_type_seeking	800700197
enable	nanu_ammo_type_seeking_arcane_fire	800700198
enable	nanu_ammo_type_seeking_flaming	800700199
enable	nanu_ammo_type_seeking_frozen	800700200
enable	nanu_ammo_type_seeking_lightning	800700201
enable	nanu_ammo_type_seeking_magic	800700202
enable	nanu_ammo_type_seeking_poison	800700203
enable	nanu_ammo_type_arcane_fire	800700204
enable	nanu_ammo_type_flaming	800700205
enable	nanu_ammo_type_frozen	800700206
enable	nanu_ammo_type_lightning	800700207
enable	nanu_ammo_type_magic	800700208
enable	nanu_ammo_type_poison	800700209
enable	nanu_ammo_type_multi	800700210
enable	nanu_ammo_type_multi_arcane_fire	800700211
enable	nanu_ammo_type_multi_flaming	800700212
enable	nanu_ammo_type_multi_frozen	800700213
enable	nanu_ammo_type_multi_lightning	800700214
enable	nanu_ammo_type_multi_magic	800700215
enable	nanu_ammo_type_multi_poison	800700216
enable	nanu_ammo_type_seeking	800700217
enable	nanu_ammo_type_seeking_arcane_fire	800700218
enable	nanu_ammo_type_seeking_flaming	800700219
enable	nanu_ammo_type_seeking_frozen	800700220
enable	nanu_ammo_type_seeking_lightning	800700221
enable	nanu_ammo_type_seeking_magic	800700222
enable	nanu_ammo_type_seeking_poison	800700223
enable	nanu_ammo_type_arcane_fire	800700224
enable	nanu_ammo_type_flaming	800700225
enable	nanu_ammo_type_frozen	800700226
enable	nanu_ammo_type_lightning	800700227
enable	nanu_ammo_type_magic	800700228
enable	nanu_ammo_type_poison	800700229
enable	nanu_ammo_type_multi	800700230
enable	nanu_ammo_type_multi_arcane_fire	800700231
enable	nanu_ammo_type_multi_flaming	800700232
enable	nanu_ammo_type_multi_frozen	800700233
enable	nanu_ammo_type_multi_lightning	800700234
enable	nanu_ammo_type_multi_magic	800700235
enable	nanu_ammo_type_multi_poison	800700236
