bonus_value_id	effect	missile_weapon_junction
enable	nanu_ammo_type_arcane_fire	800680125
enable	nanu_ammo_type_flaming	800680126
enable	nanu_ammo_type_frozen	800680127
enable	nanu_ammo_type_lightning	800680128
enable	nanu_ammo_type_magic	800680129
enable	nanu_ammo_type_multi	800680130
enable	nanu_ammo_type_multi_arcane_fire	800680131
enable	nanu_ammo_type_multi_flaming	800680132
enable	nanu_ammo_type_multi_frozen	800680133
enable	nanu_ammo_type_multi_lightning	800680134
enable	nanu_ammo_type_multi_magic	800680135
enable	nanu_ammo_type_seeking	800680136
enable	nanu_ammo_type_seeking_arcane_fire	800680137
enable	nanu_ammo_type_seeking_flaming	800680138
enable	nanu_ammo_type_seeking_frozen	800680139
enable	nanu_ammo_type_seeking_lightning	800680140
enable	nanu_ammo_type_seeking_magic	800680141
enable	nanu_ammo_type_arcane_fire	800680142
enable	nanu_ammo_type_flaming	800680143
enable	nanu_ammo_type_frozen	800680144
enable	nanu_ammo_type_lightning	800680145
enable	nanu_ammo_type_magic	800680146
enable	nanu_ammo_type_multi	800680147
enable	nanu_ammo_type_multi_arcane_fire	800680148
enable	nanu_ammo_type_multi_flaming	800680149
enable	nanu_ammo_type_multi_frozen	800680150
enable	nanu_ammo_type_multi_lightning	800680151
enable	nanu_ammo_type_multi_magic	800680152
enable	nanu_ammo_type_arcane_fire	800680153
enable	nanu_ammo_type_flaming	800680154
enable	nanu_ammo_type_frozen	800680155
enable	nanu_ammo_type_lightning	800680156
enable	nanu_ammo_type_magic	800680157
enable	nanu_ammo_type_arcane_fire	800680158
enable	nanu_ammo_type_flaming	800680159
enable	nanu_ammo_type_frozen	800680160
enable	nanu_ammo_type_lightning	800680161
enable	nanu_ammo_type_magic	800680162
enable	nanu_ammo_type_explosive	800680163
enable	nanu_ammo_type_explosive_arcane_fire	800680164
enable	nanu_ammo_type_explosive_flaming	800680165
enable	nanu_ammo_type_explosive_frozen	800680166
enable	nanu_ammo_type_explosive_lightning	800680167
enable	nanu_ammo_type_explosive_magic	800680168
enable	nanu_ammo_type_arcane_fire	800680169
enable	nanu_ammo_type_flaming	800680170
enable	nanu_ammo_type_frozen	800680171
enable	nanu_ammo_type_lightning	800680172
enable	nanu_ammo_type_magic	800680173
enable	nanu_ammo_type_explosive	800680174
enable	nanu_ammo_type_explosive_arcane_fire	800680175
enable	nanu_ammo_type_explosive_flaming	800680176
enable	nanu_ammo_type_explosive_frozen	800680177
enable	nanu_ammo_type_explosive_lightning	800680178
enable	nanu_ammo_type_explosive_magic	800680179
enable	nanu_ammo_type_arcane_fire	800680180
enable	nanu_ammo_type_flaming	800680181
enable	nanu_ammo_type_frozen	800680182
enable	nanu_ammo_type_lightning	800680183
enable	nanu_ammo_type_magic	800680184
enable	nanu_ammo_type_arcane_fire	800680185
enable	nanu_ammo_type_flaming	800680186
enable	nanu_ammo_type_frozen	800680187
enable	nanu_ammo_type_lightning	800680188
enable	nanu_ammo_type_magic	800680189
enable	nanu_ammo_type_explosive	800680190
enable	nanu_ammo_type_explosive_arcane_fire	800680191
enable	nanu_ammo_type_explosive_flaming	800680192
enable	nanu_ammo_type_explosive_frozen	800680193
enable	nanu_ammo_type_explosive_lightning	800680194
enable	nanu_ammo_type_explosive_magic	800680195
enable	nanu_ammo_type_multi	800680196
enable	nanu_ammo_type_multi_arcane_fire	800680197
enable	nanu_ammo_type_multi_flaming	800680198
enable	nanu_ammo_type_multi_frozen	800680199
enable	nanu_ammo_type_multi_lightning	800680200
enable	nanu_ammo_type_multi_magic	800680201
enable	nanu_ammo_type_seeking	800680202
enable	nanu_ammo_type_seeking_arcane_fire	800680203
enable	nanu_ammo_type_seeking_flaming	800680204
enable	nanu_ammo_type_seeking_frozen	800680205
enable	nanu_ammo_type_seeking_lightning	800680206
enable	nanu_ammo_type_seeking_magic	800680207
enable	nanu_ammo_type_arcane_fire	800680208
enable	nanu_ammo_type_flaming	800680209
enable	nanu_ammo_type_frozen	800680210
enable	nanu_ammo_type_lightning	800680211
enable	nanu_ammo_type_magic	800680212
enable	nanu_ammo_type_anti_infantry	800680213
enable	nanu_ammo_type_anti_infantry_arcane_fire	800680214
enable	nanu_ammo_type_anti_infantry_flaming	800680215
enable	nanu_ammo_type_anti_infantry_frozen	800680216
enable	nanu_ammo_type_anti_infantry_lightning	800680217
enable	nanu_ammo_type_anti_infantry_magic	800680218
enable	nanu_ammo_type_anti_large	800680219
enable	nanu_ammo_type_anti_large_arcane_fire	800680220
enable	nanu_ammo_type_anti_large_flaming	800680221
enable	nanu_ammo_type_anti_large_frozen	800680222
enable	nanu_ammo_type_anti_large_lightning	800680223
enable	nanu_ammo_type_anti_large_magic	800680224
enable	nanu_ammo_type_anti_large_lightning	800680225
enable	nanu_ammo_type_seeking	800680226
enable	nanu_ammo_type_seeking_arcane_fire	800680227
enable	nanu_ammo_type_seeking_flaming	800680228
enable	nanu_ammo_type_seeking_frozen	800680229
enable	nanu_ammo_type_seeking_lightning	800680230
enable	nanu_ammo_type_arcane_fire	800680231
enable	nanu_ammo_type_flaming	800680232
enable	nanu_ammo_type_frozen	800680233
enable	nanu_ammo_type_lightning	800680234
enable	nanu_ammo_type_magic	800680235
enable	nanu_ammo_type_anti_infantry	800680236
enable	nanu_ammo_type_anti_infantry_arcane_fire	800680237
enable	nanu_ammo_type_anti_infantry_flaming	800680238
enable	nanu_ammo_type_anti_infantry_frozen	800680239
enable	nanu_ammo_type_anti_infantry_lightning	800680240
enable	nanu_ammo_type_anti_infantry_magic	800680241
enable	nanu_ammo_type_anti_large	800680242
enable	nanu_ammo_type_anti_large_arcane_fire	800680243
enable	nanu_ammo_type_anti_large_flaming	800680244
enable	nanu_ammo_type_anti_large_frozen	800680245
enable	nanu_ammo_type_anti_large_lightning	800680246
enable	nanu_ammo_type_anti_large_magic	800680247
enable	nanu_ammo_type_arcane_fire	800680248
enable	nanu_ammo_type_flaming	800680249
enable	nanu_ammo_type_frozen	800680250
enable	nanu_ammo_type_lightning	800680251
enable	nanu_ammo_type_magic	800680252
enable	nanu_ammo_type_anti_infantry	800680253
enable	nanu_ammo_type_anti_infantry_arcane_fire	800680254
enable	nanu_ammo_type_anti_infantry_flaming	800680255
enable	nanu_ammo_type_anti_infantry_frozen	800680256
enable	nanu_ammo_type_anti_infantry_lightning	800680257
enable	nanu_ammo_type_anti_infantry_magic	800680258
enable	nanu_ammo_type_arcane_fire	800680259
enable	nanu_ammo_type_flaming	800680260
enable	nanu_ammo_type_frozen	800680261
enable	nanu_ammo_type_lightning	800680262
enable	nanu_ammo_type_magic	800680263
enable	nanu_ammo_type_anti_infantry	800680264
enable	nanu_ammo_type_anti_infantry_arcane_fire	800680265
enable	nanu_ammo_type_anti_infantry_flaming	800680266
enable	nanu_ammo_type_anti_infantry_frozen	800680267
enable	nanu_ammo_type_anti_infantry_lightning	800680268
enable	nanu_ammo_type_anti_infantry_magic	800680269
enable	nanu_ammo_type_anti_large	800680270
enable	nanu_ammo_type_anti_large_arcane_fire	800680271
enable	nanu_ammo_type_anti_large_flaming	800680272
enable	nanu_ammo_type_anti_large_frozen	800680273
enable	nanu_ammo_type_anti_large_lightning	800680274
enable	nanu_ammo_type_anti_large_magic	800680275
enable	nanu_ammo_type_multi	800680276
enable	nanu_ammo_type_multi_arcane_fire	800680277
enable	nanu_ammo_type_multi_flaming	800680278
enable	nanu_ammo_type_multi_frozen	800680279
enable	nanu_ammo_type_multi_lightning	800680280
enable	nanu_ammo_type_multi_magic	800680281
enable	nanu_ammo_type_arcane_fire	800680282
enable	nanu_ammo_type_flaming	800680283
enable	nanu_ammo_type_frozen	800680284
enable	nanu_ammo_type_lightning	800680285
enable	nanu_ammo_type_magic	800680286
enable	nanu_ammo_type_anti_infantry	800680287
enable	nanu_ammo_type_anti_infantry_arcane_fire	800680288
enable	nanu_ammo_type_anti_infantry_flaming	800680289
enable	nanu_ammo_type_anti_infantry_frozen	800680290
enable	nanu_ammo_type_anti_infantry_lightning	800680291
enable	nanu_ammo_type_anti_infantry_magic	800680292
enable	nanu_ammo_type_arcane_fire	800680293
enable	nanu_ammo_type_flaming	800680294
enable	nanu_ammo_type_frozen	800680295
enable	nanu_ammo_type_lightning	800680296
enable	nanu_ammo_type_magic	800680297
enable	nanu_ammo_type_arcane_fire	800680298
enable	nanu_ammo_type_flaming	800680299
enable	nanu_ammo_type_frozen	800680300
enable	nanu_ammo_type_lightning	800680301
enable	nanu_ammo_type_magic	800680302
enable	nanu_ammo_type_arcane_fire	800680303
enable	nanu_ammo_type_frozen	800680304
enable	nanu_ammo_type_lightning	800680305
enable	nanu_ammo_type_arcane_fire	800680306
enable	nanu_ammo_type_flaming	800680307
enable	nanu_ammo_type_frozen	800680308
enable	nanu_ammo_type_lightning	800680309
enable	nanu_ammo_type_magic	800680310
enable	nanu_ammo_type_anti_infantry	800680311
enable	nanu_ammo_type_anti_infantry_arcane_fire	800680312
enable	nanu_ammo_type_anti_infantry_flaming	800680313
enable	nanu_ammo_type_anti_infantry_frozen	800680314
enable	nanu_ammo_type_anti_infantry_lightning	800680315
enable	nanu_ammo_type_anti_infantry_magic	800680316
enable	nanu_ammo_type_anti_large	800680317
enable	nanu_ammo_type_anti_large_arcane_fire	800680318
enable	nanu_ammo_type_anti_large_flaming	800680319
enable	nanu_ammo_type_anti_large_frozen	800680320
enable	nanu_ammo_type_anti_large_lightning	800680321
enable	nanu_ammo_type_anti_large_magic	800680322
enable	nanu_ammo_type_frozen	800680323
enable	nanu_ammo_type_arcane_fire	800680324
enable	nanu_ammo_type_magic	800680324
enable	nanu_ammo_type_frozen	800680325
enable	nanu_ammo_type_lightning	800680326
enable	nanu_ammo_type_seeking	800680327
enable	nanu_ammo_type_seeking_arcane_fire	800680328
enable	nanu_ammo_type_seeking_flaming	800680329
enable	nanu_ammo_type_seeking_frozen	800680330
enable	nanu_ammo_type_seeking_lightning	800680331
enable	nanu_ammo_type_seeking_magic	800680332
enable	nanu_ammo_type_seeking	800680333
enable	nanu_ammo_type_seeking_arcane_fire	800680334
enable	nanu_ammo_type_seeking_flaming	800680335
enable	nanu_ammo_type_seeking_frozen	800680336
enable	nanu_ammo_type_seeking_lightning	800680337
enable	nanu_ammo_type_seeking_magic	800680338
enable	nanu_ammo_type_seeking	800680339
enable	nanu_ammo_type_seeking_arcane_fire	800680340
enable	nanu_ammo_type_seeking_flaming	800680341
enable	nanu_ammo_type_seeking_frozen	800680342
enable	nanu_ammo_type_seeking_lightning	800680343
enable	nanu_ammo_type_seeking_magic	800680344
