bonus_value_id	effect	missile_weapon_junction
enable	nanu_ammo_type_multi_arcane_fire	800760102
enable	nanu_ammo_type_multi_flaming	800760103
enable	nanu_ammo_type_multi_lightning	800760104
enable	nanu_ammo_type_multi_magic	800760105
enable	nanu_ammo_type_multi_poison	800760106
enable	nanu_ammo_type_arcane_fire	800760107
enable	nanu_ammo_type_flaming	800760108
enable	nanu_ammo_type_lightning	800760109
enable	nanu_ammo_type_magic	800760110
enable	nanu_ammo_type_poison	800760111
enable	nanu_ammo_type_anti_infantry	800760112
enable	nanu_ammo_type_anti_infantry_arcane_fire	800760113
enable	nanu_ammo_type_anti_infantry_flaming	800760114
enable	nanu_ammo_type_anti_infantry_lightning	800760115
enable	nanu_ammo_type_anti_infantry_magic	800760116
enable	nanu_ammo_type_anti_infantry_poison	800760117
enable	nanu_ammo_type_anti_large	800760118
enable	nanu_ammo_type_anti_large_arcane_fire	800760119
enable	nanu_ammo_type_anti_large_flaming	800760120
enable	nanu_ammo_type_anti_large_lightning	800760121
enable	nanu_ammo_type_anti_large_magic	800760122
enable	nanu_ammo_type_anti_large_poison	800760123
enable	nanu_ammo_type_multi	800760124
enable	nanu_ammo_type_multi_arcane_fire	800760125
enable	nanu_ammo_type_multi_flaming	800760126
enable	nanu_ammo_type_multi_lightning	800760127
enable	nanu_ammo_type_multi_magic	800760128
enable	nanu_ammo_type_multi_poison	800760129
enable	nanu_ammo_type_arcane_fire	800760130
enable	nanu_ammo_type_flaming	800760131
enable	nanu_ammo_type_lightning	800760132
enable	nanu_ammo_type_magic	800760133
enable	nanu_ammo_type_poison	800760134
enable	nanu_ammo_type_anti_infantry	800760135
enable	nanu_ammo_type_anti_infantry_arcane_fire	800760136
enable	nanu_ammo_type_anti_infantry_flaming	800760137
enable	nanu_ammo_type_anti_infantry_lightning	800760138
enable	nanu_ammo_type_anti_infantry_magic	800760139
enable	nanu_ammo_type_anti_infantry_poison	800760140
enable	nanu_ammo_type_anti_large	800760141
enable	nanu_ammo_type_anti_large_arcane_fire	800760142
enable	nanu_ammo_type_anti_large_flaming	800760143
enable	nanu_ammo_type_anti_large_lightning	800760144
enable	nanu_ammo_type_anti_large_magic	800760145
enable	nanu_ammo_type_anti_large_poison	800760146
enable	nanu_ammo_type_arcane_fire	800760013
enable	nanu_ammo_type_arcane_fire	800760147
enable	nanu_ammo_type_flaming	800760147
enable	nanu_ammo_type_flaming	800760013
enable	nanu_ammo_type_lightning	800760148
enable	nanu_ammo_type_arcane_fire	800760149
enable	nanu_ammo_type_flaming	800760150
enable	nanu_ammo_type_lightning	800760151
enable	nanu_ammo_type_magic	800760152
enable	nanu_ammo_type_poison	800760153
