bonus_value_id	effect	missile_weapon_junction
enable	nanu_ammo_type_explosive_lightning	800690203
enable	nanu_ammo_type_explosive_magic	800690204
enable	nanu_ammo_type_seeking	800690205
enable	nanu_ammo_type_seeking_arcane_fire	800690206
enable	nanu_ammo_type_seeking_flaming	800690207
enable	nanu_ammo_type_seeking_frozen	800690208
enable	nanu_ammo_type_seeking_lightning	800690209
enable	nanu_ammo_type_seeking_magic	800690210
enable	nanu_ammo_type_arcane_fire	800690211
enable	nanu_ammo_type_flaming	800690212
enable	nanu_ammo_type_frozen	800690213
enable	nanu_ammo_type_lightning	800690214
enable	nanu_ammo_type_magic	800690215
enable	nanu_ammo_type_anti_infantry	800690216
enable	nanu_ammo_type_anti_infantry_arcane_fire	800690217
enable	nanu_ammo_type_anti_infantry_flaming	800690218
enable	nanu_ammo_type_anti_infantry_frozen	800690219
enable	nanu_ammo_type_anti_infantry_lightning	800690220
enable	nanu_ammo_type_anti_infantry_magic	800690221
enable	nanu_ammo_type_anti_large	800690222
enable	nanu_ammo_type_anti_large_arcane_fire	800690223
enable	nanu_ammo_type_anti_large_flaming	800690224
enable	nanu_ammo_type_anti_large_frozen	800690225
enable	nanu_ammo_type_anti_large_lightning	800690226
enable	nanu_ammo_type_anti_large_magic	800690227
enable	nanu_ammo_type_explosive	800690228
enable	nanu_ammo_type_explosive_arcane_fire	800690229
enable	nanu_ammo_type_explosive_flaming	800690230
enable	nanu_ammo_type_explosive_frozen	800690231
enable	nanu_ammo_type_explosive_lightning	800690232
enable	nanu_ammo_type_explosive_magic	800690233
enable	nanu_ammo_type_multi	800690234
enable	nanu_ammo_type_multi_arcane_fire	800690235
enable	nanu_ammo_type_multi_flaming	800690236
enable	nanu_ammo_type_multi_frozen	800690237
enable	nanu_ammo_type_multi_lightning	800690238
enable	nanu_ammo_type_multi_magic	800690239
enable	nanu_ammo_type_seeking	800690499
enable	nanu_ammo_type_seeking_arcane_fire	800690500
enable	nanu_ammo_type_seeking_flaming	800690501
enable	nanu_ammo_type_seeking_frozen	800690502
enable	nanu_ammo_type_seeking_lightning	800690503
enable	nanu_ammo_type_seeking_magic	800690504
enable	nanu_ammo_type_arcane_fire	800690240
enable	nanu_ammo_type_flaming	800690241
enable	nanu_ammo_type_frozen	800690242
enable	nanu_ammo_type_lightning	800690243
enable	nanu_ammo_type_magic	800690244
enable	nanu_ammo_type_explosive	800690245
enable	nanu_ammo_type_explosive_arcane_fire	800690246
enable	nanu_ammo_type_explosive_flaming	800690247
enable	nanu_ammo_type_explosive_frozen	800690248
enable	nanu_ammo_type_explosive_lightning	800690249
enable	nanu_ammo_type_explosive_magic	800690250
enable	nanu_ammo_type_multi	800690251
enable	nanu_ammo_type_multi_arcane_fire	800690252
enable	nanu_ammo_type_multi_flaming	800690253
enable	nanu_ammo_type_multi_frozen	800690254
enable	nanu_ammo_type_multi_lightning	800690255
enable	nanu_ammo_type_multi_magic	800690256
enable	nanu_ammo_type_arcane_fire	800690257
enable	nanu_ammo_type_flaming	800690258
enable	nanu_ammo_type_frozen	800690259
enable	nanu_ammo_type_lightning	800690260
enable	nanu_ammo_type_magic	800690261
enable	nanu_ammo_type_anti_infantry	800690262
enable	nanu_ammo_type_anti_infantry_arcane_fire	800690263
enable	nanu_ammo_type_anti_infantry_flaming	800690264
enable	nanu_ammo_type_anti_infantry_frozen	800690265
enable	nanu_ammo_type_anti_infantry_lightning	800690266
enable	nanu_ammo_type_anti_infantry_magic	800690267
enable	nanu_ammo_type_anti_large	800690268
enable	nanu_ammo_type_anti_large_arcane_fire	800690269
enable	nanu_ammo_type_anti_large_flaming	800690270
enable	nanu_ammo_type_anti_large_frozen	800690271
enable	nanu_ammo_type_anti_large_lightning	800690272
enable	nanu_ammo_type_anti_large_magic	800690273
enable	nanu_ammo_type_explosive	800690274
enable	nanu_ammo_type_explosive_arcane_fire	800690275
enable	nanu_ammo_type_explosive_flaming	800690276
enable	nanu_ammo_type_explosive_frozen	800690277
enable	nanu_ammo_type_explosive_lightning	800690278
enable	nanu_ammo_type_explosive_magic	800690279
enable	nanu_ammo_type_multi	800690280
enable	nanu_ammo_type_multi_arcane_fire	800690281
enable	nanu_ammo_type_multi_flaming	800690282
enable	nanu_ammo_type_multi_frozen	800690283
enable	nanu_ammo_type_multi_lightning	800690284
enable	nanu_ammo_type_multi_magic	800690285
enable	nanu_ammo_type_arcane_fire	800690286
enable	nanu_ammo_type_flaming	800690287
enable	nanu_ammo_type_frozen	800690288
enable	nanu_ammo_type_lightning	800690289
enable	nanu_ammo_type_magic	800690290
enable	nanu_ammo_type_anti_infantry	800690291
enable	nanu_ammo_type_anti_infantry_arcane_fire	800690292
enable	nanu_ammo_type_anti_infantry_flaming	800690293
enable	nanu_ammo_type_anti_infantry_frozen	800690294
enable	nanu_ammo_type_anti_infantry_lightning	800690295
enable	nanu_ammo_type_anti_infantry_magic	800690296
enable	nanu_ammo_type_anti_large	800690297
enable	nanu_ammo_type_anti_large_arcane_fire	800690298
enable	nanu_ammo_type_anti_large_flaming	800690299
enable	nanu_ammo_type_anti_large_frozen	800690300
enable	nanu_ammo_type_anti_large_lightning	800690301
enable	nanu_ammo_type_anti_large_magic	800690302
enable	nanu_ammo_type_multi_arcane_fire	800690286
enable	nanu_ammo_type_multi_flaming	800690287
enable	nanu_ammo_type_multi_frozen	800690288
enable	nanu_ammo_type_multi_lightning	800690289
enable	nanu_ammo_type_multi_magic	800690290
enable	nanu_ammo_type_explosive	800690303
enable	nanu_ammo_type_explosive_arcane_fire	800690304
enable	nanu_ammo_type_explosive_flaming	800690305
enable	nanu_ammo_type_explosive_frozen	800690306
enable	nanu_ammo_type_explosive_lightning	800690307
enable	nanu_ammo_type_explosive_magic	800690308
enable	nanu_ammo_type_arcane_fire	800690309
enable	nanu_ammo_type_flaming	800690310
enable	nanu_ammo_type_frozen	800690311
enable	nanu_ammo_type_lightning	800690312
enable	nanu_ammo_type_magic	800690313
enable	nanu_ammo_type_explosive	800690314
enable	nanu_ammo_type_explosive_arcane_fire	800690315
enable	nanu_ammo_type_explosive_flaming	800690316
enable	nanu_ammo_type_explosive_frozen	800690317
enable	nanu_ammo_type_explosive_lightning	800690318
enable	nanu_ammo_type_explosive_magic	800690319
enable	nanu_ammo_type_arcane_fire	800690320
enable	nanu_ammo_type_flaming	800690321
enable	nanu_ammo_type_frozen	800690322
enable	nanu_ammo_type_lightning	800690323
enable	nanu_ammo_type_magic	800690324
enable	nanu_ammo_type_explosive_arcane_fire	800690320
enable	nanu_ammo_type_explosive_flaming	800690321
enable	nanu_ammo_type_explosive_frozen	800690322
enable	nanu_ammo_type_explosive_lightning	800690323
enable	nanu_ammo_type_explosive_magic	800690324
enable	nanu_ammo_type_arcane_fire	800690325
enable	nanu_ammo_type_flaming	800690326
enable	nanu_ammo_type_frozen	800690327
enable	nanu_ammo_type_lightning	800690328
enable	nanu_ammo_type_magic	800690329
enable	nanu_ammo_type_anti_infantry	800690330
enable	nanu_ammo_type_anti_infantry_arcane_fire	800690331
enable	nanu_ammo_type_anti_infantry_flaming	800690332
enable	nanu_ammo_type_anti_infantry_frozen	800690333
enable	nanu_ammo_type_anti_infantry_lightning	800690334
enable	nanu_ammo_type_anti_infantry_magic	800690335
enable	nanu_ammo_type_anti_large	800690338
enable	nanu_ammo_type_anti_large_arcane_fire	800690337
enable	nanu_ammo_type_anti_large_flaming	800690338
enable	nanu_ammo_type_anti_large_frozen	800690339
enable	nanu_ammo_type_anti_large_lightning	800690340
enable	nanu_ammo_type_anti_large_magic	800690341
enable	nanu_ammo_type_arcane_fire	800690342
enable	nanu_ammo_type_flaming	800690343
enable	nanu_ammo_type_frozen	800690344
enable	nanu_ammo_type_lightning	800690345
enable	nanu_ammo_type_magic	800690346
enable	nanu_ammo_type_explosive	800690347
enable	nanu_ammo_type_explosive_arcane_fire	800690348
enable	nanu_ammo_type_explosive_flaming	800690349
enable	nanu_ammo_type_explosive_frozen	800690350
enable	nanu_ammo_type_explosive_lightning	800690351
enable	nanu_ammo_type_explosive_magic	800690352
enable	nanu_ammo_type_multi	800690353
enable	nanu_ammo_type_multi_arcane_fire	800690354
enable	nanu_ammo_type_multi_flaming	800690355
enable	nanu_ammo_type_multi_frozen	800690356
enable	nanu_ammo_type_multi_lightning	800690357
enable	nanu_ammo_type_multi_magic	800690358
enable	nanu_ammo_type_arcane_fire	800690359
enable	nanu_ammo_type_flaming	800690360
enable	nanu_ammo_type_frozen	800690361
enable	nanu_ammo_type_lightning	800690362
enable	nanu_ammo_type_magic	800690363
enable	nanu_ammo_type_arcane_fire	800690364
enable	nanu_ammo_type_flaming	800690365
enable	nanu_ammo_type_frozen	800690366
enable	nanu_ammo_type_lightning	800690367
enable	nanu_ammo_type_magic	800690368
enable	nanu_ammo_type_arcane_fire	800690369
enable	nanu_ammo_type_flaming	800690370
enable	nanu_ammo_type_frozen	800690371
enable	nanu_ammo_type_lightning	800690372
enable	nanu_ammo_type_magic	800690373
enable	nanu_ammo_type_multi	800690374
enable	nanu_ammo_type_multi_arcane_fire	800690375
enable	nanu_ammo_type_multi_flaming	800690376
enable	nanu_ammo_type_multi_frozen	800690377
enable	nanu_ammo_type_multi_lightning	800690378
enable	nanu_ammo_type_multi_magic	800690379
enable	nanu_ammo_type_arcane_fire	800690380
enable	nanu_ammo_type_flaming	800690381
enable	nanu_ammo_type_frozen	800690382
enable	nanu_ammo_type_lightning	800690383
enable	nanu_ammo_type_magic	800690384
enable	nanu_ammo_type_anti_infantry	800690385
enable	nanu_ammo_type_anti_infantry_arcane_fire	800690386
enable	nanu_ammo_type_anti_infantry_flaming	800690387
enable	nanu_ammo_type_anti_infantry_frozen	800690388
enable	nanu_ammo_type_anti_infantry_lightning	800690389
enable	nanu_ammo_type_anti_infantry_magic	800690390
enable	nanu_ammo_type_anti_large	800690391
enable	nanu_ammo_type_anti_large_arcane_fire	800690392
enable	nanu_ammo_type_anti_large_flaming	800690393
enable	nanu_ammo_type_anti_large_frozen	800690394
enable	nanu_ammo_type_anti_large_lightning	800690395
enable	nanu_ammo_type_anti_large_magic	800690396
enable	nanu_ammo_type_arcane_fire	800690397
enable	nanu_ammo_type_flaming	800690398
enable	nanu_ammo_type_frozen	800690399
enable	nanu_ammo_type_lightning	800690400
enable	nanu_ammo_type_magic	800690401
enable	nanu_ammo_type_arcane_fire	800690402
enable	nanu_ammo_type_flaming	800690403
enable	nanu_ammo_type_frozen	800690404
enable	nanu_ammo_type_lightning	800690405
enable	nanu_ammo_type_magic	800690406
enable	nanu_ammo_type_anti_infantry	800690407
enable	nanu_ammo_type_anti_infantry_arcane_fire	800690408
enable	nanu_ammo_type_anti_infantry_flaming	800690409
enable	nanu_ammo_type_anti_infantry_frozen	800690410
enable	nanu_ammo_type_anti_infantry_lightning	800690411
enable	nanu_ammo_type_anti_infantry_magic	800690412
enable	nanu_ammo_type_anti_large	800690413
enable	nanu_ammo_type_anti_large_arcane_fire	800690414
enable	nanu_ammo_type_anti_large_flaming	800690415
enable	nanu_ammo_type_anti_large_frozen	800690416
enable	nanu_ammo_type_anti_large_lightning	800690417
enable	nanu_ammo_type_anti_large_magic	800690418
enable	nanu_ammo_type_arcane_fire	800690419
enable	nanu_ammo_type_flaming	800690420
enable	nanu_ammo_type_frozen	800690421
enable	nanu_ammo_type_lightning	800690422
enable	nanu_ammo_type_magic	800690423
enable	nanu_ammo_type_poison	800690424
enable	nanu_ammo_type_anti_infantry	800690425
enable	nanu_ammo_type_anti_infantry_arcane_fire	800690426
enable	nanu_ammo_type_anti_infantry_flaming	800690427
enable	nanu_ammo_type_anti_infantry_frozen	800690428
enable	nanu_ammo_type_anti_infantry_lightning	800690429
enable	nanu_ammo_type_anti_infantry_magic	800690430
enable	nanu_ammo_type_anti_infantry_poison	800690431
enable	nanu_ammo_type_anti_large	800690432
enable	nanu_ammo_type_anti_large_arcane_fire	800690433
enable	nanu_ammo_type_anti_large_flaming	800690434
enable	nanu_ammo_type_anti_large_frozen	800690435
enable	nanu_ammo_type_anti_large_lightning	800690436
enable	nanu_ammo_type_anti_large_magic	800690437
enable	nanu_ammo_type_anti_large_poison	800690438
enable	nanu_ammo_type_seeking	800690439
enable	nanu_ammo_type_seeking_arcane_fire	800690440
enable	nanu_ammo_type_seeking_flaming	800690441
enable	nanu_ammo_type_seeking_frozen	800690442
enable	nanu_ammo_type_seeking_lightning	800690443
enable	nanu_ammo_type_seeking_magic	800690444
enable	nanu_ammo_type_seeking_poison	800690445
enable	nanu_ammo_type_arcane_fire	800690446
enable	nanu_ammo_type_flaming	800690447
enable	nanu_ammo_type_frozen	800690448
enable	nanu_ammo_type_lightning	800690449
enable	nanu_ammo_type_magic	800690450
enable	nanu_ammo_type_anti_infantry	800690451
enable	nanu_ammo_type_anti_infantry_arcane_fire	800690452
enable	nanu_ammo_type_anti_infantry_flaming	800690453
enable	nanu_ammo_type_anti_infantry_frozen	800690454
enable	nanu_ammo_type_anti_infantry_lightning	800690455
enable	nanu_ammo_type_anti_infantry_magic	800690456
enable	nanu_ammo_type_anti_large	800690457
enable	nanu_ammo_type_anti_large_arcane_fire	800690458
enable	nanu_ammo_type_anti_large_flaming	800690459
enable	nanu_ammo_type_anti_large_frozen	800690460
enable	nanu_ammo_type_anti_large_lightning	800690461
enable	nanu_ammo_type_anti_large_magic	800690462
enable	nanu_ammo_type_multi	800690463
enable	nanu_ammo_type_multi_arcane_fire	800690464
enable	nanu_ammo_type_multi_flaming	800690465
enable	nanu_ammo_type_multi_frozen	800690466
enable	nanu_ammo_type_multi_lightning	800690467
enable	nanu_ammo_type_multi_magic	800690468
enable	nanu_ammo_type_seeking	800690493
enable	nanu_ammo_type_seeking_arcane_fire	800690494
enable	nanu_ammo_type_seeking_flaming	800690495
enable	nanu_ammo_type_seeking_frozen	800690496
enable	nanu_ammo_type_seeking_lightning	800690497
enable	nanu_ammo_type_seeking_magic	800690498
enable	nanu_ammo_type_arcane_fire	800690469
enable	nanu_ammo_type_flaming	800690470
enable	nanu_ammo_type_frozen	800690471
enable	nanu_ammo_type_lightning	800690472
enable	nanu_ammo_type_magic	800690473
enable	nanu_ammo_type_multi	800690474
enable	nanu_ammo_type_multi_arcane_fire	800690475
enable	nanu_ammo_type_multi_flaming	800690476
enable	nanu_ammo_type_multi_frozen	800690477
enable	nanu_ammo_type_multi_lightning	800690478
enable	nanu_ammo_type_multi_magic	800690479
enable	nanu_ammo_type_explosive	800690480
enable	nanu_ammo_type_explosive_arcane_fire	800690481
enable	nanu_ammo_type_explosive_flaming	800690482
enable	nanu_ammo_type_explosive_frozen	800690483
enable	nanu_ammo_type_explosive_lightning	800690484
enable	nanu_ammo_type_explosive_magic	800690485
enable	nanu_ammo_type_arcane_fire	800690486
enable	nanu_ammo_type_flaming	800690487
enable	nanu_ammo_type_frozen	800690488
enable	nanu_ammo_type_lightning	800690489
enable	nanu_ammo_type_magic	800690490
enable	nanu_ammo_type_arcane_fire	800690491
enable	nanu_ammo_type_flaming	800690492
