effect_bundle_key	effect_key	effect_scope	value	advancement_stage
nanu_dynamic_ror_skaven_contact_all_magic_attacks_warpstone_weapons	nanu_stat_missile_damage_ap_add	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_skaven_contact_all_magic_attacks_warpstone_weapons	nanu_stat_melee_damage_ap_add	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_skaven_contact_all_magic_attacks_warpstone_weapons	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_skaven_contact_all_magic_attacks_warpstone_weapons	nanu_dummy_ammo_type_magic	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_skaven_contact_all_magic_attacks_warpstone_weapons	nanu_context_skaven	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_all_snare_nets	nanu_unit_passive_snare_nets	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_all_snare_nets	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_all_snare_nets	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_all_snare_nets	wh_main_effect_character_stat_speed	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_all_snare_nets	nanu_stat_melee_attack_vs_order	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_all_snare_nets	nanu_stat_missile_damage_vs_forces_of_order	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_all_snare_nets	nanu_context_skaven_ally	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_melee_skavenbrew	nanu_unit_ability_skavenbrew	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_melee_skavenbrew	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_melee_skavenbrew	nanu_stat_melee_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_melee_skavenbrew	nanu_stat_melee_attack_vs_order	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_melee_skavenbrew	nanu_context_skaven_ally	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_powder_endless_drum	nanu_unit_passive_endless_drum	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_powder_endless_drum	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_powder_endless_drum	wh_main_effect_character_stat_ammunition	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_powder_endless_drum	nanu_stat_missile_damage_vs_forces_of_order	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_ally_powder_endless_drum	nanu_context_skaven_ally	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	nanu_unit_passive_aura_of_shielding	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	wh_main_effect_character_stat_armour	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	wh_main_effect_character_stat_melee_attack	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	wh2_dlc11_effect_force_stat_ward_save_vs_skaven	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	nanu_unit_contact_burnt	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	nanu_stat_missile_damage_base_add	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	nanu_stat_missile_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	nanu_stat_melee_damage_base_add	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	nanu_stat_melee_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	nanu_dummy_ammo_type_flaming	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	wh_dlc08_effect_force_stat_bonus_vs_infantry_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	nanu_stat_missile_damage_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	wh2_dlc10_effect_character_stat_enable_contaminated_attacks	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	nanu_dummy_ammo_type_poison	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	nanu_stat_melee_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	nanu_stat_missile_damage_base_add	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	nanu_stat_missile_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	nanu_stat_melee_damage_base_add	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	wh_dlc08_effect_force_stat_bonus_vs_infantry_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	nanu_stat_missile_damage_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	nanu_unit_contact_crushing	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	nanu_stat_melee_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	nanu_stat_missile_damage_base_add	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	nanu_stat_missile_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	nanu_stat_melee_damage_base_add	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	wh_dlc08_effect_force_stat_bonus_vs_infantry_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	nanu_stat_missile_damage_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	nanu_unit_contact_disoriented	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	nanu_stat_melee_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	nanu_stat_missile_damage_base_add	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	nanu_stat_missile_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	nanu_stat_melee_damage_base_add	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	wh_dlc08_effect_force_stat_bonus_vs_infantry_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	nanu_stat_missile_damage_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_protection	nanu_unit_passive_aura_of_protection	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_protection	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_protection	wh_main_effect_character_stat_armour	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_protection	wh2_main_effect_force_stat_melee_attack_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_protection	wh2_dlc11_effect_force_stat_ward_save_vs_skaven	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_protection	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	nanu_unit_passive_aura_of_purity	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	wh_main_effect_attribute_enable_immune_to_psychology	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	wh_main_effect_character_stat_melee_attack	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	wh_main_effect_character_stat_armour	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	wh2_main_effect_force_stat_melee_attack_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	wh2_dlc11_effect_force_stat_ward_save_vs_skaven	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_warding	nanu_unit_passive_aura_of_protection	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_warding	wh_main_effect_character_stat_ward_save	character_to_character_own	4.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_warding	wh_main_effect_character_stat_armour	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_warding	wh2_main_effect_force_stat_melee_attack_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_warding	wh2_dlc11_effect_force_stat_ward_save_vs_skaven	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_warding	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	nanu_unit_passive_bathed_in_blood	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	wh_main_effect_character_stat_armour	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	nanu_stat_bonus_vs_large_hidden	character_to_character_own	-100.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	wh2_main_effect_force_stat_melee_attack_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	wh2_main_effect_attribute_enable_cause_terror_vs_skv	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	wh_dlc08_effect_ability_enable_berserk	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	nanu_unit_passive_bloodthirsty_rampage	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	wh_main_effect_attribute_enable_immune_to_psychology	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	nanu_stat_bonus_vs_large_hidden	character_to_character_own	-100.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	wh2_main_effect_force_stat_melee_attack_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	wh2_main_effect_attribute_enable_causes_fear_vs_skv	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	wh_dlc08_effect_ability_enable_berserk	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	nanu_stat_bonus_vs_large_hidden	character_to_character_own	-100.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	wh2_main_effect_force_stat_melee_attack_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	wh2_main_effect_attribute_enable_cause_terror_vs_skv	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	wh_dlc08_effect_ability_enable_berserk	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	nanu_unit_passive_terrifying_rampage	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	wh_main_effect_attribute_enable_immune_to_psychology	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	nanu_stat_bonus_vs_large_hidden	character_to_character_own	-100.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	wh2_main_effect_force_stat_melee_attack_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	wh2_main_effect_attribute_enable_causes_fear_vs_skv	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	nanu_unit_ability_blood_frenzy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	nanu_unit_passive_blood_rage	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	wh_main_effect_character_stat_melee_attack	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	nanu_stat_melee_damage_mult	character_to_character_own	5.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	15.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	wh2_main_effect_force_stat_weapon_strength_vs_skaven	character_to_character_own	13.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	nanu_unit_passive_courage_in_death	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	wh_main_effect_attribute_enable_immune_to_psychology	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	wh_main_effect_character_stat_leadership	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	wh_main_effect_character_stat_melee_attack	character_to_character_own	2.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	wh2_main_effect_force_stat_leadership_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	wh2_main_effect_force_stat_melee_attack_vs_skaven	character_to_character_own	3.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	nanu_context_skaven_enemy	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_crowfeast	nanu_unit_passive_crowfeast	character_to_character_own	1.0000	start_turn_completed
nanu_dynamic_ror_special_skaven_enemy_melee_ability_crowfeast	nanu_stat_melee_damage_mult	character_to_character_own	5.0000	start_turn_completed
