key	text	tooltip
    "nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_aura_of_ensorcelling_magic_attacks_ammo_type_magic",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_magic_attacks_ammo_type_magic",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_aura_of_healing",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_aura_of_hexing",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_barrier_boost",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_chain_lightining_urannons_thunderbolt",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_chain_lightning",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_ensorcelled_weapons_magic_attacks_ammo_type_magic",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_field_medic_encourage",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_frostfire_tempest",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_frostfire_tempest_contact_frostfire_attacks_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_frozen_tomb",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_frozen_tomb_aoe",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_hunter_snare",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_hunter_trap",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_magma_storm",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_searing_doom",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_unstable_winds",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_urannons_thunderbolt",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_aura_of_blood",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_aura_of_dispelling",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_aura_of_protection",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_aura_of_purity",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_aura_of_rust",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_aura_of_shielding",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_aura_of_warding",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_bathed_in_blood",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_bathed_in_blood_bonus_vs_infantry",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_beacon_of_hope",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_berserk",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_berserk_bloodthirsty_rampage",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_berserk_terrifying_rampage",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_berserk_unstoppable_rampage",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_blazing_aura_contact_burning_flaming_attacks",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_blazing_aura_contact_searing_flaming_attacks",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_blazing_aura_flaming_attacks",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_blinding_radiance",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_blood_frenzy",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_bloodgreed",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_bloodthirst",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_chaos_armour",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_charge_breaker",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_chilling_aura",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_clairvoyance",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_clairvoyance_attribute_piercing_gaze",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_colossal_strike_bonus_vs_large",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_courage_in_death",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_crowfeast",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_crush_the_weak",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_deadly_onslaught",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_dread_aversion",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_dread_legion_causes_terror",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_ever_burning_light_contact_blinding",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_flame_incarnate_contact_searing_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_flame_incarnate_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_flesh_stitch",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_freezing_aura",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_frenzied_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_frenzy_immPsy",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_gorefeast",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_gravity_shift",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_grim_resolve_immPsy",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_guardian",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_heroic_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_heroic_killing_blow",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_hold_the_line",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_holy_aura",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_horrible_regeneration",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_immaculate_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_miasma_of_dispair",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_monstrous_strength_bonus_vs_infantry",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_murderous_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_overwhelming_odor",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_primal_instincts",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_rage",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_regeneration",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_relentless_assault",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_resplendent_armour",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_rowdy",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_run_them_down",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_soothing_warmth",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_soul_rend",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_spurting_bile_blood",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_stand_or_die",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_stand_your_ground",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_strength_from_flesh",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_terrifying_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_the_hunger",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_thornmail",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_thunderous_aura",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_thunderous_aura_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_undaunted_immPsy",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_undeath_resurgent",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_undying_tide",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_unstoppable_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_valiant_war_cry",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_vengeful_war_cry",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_vicious_war_cry",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_violent_war_cry",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_wake_of_fire",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_withering_heat",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_powder_entrench",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_powder_firing_line",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_powder_firing_line_aoe",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_expert_skirmisher",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_hawkish_precision",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_rapid_fire",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_rapid_fire_aoe",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard_snipe",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_smokebomb",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_arcane",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_arcane_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_barbed",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_barbed_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_fire_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_fire_charge_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_flaming_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_ice_shard",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_ice_shard_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_piercing",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_piercing_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_ranged_volley_poison_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_ability_single_entity_slime_trail",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_all_immPsy_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_all_immune_to_contact",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_all_perfect_vigour",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_all_piercing_gaze",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_all_stalk_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_all_strider_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_all_wayfarer",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_amphibious_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_brace",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_causes_fear",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_causes_terror",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_counter_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_devastating_flanker",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_encourage",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_flanker_strider",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_glorius_charge",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_immPsy",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_melee_unbreakable",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_ranged_piercing_gaze_ammo_type_seeking",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_ranged_stalk_snipe",	PLACEHOLDER	false
    "nanu_dynamic_ror_attribute_ranged_unspottable_snipe_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_field_medic_encourage",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_unstable_winds_barrier_boost",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_aura_of_rust",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_beacon_of_hope",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_crowfeast",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_frenzy_immPsy",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_grim_resolve_immPsy",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_holy_aura",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_horrible_regeneration",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_miasma_of_dispair_attribute_stalk",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_regeneration",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_resplendent_armour",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_or_die",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_your_ground",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_strength_from_flesh",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_undaunted_immPsy",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_valiant_war_cry",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vengeful_war_cry",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vicious_war_cry",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_violent_war_cry",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_perfect_vigour_strider",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_wayfarer_strider_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_contaminated_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_corrosive_attacks",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_cursed_attacks",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_attacks",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_magic_attacks_ammo_type_magic",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_toxic_sludge_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_all_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_all_wake_of_fire_contact_scorching_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_all_withering_heat_contact_suppressed_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_melee_crowfeast",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_melee_miasma_of_dispair_attribute_stalk_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_melee_run_them_down",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_ranged_expert_skirmisher",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_ranged_hawkish_precision",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_ranged_slippery_attribute_stalk_vanguard_snipe",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_greater_slippery_attribute_stalk_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_slippery_attribute_stalk_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_greater_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_attribute_all_perfect_vigour",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_attribute_melee_devastating_flanker",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_attribute_melee_flanker_vanguard",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_contact_all_deadly_poison_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_contact_all_poison_attacks_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_contact_all_potent_poison_attacks_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_contact_all_rampaging_poison_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_contact_all_scorching_flaming_attacks_ammo_type_flaming",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_desert_contact_all_virulent_poison_attacks_ammo_type_poison",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_biting_wind",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_deathfrost_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_freezing_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_frostbite_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_blizzard",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_deathfrost_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_freezing_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_frostbite_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_frostfire_tempest",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb_aoe",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_hailstorm",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_deathfrost_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_freezing_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_frostbite_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_deathfrost_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_freezing_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_frostbite_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_deathfrost_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_freezing_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_frostbite_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_melee_chilling_aura",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_melee_relentless_assault",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_melee_relentless_assault_frostbite_attacks_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_melee_rowdy",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_melee_soothing_warmth",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_deathfrost_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_freezing_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_frostbite_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_deathfrost_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_freezing_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_frostbite_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_contact_deathfrost_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_contact_freezing_ammo_type_frozen",	PLACEHOLDER	false
    "nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_greater",	PLACEHOLDER	false
