key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
nanu_chs_heavy_javelin_anti_infantry_poison	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	10	0	nanu_chs_javelin_poison		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_anti_large	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	15	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_anti_large_arcane_fire	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	15	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	true	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_anti_large_flaming	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	15	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_anti_large_frozen	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	15	nanu_chs_javelin_frozen		wh_javelin	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_anti_large_lightning	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	15	nanu_chs_javelin_lightning		wh_javelin	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_anti_large_magic	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	15	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_anti_large_poison	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	15	nanu_chs_javelin_poison		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_multi	javelin	small_arm_default		none	2	dual_low_fixed	90	0	75	46.0000	20.0000	2.0000	12	4	false	false	0.1000	8.0000	55.0000	2.3000	0	0	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_multi_arcane_fire	javelin	small_arm_default		none	2	dual_low_fixed	90	0	75	46.0000	20.0000	2.0000	12	4	false	false	0.1000	8.0000	55.0000	2.3000	0	0	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	true	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_multi_flaming	javelin	small_arm_default		none	2	dual_low_fixed	90	0	75	46.0000	20.0000	2.0000	12	4	false	false	0.1000	8.0000	55.0000	2.3000	0	0	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_multi_frozen	javelin	small_arm_default		none	2	dual_low_fixed	90	0	75	46.0000	20.0000	2.0000	12	4	false	false	0.1000	8.0000	55.0000	2.3000	0	0	nanu_chs_javelin_frozen		wh_javelin	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_multi_lightning	javelin	small_arm_default		none	2	dual_low_fixed	90	0	75	46.0000	20.0000	2.0000	12	4	false	false	0.1000	8.0000	55.0000	2.3000	0	0	nanu_chs_javelin_lightning		wh_javelin	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_multi_magic	javelin	small_arm_default		none	2	dual_low_fixed	90	0	75	46.0000	20.0000	2.0000	12	4	false	false	0.1000	8.0000	55.0000	2.3000	0	0	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_multi_poison	javelin	small_arm_default		none	2	dual_low_fixed	90	0	75	46.0000	20.0000	2.0000	12	4	false	false	0.1000	8.0000	55.0000	2.3000	0	0	nanu_chs_javelin_poison		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_seeking	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	0	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_seeking_arcane_fire	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	0	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000	homing_medium_magical_fast_scattered		5.0000	true	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_seeking_flaming	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	0	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000	homing_medium_magical_fast_scattered		5.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_seeking_frozen	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	0	nanu_chs_javelin_frozen		wh_javelin	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	1.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_seeking_lightning	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	0	nanu_chs_javelin_lightning		wh_javelin	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	1.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_seeking_magic	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	0	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000	homing_medium_magical_fast_scattered		0.0000	true	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_heavy_javelin_seeking_poison	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	0	nanu_chs_javelin_poison		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_arcane_fire	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	true	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_flaming	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_frozen	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_frozen		wh_javelin	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_lightning	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_lightning		wh_javelin	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_magic	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	0	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_poison	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_poison		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_infantry	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	10	0	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_infantry_arcane_fire	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	10	0	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	true	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_infantry_flaming	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	10	0	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_infantry_frozen	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	10	0	nanu_chs_javelin_frozen		wh_javelin	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_infantry_lightning	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	10	0	nanu_chs_javelin_lightning		wh_javelin	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_infantry_magic	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	10	0	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_infantry_poison	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	10	0	nanu_chs_javelin_poison		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_large	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	15	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_large_arcane_fire	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	15	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	true	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_large_flaming	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	15	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_large_frozen	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	15	nanu_chs_javelin_frozen		wh_javelin	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_large_lightning	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	15	nanu_chs_javelin_lightning		wh_javelin	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_large_magic	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	15	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_anti_large_poison	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	15	nanu_chs_javelin_poison		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_multi	javelin	small_arm_default		none	2	dual_low_fixed	80	0	75	46.0000	10.0000	2.0000	9	4	false	false	0.1000	9.0000	50.0000	2.3000	0	0	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_multi_arcane_fire	javelin	small_arm_default		none	2	dual_low_fixed	80	0	75	46.0000	10.0000	2.0000	9	4	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	true	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_multi_flaming	javelin	small_arm_default		none	2	dual_low_fixed	80	0	75	46.0000	10.0000	2.0000	9	4	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_flaming		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			5.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_multi_frozen	javelin	small_arm_default		none	2	dual_low_fixed	80	0	75	46.0000	10.0000	2.0000	9	4	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_frozen		wh_javelin	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_multi_lightning	javelin	small_arm_default		none	2	dual_low_fixed	80	0	75	46.0000	10.0000	2.0000	9	4	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_lightning		wh_javelin	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_multi_magic	javelin	small_arm_default		none	2	dual_low_fixed	80	0	75	46.0000	10.0000	2.0000	9	4	false	false	0.1000	9.0000	50.0000	2.3000	0	0	wh3_dlc20_marauder_javelin_tzeentch		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
nanu_chs_javelin_multi_poison	javelin	small_arm_default		none	2	dual_low_fixed	80	0	75	46.0000	10.0000	2.0000	9	4	false	false	0.1000	9.0000	50.0000	2.3000	0	0	nanu_chs_javelin_poison		wh_javelin	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	0.2500		false	0.9100	0.4000		placeholder
