key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
nanu_cth_peasant_bow_arrow_magic	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	45.0000	10.0000	0.0000	14	1	false	false	0.1000	11.0000	100.0000	5.9000	0	0	nanu_emp_crossbow_magic		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9000	0.4000		placeholder
nanu_cth_peasant_bow_arrow_explosive	arrow	small_arm_default	nanu_all_arrow_explosion	none	1	dual_low_fixed	140	0	88	45.0000	10.0000	0.0000	14	1	false	false	0.1000	11.0000	100.0000	5.9000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.9000	0.4000		placeholder
nanu_cth_peasant_bow_arrow_explosive_flaming	arrow	small_arm_default	nanu_all_arrow_explosion_flaming	none	1	dual_low_fixed	140	0	88	45.0000	10.0000	0.0000	14	1	false	false	0.1000	11.0000	100.0000	5.9000	0	0	wh_brt_longbow_arrow_fire		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			5.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.9000	0.4000		placeholder
nanu_cth_peasant_bow_arrow_explosive_magic	arrow	small_arm_default	nanu_all_arrow_explosion_magic	none	1	dual_low_fixed	140	0	88	45.0000	10.0000	0.0000	14	1	false	false	0.1000	11.0000	100.0000	5.9000	0	0	nanu_emp_crossbow_magic		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.9000	0.4000		placeholder
nanu_cth_peasant_bow_arrow_explosive_arcane_fire	arrow	small_arm_default	nanu_all_arrow_explosion_arcane_fire	none	1	dual_low_fixed	140	0	88	45.0000	10.0000	0.0000	14	1	false	false	0.1000	11.0000	100.0000	5.9000	0	0	nanu_emp_crossbow_magic		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			5.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.9000	0.4000		placeholder
nanu_cth_crane_gun_bullet_flaming	musket	small_arm_default		none	1	low	275	0	88	100.0000	10.0000	0.0000	6	35	false	false	0.0500	12.0000	150.0000	0.6000	0	0	wh3_dlc23_chd_blunderbuss		wh2_bullet_multi_impact_large	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	6.0000			5.0000	false	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_cth_crane_gun_bullet_magic	musket	small_arm_default		none	1	low	275	0	88	100.0000	10.0000	0.0000	6	35	false	false	0.0500	12.0000	150.0000	0.6000	0	0	nanu_emp_rifle_bullet_magic		wh2_bullet_multi_impact_large	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	6.0000			0.0000	true	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	0.2500		false	0.4000	0.4000		placeholder
nanu_cth_iron_hail_gun_bullet_flaming	musket	small_arm_default		none	3	low	90	0	88	100.0000	10.0000	2.0000	3	11	false	false	0.0500	13.0000	55.0000	1.8000	0	0	wh3_dlc23_chd_blunderbuss		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	5.0000			5.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_cth_iron_hail_gun_bullet_magic	musket	small_arm_default		none	3	low	90	0	88	100.0000	10.0000	2.0000	3	11	false	false	0.0500	13.0000	55.0000	1.8000	0	0	nanu_emp_rifle_bullet_magic		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_cth_iron_hail_gun_bullet_explosive	musket	small_arm_default	wh_main_emp_grenade_explosion	none	1	low	90	0	88	60.0000	10.0000	1.0000	10	2	false	false	0.0500	13.0000	55.0000	1.8000	0	0	wh_emp_grenade		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_cth_iron_hail_gun_bullet_explosive_flaming	musket	small_arm_default	nanu_all_grenade_explosion_flaming	none	1	low	90	0	88	60.0000	10.0000	1.0000	10	2	false	false	0.0500	13.0000	55.0000	1.8000	0	0	wh_emp_grenade		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	5.0000			5.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_cth_iron_hail_gun_bullet_explosive_magic	musket	small_arm_default	nanu_all_grenade_explosion_magic	none	1	low	90	0	88	60.0000	10.0000	1.0000	10	2	false	false	0.0500	13.0000	55.0000	1.8000	0	0	wh_emp_grenade		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_cth_iron_hail_gun_bullet_explosive_arcane_fire	musket	small_arm_default	nanu_all_grenade_explosion_arcane_fire	none	1	low	90	0	88	60.0000	10.0000	1.0000	10	2	false	false	0.0500	13.0000	55.0000	1.8000	0	0	wh_emp_grenade		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	5.0000			5.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_cth_rocket_arcane_fire	artillery	artillery_explosive	nanu_cth_rocket_explosion_arcane_fire	none	1	low	400	40	65	72.0000	10.0000	0.0000	63	27	false	false	0.2500	20.0000	240.0000	180.0000	0	0	wh3_main_cth_rocket		wh3_main_cth_projectile_fire_rain_rocket_battery	0.4000	true		-1.0000	1	0.0000	1.0000			1.0000	true	true	true	45	low	800	false	false	false	false	7	false	false	false	true	1.2500		false	0.0000	0.4000		placeholder
nanu_cth_rocket_sky_junk_arcane_fire	artillery	artillery_explosive	wh3_main_cth_rocket_explosion	none	1	low	360	20	65	72.0000	10.0000	0.0000	63	27	false	false	0.2500	20.0000	240.0000	180.0000	0	0	wh3_main_cth_rocket		wh_helstorm_rocket	0.4000	true		-1.0000	1	0.0000	1.0000			1.0000	false	true	true	45	low	800	false	false	false	false	7	true	false	false	true	1.2500		false	0.0000	0.4000		placeholder
