key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
nanu_dwf_crossbow_bolt_anti_infantry_frozen	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	10	0	nanu_emp_crossbow_frozen		wh_bow_arrow_magical	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_infantry_lightning	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	10	0	nanu_emp_crossbow_lightning		wh_bow_arrow_magical	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_infantry_magic	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	10	0	nanu_emp_crossbow_magic		wh_bow_arrow_magical	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_infantry_poison	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	10	0	nanu_dwf_crossbow_bolt_poison		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_large	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	15	wh_dwf_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_large_arcane_fire	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	15	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0000	false		-1.0000	1	0.0000	5.0000			5.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_large_flaming	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	15	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0000	false		-1.0000	1	0.0000	5.0000			5.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_large_frozen	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	15	nanu_emp_crossbow_frozen		wh_bow_arrow_magical	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_large_lightning	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	15	nanu_emp_crossbow_lightning		wh_bow_arrow_magical	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_large_magic	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	15	nanu_emp_crossbow_magic		wh_bow_arrow_magical	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_anti_large_poison	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	15	nanu_dwf_crossbow_bolt_poison		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_multi	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0000	10.0000	2.0000	12	3	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh_dwf_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_multi_arcane_fire	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0000	10.0000	2.0000	12	3	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0000	false		-1.0000	1	0.0000	5.0000			5.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_multi_flaming	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0000	10.0000	2.0000	12	3	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0000	false		-1.0000	1	0.0000	5.0000			5.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_multi_frozen	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0000	10.0000	2.0000	12	3	false	false	0.1000	13.0000	110.0000	4.7000	0	0	nanu_emp_crossbow_frozen		wh_bow_arrow_magical	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_multi_lightning	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0000	10.0000	2.0000	12	3	false	false	0.1000	13.0000	110.0000	4.7000	0	0	nanu_emp_crossbow_lightning		wh_bow_arrow_magical	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_multi_magic	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0000	10.0000	2.0000	12	3	false	false	0.1000	13.0000	110.0000	4.7000	0	0	nanu_emp_crossbow_magic		wh_bow_arrow_magical	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_multi_poison	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0000	10.0000	2.0000	12	3	false	false	0.1000	13.0000	110.0000	4.7000	0	0	nanu_dwf_crossbow_bolt_poison		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_seeking	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh_wef_waywatchers_arrow		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_seeking_arcane_fire	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0000	false		-1.0000	1	0.0000	5.0000	homing_medium_magical_fast_scattered		5.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_seeking_flaming	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0000	false		-1.0000	1	0.0000	5.0000	homing_medium_magical_fast_scattered		5.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_seeking_frozen	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	0	nanu_emp_crossbow_frozen		wh_bow_arrow_magical	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	5.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_seeking_lightning	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	0	nanu_emp_crossbow_lightning		wh_bow_arrow_magical	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	5.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_seeking_magic	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	0	wh_wef_waywatchers_arrow		wh_bow_arrow_magical	-1.0000	false		-1.0000	1	0.0000	5.0000	homing_medium_magical_fast_scattered		0.0000	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_crossbow_bolt_seeking_poison	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	110.0000	4.7000	0	0	nanu_dwf_crossbow_bolt_poison		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
nanu_dwf_cannon_ball_seeking	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	wh_dwf_cannon_ball		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000	homing_medium_artillery_fast		0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_seeking_arcane_fire	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	wh_dwf_cannon_ball_flaming		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000	homing_medium_artillery_fast		50.0000	true	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_seeking_flaming	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	wh_dwf_cannon_ball_flaming		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000	homing_medium_artillery_fast		50.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_seeking_frozen	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_frozen		wh3_ksl_tower_frost	0.3000	true	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	350.0000	homing_medium_artillery_fast		0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_seeking_lightning	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_lightning		wh3_ksl_tower_lightning	0.3000	true	nanu_unit_contact_shocking	-1.0000	1	0.0000	350.0000	homing_medium_artillery_fast		0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_seeking_magic	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_magic		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000	homing_medium_artillery_fast		0.0000	true	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_arcane_fire	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	wh_dwf_cannon_ball_flaming		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			50.0000	true	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_flaming	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	wh_dwf_cannon_ball_flaming		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			50.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_frozen	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_frozen		wh3_ksl_tower_frost	0.3000	true	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_lightning	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_lightning		wh3_ksl_tower_lightning	0.3000	true	nanu_unit_contact_shocking	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_magic	artillery	artillery_default		none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_magic		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			0.0000	true	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_explosive	artillery	artillery_default	nanu_dwf_cannon_ball_explosive	none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	wh_dwf_cannon_ball		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
nanu_dwf_cannon_ball_explosive_flaming	artillery	artillery_default	nanu_dwf_cannon_ball_explosive_arcane_fire	none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	wh_dwf_cannon_ball_flaming		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			50.0000	true	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000	nanu_dynamic_ror_naphtha_medium	placeholder
nanu_dwf_cannon_ball_explosive_arcane_fire	artillery	artillery_default	nanu_dwf_cannon_ball_explosive_flaming	none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	wh_dwf_cannon_ball_flaming		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			50.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000	nanu_dynamic_ror_naphtha_medium	placeholder
nanu_dwf_cannon_ball_explosive_frozen	artillery	artillery_default	nanu_dwf_cannon_ball_explosive_frozen	none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_frozen		wh3_ksl_tower_frost	0.3000	true	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_explosive_lightning	artillery	artillery_default	nanu_dwf_cannon_ball_explosive_lightning	none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_lightning		wh3_ksl_tower_lightning	0.3000	true	nanu_unit_contact_shocking	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		dwf_cannon_ball
nanu_dwf_cannon_ball_explosive_magic	artillery	artillery_default	nanu_dwf_cannon_ball_explosive_magic	none	1	low	440	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	22.0000	265.0000	7.8000	0	0	nanu_dwf_cannon_ball_magic		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			0.0000	true	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
nanu_dwf_cannon_ball_multi	artillery	artillery_canister		none	5	low	200	0	40	100.0000	10.0000	2.0000	18	80	true	false	0.3000	22.0000	180.0000	15.0000	0	0	wh_dwf_organ_gun_shot		wh_cannon_cannonball_scrap	0.3000	true		-1.0000	1	0.0000	100.0000			0.0000	false	true	true	45	very_high_low_entity	300	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		dwf_cannon_grape_shot
nanu_dwf_cannon_ball_multi_flaming	artillery	artillery_canister		none	5	low	200	0	40	100.0000	10.0000	2.0000	18	80	true	false	0.3000	22.0000	180.0000	15.0000	0	0	nanu_dwf_organ_gun_shot_arcane_fire		wh_cannon_cannonball_scrap	0.3000	true		-1.0000	1	0.0000	100.0000			25.0000	true	true	true	45	very_high_low_entity	300	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		dwf_cannon_grape_shot
nanu_dwf_cannon_ball_multi_arcane_fire	artillery	artillery_canister		none	5	low	200	0	40	100.0000	10.0000	2.0000	18	80	true	false	0.3000	22.0000	180.0000	15.0000	0	0	nanu_dwf_organ_gun_shot_flaming		wh_cannon_cannonball_scrap	0.3000	true		-1.0000	1	0.0000	100.0000			25.0000	false	true	true	45	very_high_low_entity	300	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		dwf_cannon_grape_shot
nanu_dwf_cannon_ball_multi_frozen	artillery	artillery_canister		none	5	low	200	0	40	100.0000	10.0000	2.0000	18	80	true	false	0.3000	22.0000	180.0000	15.0000	0	0	nanu_dwf_organ_gun_shot_frozen		wh3_ksl_tower_frost	0.3000	true	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	100.0000			0.0000	false	true	true	45	very_high_low_entity	300	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		dwf_cannon_grape_shot
nanu_dwf_cannon_ball_multi_lightning	artillery	artillery_canister		none	5	low	200	0	40	100.0000	10.0000	2.0000	18	80	true	false	0.3000	22.0000	180.0000	15.0000	0	0	nanu_dwf_organ_gun_shot_lightning		wh3_ksl_tower_lightning	0.3000	true	nanu_unit_contact_shocking	-1.0000	1	0.0000	100.0000			0.0000	false	true	true	45	very_high_low_entity	300	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		dwf_cannon_grape_shot
