key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
nanu_ogr_harpoon_launcher_bolt_anti_large_frozen	artillery	artillery_default		none	1	low	250	8	45	95.0000	30.0000	0.0000	110	340	false	false	0.2000	12.0000	190.0000	2.9000	0	150	nanu_ogr_harpoon_launcher_bolt_frozen		wh3_ksl_tower_frost	0.3000	true	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_anti_large_lightning	artillery	artillery_default		none	1	low	250	8	45	95.0000	30.0000	0.0000	110	340	false	false	0.2000	12.0000	190.0000	2.9000	0	150	nanu_ogr_harpoon_launcher_bolt_lightning		wh3_ksl_tower_lightning	0.3000	true	nanu_unit_contact_shocking	-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_anti_large_magic	artillery	artillery_default		none	1	low	250	8	45	95.0000	30.0000	0.0000	110	340	false	false	0.2000	12.0000	190.0000	2.9000	0	150	nanu_ogr_harpoon_launcher_bolt_magic		wh3_ogre_harpoon	0.3000	true		-1.0000	1	0.0000	50.0000			0.0000	true	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_anti_large_poison	artillery	artillery_default		none	1	low	250	8	45	95.0000	30.0000	0.0000	110	340	false	false	0.2000	12.0000	190.0000	2.9000	0	150	nanu_ogr_harpoon_launcher_bolt_poison		wh3_ogre_harpoon	0.3000	true	wh_main_unit_contact_poison	-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_multi	artillery	artillery_default		none	3	low	250	8	45	95.0000	30.0000	1.0000	60	180	false	false	0.2000	12.0000	190.0000	2.9000	0	0	wh3_main_ogr_harpoon_launcher_bolt		wh3_ogre_harpoon	0.3000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_multi_arcane_fire	artillery	artillery_default		none	3	low	250	8	45	95.0000	30.0000	1.0000	60	180	false	false	0.2000	12.0000	190.0000	2.9000	0	0	nanu_ogr_harpoon_launcher_bolt_flaming		wh3_ogre_harpoon	0.3000	true		-1.0000	1	0.0000	50.0000			50.0000	true	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_multi_flaming	artillery	artillery_default		none	3	low	250	8	45	95.0000	30.0000	1.0000	60	180	false	false	0.2000	12.0000	190.0000	2.9000	0	0	nanu_ogr_harpoon_launcher_bolt_flaming		wh3_ogre_harpoon	0.3000	true		-1.0000	1	0.0000	50.0000			50.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_multi_frozen	artillery	artillery_default		none	3	low	250	8	45	95.0000	30.0000	1.0000	60	180	false	false	0.2000	12.0000	190.0000	2.9000	0	0	nanu_ogr_harpoon_launcher_bolt_frozen		wh3_ksl_tower_frost	0.3000	true	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_multi_lightning	artillery	artillery_default		none	3	low	250	8	45	95.0000	30.0000	1.0000	60	180	false	false	0.2000	12.0000	190.0000	2.9000	0	0	nanu_ogr_harpoon_launcher_bolt_lightning		wh3_ksl_tower_lightning	0.3000	true	nanu_unit_contact_shocking	-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_multi_magic	artillery	artillery_default		none	3	low	250	8	45	95.0000	30.0000	1.0000	60	180	false	false	0.2000	12.0000	190.0000	2.9000	0	0	nanu_ogr_harpoon_launcher_bolt_magic		wh3_ogre_harpoon	0.3000	true		-1.0000	1	0.0000	50.0000			0.0000	true	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_harpoon_launcher_bolt_multi_poison	artillery	artillery_default		none	3	low	250	8	45	95.0000	30.0000	1.0000	60	180	false	false	0.2000	12.0000	190.0000	2.9000	0	0	nanu_ogr_harpoon_launcher_bolt_poison		wh3_ogre_harpoon	0.3000	true	wh_main_unit_contact_poison	-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_veh_gnoblar_scraplauncher_arcane_fire	artillery	artillery_default	nanu_ogr_veh_gnoblar_scraplauncher_arcane_fire	grenade_spin	3	low	420	35	65	69.0000	10.0000	4.0000	110	50	false	false	0.2000	17.0000	340.0000	80.0000	0	0	nanu_ogr_gnoblar_scraplauncher_flaming		wh3_catapult_scrap	1.0000	true		-1.0000	1	0.0000	150.0000			100.0000	true	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000	nanu_dynamic_ror_naphtha_large	placeholder
nanu_ogr_veh_gnoblar_scraplauncher_flaming	artillery	artillery_default	nanu_ogr_veh_gnoblar_scraplauncher_flaming	grenade_spin	3	low	420	35	65	69.0000	10.0000	4.0000	110	50	false	false	0.2000	17.0000	340.0000	80.0000	0	0	nanu_ogr_gnoblar_scraplauncher_flaming		wh3_catapult_scrap	1.0000	true		-1.0000	1	0.0000	150.0000			100.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000	nanu_dynamic_ror_naphtha_large	placeholder
nanu_ogr_veh_gnoblar_scraplauncher_frozen	artillery	artillery_default	nanu_ogr_veh_gnoblar_scraplauncher_frozen	grenade_spin	3	low	420	35	65	69.0000	10.0000	3.0000	110	50	false	false	0.2000	17.0000	340.0000	80.0000	0	0	nanu_ogr_gnoblar_scraplauncher_frozen		wh3_ksl_tower_frost	1.0000	true	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_gnoblar_scraplauncher_lightning	artillery	artillery_default	nanu_ogr_veh_gnoblar_scraplauncher_lightning	grenade_spin	3	low	420	35	65	69.0000	10.0000	3.0000	110	50	false	false	0.2000	17.0000	340.0000	80.0000	0	0	nanu_ogr_gnoblar_scraplauncher_lightning		wh3_ksl_tower_lightning	1.0000	true	nanu_unit_contact_shocking	-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_gnoblar_scraplauncher_magic	artillery	artillery_default	nanu_ogr_veh_gnoblar_scraplauncher_magic	grenade_spin	3	low	420	35	65	69.0000	10.0000	3.0000	110	50	false	false	0.2000	17.0000	340.0000	80.0000	0	0	nanu_ogr_gnoblar_scraplauncher_magic		wh3_catapult_scrap	1.0000	true		-1.0000	1	0.0000	150.0000			0.0000	true	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_gnoblar_scraplauncher_poison	artillery	artillery_default	nanu_ogr_veh_gnoblar_scraplauncher_poison	grenade_spin	3	low	420	35	65	69.0000	10.0000	3.0000	110	50	false	false	0.2000	17.0000	340.0000	80.0000	0	0	nanu_ogr_gnoblar_scraplauncher_poison		wh3_catapult_scrap	1.0000	true	nanu_unit_contact_toxic_sludge	-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_ironblaster_shot_arcane_fire	artillery	artillery_default		none	5	low	380	10	40	100.0000	10.0000	3.0000	75	300	true	false	0.1000	16.0000	275.0000	8.5000	0	0	nanu_emp_great_cannon_ball_flaming		wh_cannon_cannonball_scrap	0.3000	true	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	350.0000			50.0000	true	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_ironblaster_shot_flaming	artillery	artillery_default		none	5	low	380	10	40	100.0000	10.0000	3.0000	75	300	true	false	0.1000	16.0000	275.0000	8.5000	0	0	nanu_emp_great_cannon_ball_flaming		wh_cannon_cannonball_scrap	0.3000	true	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	350.0000			50.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_ironblaster_shot_frozen	artillery	artillery_default		none	5	low	380	10	40	100.0000	10.0000	3.0000	75	300	true	false	0.1000	16.0000	275.0000	8.5000	0	0	nanu_emp_great_cannon_ball_frozen		wh3_ksl_tower_frost	0.3000	true	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_ironblaster_shot_lightning	artillery	artillery_default		none	5	low	380	10	40	100.0000	10.0000	3.0000	75	300	true	false	0.1000	16.0000	275.0000	8.5000	0	0	nanu_emp_great_cannon_ball_lightning		wh3_ksl_tower_lightning	0.3000	true	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_ironblaster_shot_magic	artillery	artillery_default		none	5	low	380	10	40	100.0000	10.0000	3.0000	75	300	true	false	0.1000	16.0000	275.0000	8.5000	0	0	nanu_ogr_ironblaster_cannon_ball_magic		wh_cannon_cannonball_scrap	0.3000	true	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	350.0000			0.0000	true	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_veh_ironblaster_shot_poison	artillery	artillery_default		none	5	low	380	10	40	100.0000	10.0000	3.0000	75	300	true	false	0.1000	16.0000	275.0000	8.5000	0	0	nanu_ogr_ironblaster_cannon_ball_poison		wh_cannon_cannonball_scrap	0.3000	true	nanu_unit_contact_toxic_sludge	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
nanu_ogr_leadbelcher_shot_arcane_fire	artillery	artillery_default		none	1	low	200	0	45	80.0000	0.0000	0.0000	33	77	true	false	0.0500	13.0000	130.0000	2.6000	0	0	nanu_ogr_leadbelcher_cannon_ball_flaming		wh_cannon_leadbelcher_scrap	0.2500	false		-1.0000	1	0.0000	150.0000			25.0000	true	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_leadbelcher_shot_flaming	artillery	artillery_default		none	1	low	200	0	45	80.0000	0.0000	0.0000	33	77	true	false	0.0500	13.0000	130.0000	2.6000	0	0	nanu_ogr_leadbelcher_cannon_ball_flaming		wh_cannon_leadbelcher_scrap	0.2500	false		-1.0000	1	0.0000	150.0000			25.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_leadbelcher_shot_frozen	artillery	artillery_default		none	1	low	200	0	45	80.0000	0.0000	0.0000	33	77	true	false	0.0500	13.0000	130.0000	2.6000	0	0	nanu_ogr_leadbelcher_cannon_ball_frozen		wh3_ksl_tower_frost	0.2500	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_leadbelcher_shot_lightning	artillery	artillery_default		none	1	low	200	0	45	80.0000	0.0000	0.0000	33	77	true	false	0.0500	13.0000	130.0000	2.6000	0	0	nanu_ogr_leadbelcher_cannon_ball_lightning		wh3_ksl_tower_lightning	0.2500	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_leadbelcher_shot_magic	artillery	artillery_default		none	1	low	200	0	45	80.0000	0.0000	0.0000	33	77	true	false	0.0500	13.0000	130.0000	2.6000	0	0	nanu_ogr_leadbelcher_cannon_ball_magic		wh_cannon_leadbelcher_scrap	0.2500	false		-1.0000	1	0.0000	150.0000			0.0000	true	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_leadbelcher_shot_poison	artillery	artillery_default		none	1	low	200	0	45	80.0000	0.0000	0.0000	33	77	true	false	0.0500	13.0000	130.0000	2.6000	0	0	nanu_ogr_ironblaster_cannon_ball_poison		wh_cannon_leadbelcher_scrap	0.2500	false	nanu_unit_contact_toxic_sludge	-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.5000		false	0.5000	0.4000		placeholder
nanu_ogr_pistol_bullet_arcane_fire	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	0	nanu_emp_volley_gun_shot_arcane_fire		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			25.0000	true	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_flaming	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	0	nanu_emp_volley_gun_shot_flaming		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			25.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_frozen	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	0	nanu_emp_volley_gun_shot_frozen		wh_bullet	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_lightning	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	0	nanu_emp_volley_gun_shot_lightning		wh_bullet	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_magic	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	0	nanu_emp_volley_gun_shot_magic		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			0.0000	true	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_poison	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	0	nanu_emp_volley_gun_shot_poison		wh_bullet	-1.0000	false	nanu_unit_contact_toxic_sludge	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_anti_large	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	50	wh_emp_volley_gun_shot		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_anti_large_arcane_fire	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	50	nanu_emp_volley_gun_shot_arcane_fire		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			25.0000	true	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_anti_large_flaming	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	50	nanu_emp_volley_gun_shot_flaming		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			25.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_anti_large_frozen	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	50	nanu_emp_volley_gun_shot_frozen		wh_bullet	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_anti_large_lightning	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	50	nanu_emp_volley_gun_shot_lightning		wh_bullet	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_anti_large_magic	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	50	nanu_emp_volley_gun_shot_magic		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			0.0000	true	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_anti_large_poison	musket	small_arm_default		none	1	low	140	0	88	100.0000	10.0000	0.0000	38	68	false	false	0.0500	11.0000	100.0000	1.0000	0	50	nanu_emp_volley_gun_shot_poison		wh_bullet	-1.0000	false	nanu_unit_contact_toxic_sludge	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_multi	musket	small_arm_default		none	3	low	140	0	88	100.0000	10.0000	2.0000	22	42	false	false	0.0500	11.0000	100.0000	1.0000	30	0	wh_emp_volley_gun_shot		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_multi_arcane_fire	musket	small_arm_default		none	3	low	140	0	88	100.0000	10.0000	2.0000	22	42	false	false	0.0500	11.0000	100.0000	1.0000	30	0	nanu_emp_volley_gun_shot_arcane_fire		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			25.0000	true	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_multi_flaming	musket	small_arm_default		none	3	low	140	0	88	100.0000	10.0000	2.0000	22	42	false	false	0.0500	11.0000	100.0000	1.0000	30	0	nanu_emp_volley_gun_shot_flaming		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			25.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_multi_frozen	musket	small_arm_default		none	3	low	140	0	88	100.0000	10.0000	2.0000	22	42	false	false	0.0500	11.0000	100.0000	1.0000	0	0	nanu_emp_volley_gun_shot_frozen		wh_bullet	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_multi_lightning	musket	small_arm_default		none	3	low	140	0	88	100.0000	10.0000	2.0000	22	42	false	false	0.0500	11.0000	100.0000	1.0000	0	0	nanu_emp_volley_gun_shot_lightning		wh_bullet	-1.0000	false	nanu_unit_contact_shocking	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_multi_magic	musket	small_arm_default		none	3	low	140	0	88	100.0000	10.0000	2.0000	22	42	false	false	0.0500	11.0000	100.0000	1.0000	30	0	nanu_emp_volley_gun_shot_magic		wh_bullet	-1.0000	false		-1.0000	1	0.0000	15.0000			0.0000	true	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
nanu_ogr_pistol_bullet_multi_poison	musket	small_arm_default		none	3	low	140	0	88	100.0000	10.0000	2.0000	22	42	false	false	0.0500	11.0000	100.0000	1.0000	30	0	nanu_emp_volley_gun_shot_poison		wh_bullet	-1.0000	false	nanu_unit_contact_toxic_sludge	-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
