unit	purchasable_effect	is_exclusive
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_frozen_contact_all_frostbite_attacks_ammo_type_frozen	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_jungle	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_jungle_contact_all_disorienting_attacks_woodsman_ammo_type_poison	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_jungle_contact_all_rampaging_poison_woodsman_ammo_type_poison	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_jungle_contact_all_weakened_attacks_woodsman_ammo_type_poison	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_magicforest	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_mountain	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_mountain_ability_melee_chilling_aura	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_mountain_ability_melee_heroic_killing_blow	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_mountain_ability_melee_relentless_assault	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_mountain_attribute_all_perfect_vigour_wayfarer_strider_vanguard	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_ocean	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_snowy_mountain	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_wasteland	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_wasteland_attribute_all_immune_to_contact	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_climate_wasteland_attribute_all_perfect_vigour_strider	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_contact_all_armour_destruction_attacks	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_contact_all_bleed	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_contact_all_electrifying_magic_attacks_ammo_type_lightning	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_contact_all_exposed_magic_attacks_ammo_type_magic	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_contact_all_freezing_attacks_ammo_type_frozen	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_contact_all_frostfire_attacks_ammo_type_frozen	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_contact_all_shocking_magic_attacks_ammo_type_lightning	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_all_ability_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_all_contact_armour_destruction_attacks	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_melee_ability_berserk_contact_armour_sundering	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_melee_ability_deadly_onslaught_contact_sundering	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_melee_ability_frenzied_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_melee_ability_heroic_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_melee_ability_heroic_killing_blow_contact_sundering	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_melee_ability_immaculate_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_armoured_enemy_melee_ability_relentless_assault_contact_sundering	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_aura_of_blood	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_aura_of_protection	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_aura_of_warding	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_bathed_in_blood	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_charge_breaker_bonus_vs_large_attribute_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_colossal_strike_bonus_vs_large_attribute_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_courage_in_death_attribute_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_frenzy_attribute_immPsy_perfect_vigour	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_heroic_charge_attribute_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_vengeful_war_cry_attribute_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_bretonnia_ally_melee_ability_blessing_of_the_lady	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_bretonnia_ally_melee_ability_heroic_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_frenzied_charge_bonus_vs_large_attribute_glorious_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_knightslayer_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_cathay_enemy_ability_melee_aura_of_shielding	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_cathay_enemy_ability_melee_chaos_armour	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_cathay_enemy_contact_all_armour_destruction_attacks	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chaos_enemy_all_contact_armour_destruction_magic_attacks_ammo_type_magic	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chaos_enemy_melee_ability_bathed_in_blood	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chaos_enemy_melee_ability_chilling_aura	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chaos_enemy_melee_ability_colossal_strike_bonus_vs_large_magic_attacks	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chaos_enemy_melee_ability_daemon_slayer_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chaos_enemy_melee_ability_frenzy_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chaos_enemy_melee_ability_heroic_killing_blow	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chaos_enemy_melee_ability_vengeful_war_cry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chorf_enemy_all_ability_aura_of_shielding	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chorf_enemy_melee_ability_chilling_aura	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chorf_enemy_melee_ability_frenzied_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chorf_enemy_melee_ability_heroic_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_chorf_enemy_melee_ability_vengeful_war_cry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_aura_of_blood	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_chaos_armour_attribute_ogre_charge_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_frenzied_charge_attribute_glorious_charge_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_vengeful_war_cry_attribute_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_elven_enemy_all_ability_aura_of_shielding	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_elven_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_elven_enemy_melee_ability_relentless_assault	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_elven_enemy_melee_ability_run_them_down	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_empire_enemy_melee_ability_frenzied_charge_attribute_fear	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_empire_enemy_melee_ability_relentless_assault	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_empire_enemy_melee_ability_run_them_down	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_all_ability_ensorcelled_weapons_arcane_fire_attacks_ammo_type_arcane_fire	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_all_arcane_fire_attacks_ammo_type_arcane_fire	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_all_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_aura_of_purity_encourage	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_aura_of_warding_attribute_immPsy_encourage	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_courage_in_death	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_vengeful_war_cry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_bathed_in_blood	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_chaos_armour	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_colossal_strike_bonus_vs_large_contact_flaming_attacks_burning	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_frenzy_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_vengeful_war_cry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_high_elf_enemy_all_ability_colossal_strike_bonus_vs_large_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_high_elf_enemy_melee_ability_berserk_unstoppable_rampage	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_high_elf_enemy_melee_ability_chaos_armour_attribute_glorious_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_high_elf_enemy_melee_ability_frenzied_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_human_enemy_melee_ability_aura_of_shielding	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_human_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_human_enemy_melee_ability_berserk_unstoppable_rampage_bonus_vs_infantry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_human_enemy_melee_ability_frenzied_charge_bonus_vs_infantry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_human_enemy_melee_ability_relentless_assault	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_human_enemy_melee_ability_run_them_down_bonus_vs_infantry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_human_enemy_melee_ability_vengeful_war_cry_bonus_vs_infantry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_khorne_enemy_all_contact_armour_destruction_magic_attacks_ammo_type_magic	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_khorne_enemy_melee_ability_aura_of_blood	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_khorne_enemy_melee_ability_bathed_in_blood	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_khorne_enemy_melee_ability_colossal_strike_bonus_vs_large_magic_attacks	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_khorne_enemy_melee_ability_heroic_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_ally_all_contact_frostbite_climate_winter_ammo_type_frozen	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_ally_all_contact_frostbite_magic_attacks_climate_winter_ammo_type_frozen	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_ally_melee_ability_chilling_aura_climate_winter	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_ally_melee_ability_frenzy_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_ally_melee_ability_kvas_flasks	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_enemy_melee_ability_aura_of_shielding_attribute_immune_to_contact	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_enemy_melee_ability_berserk_unstoppable_rampage	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_enemy_melee_ability_frenzied_charge	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_enemy_melee_ability_frenzy_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_enemy_melee_ability_kvas_flasks	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_enemy_melee_ability_relentless_assault	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_enemy_melee_attribute_fear	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_kislev_enemy_melee_attribute_terror	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_knight_enemy_all_ability_hunter_snare_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_knight_enemy_all_ability_hunter_trap_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_knight_enemy_all_contact_armour_destruction_attacks_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_knight_enemy_melee_ability_chilling_aura_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_knight_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_knight_enemy_melee_ability_heroic_killing_blow	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_knight_enemy_melee_contact_sundering_attacks_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_ally_all_ability_hunter_snare	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_ally_all_ability_hunter_trap	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_all_ability_aura_of_shielding	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_all_ability_hunter_snare_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_all_ability_hunter_trap_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_all_contact_armour_destruction_attacks	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_melee_ability_berserk_unstoppable_rampage	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_melee_ability_chilling_aura	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_melee_ability_frenzy_immPsy	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_melee_ability_heroic_killing_blow	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_lizard_enemy_melee_ability_relentless_assault	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_magic_enemy_all_ability_ensorcelled_weapons_arcane_fire_attacks_ammo_type_arcane_fire	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_magic_enemy_all_ability_ensorcelled_weapons_magic_attacks_ammo_type_magic	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_magic_enemy_all_ability_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_magic_enemy_all_ability_thunderous_aura_contact_magic_attacks_disrupting_ammo_type_magic	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_magic_enemy_all_contact_armour_destruction_magic_attacks_ammo_type_magic	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_magic_enemy_melee_ability_aura_of_dispelling_contact_magic_attacks_disrupting	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_monstrous_enemy_all_ability_hunter_snare_bonus_vs_large_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_monstrous_enemy_all_ability_hunter_trap_bonus_vs_large_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_monstrous_enemy_all_contact_bleed_attacks_bonus_vs_large_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_monstrous_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_monstrous_enemy_melee_ability_courage_in_death_bonus_vs_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_norsca_enemy_all_ability_hunter_snare_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_norsca_enemy_all_ability_hunter_trap_ammo_type_anti_large	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_norsca_enemy_all_contact_frostbite_attacks_ammo_type_frozen	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_norsca_enemy_melee_ability_colossal_strike_contact_scorching_flaming_attacks_bonus_vs_large_anti_large_ammo_type_flaming	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_norsca_enemy_melee_ability_vengeful_war_cry	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_nurgle_enemy_all_ability_wake_of_fire_contact_arcane_fire_scorching_attacks_ammo_type_flaming	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_nurgle_enemy_all_arcane_fire_attacks_ammo_type_arcane_fire	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_nurgle_enemy_all_contact_frostbite_magic_attacks_ammo_type_frozen	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_nurgle_enemy_melee_ability_aura_of_dispelling	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_nurgle_enemy_melee_ability_aura_of_protection	false
wh2_dlc10_dwf_inf_giant_slayers	nanu_dynamic_ror_special_nurgle_enemy_melee_ability_aura_of_purity	false
