unit	purchasable_effect	is_exclusive
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_armoured_enemy_melee_ability_relentless_assault_contact_sundering	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_armoured_enemy_melee_contact_sundering_attacks	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_elven_enemy_all_ability_aura_of_shielding	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_elven_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_elven_enemy_melee_ability_relentless_assault	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_bloodthirst_attribute_causes_fear	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_frenzy_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_violent_war_cry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_courage_in_death	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_grim_resolve_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_stand_or_die	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_undaunted_immPsy_encourage	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_violent_war_cry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_human_enemy_melee_ability_aura_of_shielding	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_human_enemy_melee_ability_bloodthirst_bonus_vs_infantry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_human_enemy_melee_ability_crowfeast	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_human_enemy_melee_ability_relentless_assault	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_human_enemy_melee_ability_violent_war_cry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_all_ability_hunter_snare_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_all_ability_hunter_trap_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_all_contact_potent_poison_ammo_type_anti_large_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_melee_attribute_brace_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_melee_ability_charge_breaker	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_melee_ability_chilling_aura_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_melee_ability_undaunted_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_melee_contact_entangling_attacks_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_knight_enemy_melee_contact_sundering_attacks_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_magic_enemy_all_contact_dampening_magic_attacks_ammo_type_magic	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_magic_enemy_all_contact_disrupted_magic_attacks_ammo_type_magic	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_magic_enemy_all_contact_frostbite_magic_attacks_ammo_type_frozen	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_magic_enemy_melee_ability_aura_of_dispelling_contact_magic_attacks_disrupting	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_all_ability_hunter_snare_bonus_vs_large_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_all_ability_hunter_trap_bonus_vs_large_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_all_contact_bleed_attacks_bonus_vs_large_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_all_contact_entangling_attacks_bonus_vs_large_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_all_contact_frostbite_attacks_bonus_vs_large_ammo_type_anti_large_frozen	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_all_contact_poison_attacks_bonus_vs_large_ammo_type_anti_large_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_all_contact_potent_poison_attacks_bonus_vs_large_ammo_type_anti_large_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_melee_attribute_brace_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_melee_ability_charge_breaker_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_melee_ability_courage_in_death_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_melee_ability_grim_resolve_immPsy_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_monstrous_enemy_melee_ability_undaunted_immPsy_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_undead_enemy_melee_ability_aura_of_blood	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_undead_enemy_melee_ability_chilling_aura	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_undead_enemy_melee_ability_courage_in_death_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_undead_enemy_melee_ability_frenzy_immPsy_contact_burning_flaming_attacks	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_undead_enemy_melee_ability_hold_the_line_attribute_immPsy_encourage	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_undead_enemy_melee_ability_undaunted_immPsy_encourage	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_undead_enemy_melee_ability_violent_war_cry_attribute_immPsy_encourage	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_undead_enemy_melee_attribute_unbreakable	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_all_contact_entangling_attacks_bonus_vs_large_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_all_contact_frostbite_magic_attacks_ammo_type_anti_large_frozen	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_melee_attribute_brace	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_charge_breaker_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_frenzied_charge_bonus_vs_large_attribute_glorious_charge	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_hold_the_line	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_knightslayer_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_bretonnia_enemy_melee_ability_undaunted_immPsy_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_ally_all_attribute_perfect_vigour_vanguard	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_ally_melee_ability_bloodthirst_vanguard	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_ally_melee_ability_crowfeast_attribute_immPsy_woodsman	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_ally_melee_ability_run_them_down_vanguard	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_ally_melee_ability_violent_war_cry_vanguard	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_aura_of_blood	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_bathed_in_blood	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_attribute_brace_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_charge_breaker_bonus_vs_large_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_colossal_strike_bonus_vs_large_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_courage_in_death_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_frenzy_attribute_immPsy_perfect_vigour	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_frenzy_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_grim_resolve_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_hold_the_line_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_stand_or_die	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_undaunted_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_melee_ability_violent_war_cry_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_beastmen_enemy_all_contact_entangling_attacks_bonus_vs_large_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_ally_all_contact_burning_flaming_attacks_ammo_type_flaming	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_ally_all_contact_searing_flaming_attacks_ammo_type_explosive_flaming	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_ally_all_ensorcelled_weapons_flaming_contact_searing_arcane_fire_attacks_ammo_type_arcane_fire	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_enemy_all_ability_aura_of_shielding	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_enemy_melee_ability_chilling_aura	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_enemy_melee_ability_frenzied_charge	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_enemy_melee_ability_stand_or_die	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_enemy_melee_ability_undaunted_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_chorf_enemy_melee_ability_violent_war_cry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_vampire_coast_enemy_all_ability_aura_of_shielding	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_vampire_coast_enemy_melee_ability_chilling_aura	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_vampire_coast_enemy_melee_ability_relentless_assault	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_cathay_enemy_ability_melee_aura_of_shielding	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_cathay_enemy_ability_melee_disharmony	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_cathay_enemy_contact_all_disharmonious_attacks	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_aura_of_blood	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_frenzied_charge_attribute_glorious_charge_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_hold_the_line_attribute_encourage_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_stand_or_die_attribute_encourage_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_undaunted_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dark_elf_enemy_melee_ability_violent_war_cry_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dwarf_enemy_all_ability_aura_of_shielding	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dwarf_enemy_melee_ability_aura_of_rust	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dwarf_enemy_melee_ability_relentless_assault	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_dwarf_enemy_melee_contact_sundering_attacks	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_empire_enemy_melee_ability_crowfeast_attribute_fear	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_empire_enemy_melee_ability_frenzied_charge_attribute_fear	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_empire_enemy_melee_ability_relentless_assault	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_empire_enemy_melee_ability_run_them_down	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_greenskin_ally_all_ability_fermented_fungi	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_greenskin_ally_melee_ability_waaagh	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_colossal_strike_bonus_vs_large_contact_flaming_attacks_burning	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_frenzy_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_hold_the_line	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_stand_or_die	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_undaunted_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_greenskin_enemy_melee_ability_violent_war_cry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_high_elf_enemy_all_ability_colossal_strike_bonus_vs_large_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_ally_melee_ability_aura_of_blood	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_ally_melee_ability_frenzy_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_ally_melee_ability_paragon_of_carnage	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_ally_melee_ability_run_them_down	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_ally_melee_ability_violent_war_cry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_all_contact_frostbite_magic_attacks_ammo_type_frozen	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_aura_of_blood	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_bathed_in_blood	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_colossal_strike_bonus_vs_large_magic_attacks	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_courage_in_death_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_frenzy_attribute_immPsy_causes_fear	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_grim_resolve_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_hold_the_line_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_stand_or_die_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_undaunted_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_ability_violent_war_cry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_attribute_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_khorne_enemy_melee_contact_sundering_attribute_immPsy_expert_charge_defence	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_kislev_enemy_melee_ability_aura_of_rust	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_kislev_enemy_melee_ability_aura_of_shielding_attribute_immune_to_contact	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_kislev_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_kislev_enemy_melee_ability_frenzied_charge	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_kislev_enemy_melee_ability_frenzy_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_kislev_enemy_melee_ability_relentless_assault	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_kislev_enemy_melee_attribute_fear	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_all_ability_aura_of_shielding	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_all_ability_hunter_snare_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_all_ability_hunter_trap_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_melee_ability_chilling_aura	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_melee_ability_colossal_strike_bonus_vs_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_melee_ability_frenzy_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_melee_ability_relentless_assault	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_melee_ability_stand_or_die	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_lizard_enemy_melee_ability_undaunted_immPsy	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_norsca_enemy_all_ability_hunter_snare_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_norsca_enemy_all_ability_hunter_trap_ammo_type_anti_large	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_norsca_enemy_all_contact_frostbite_attacks_ammo_type_frozen	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_norsca_enemy_all_contact_rampaging_poison_ammo_type_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_norsca_enemy_melee_ability_colossal_strike_contact_burning_flaming_attacks_bonus_vs_large_anti_large_ammo_type_flaming	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_norsca_enemy_melee_ability_colossal_strike_contact_scorching_flaming_attacks_bonus_vs_large_anti_large_ammo_type_flaming	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_norsca_enemy_melee_ability_stand_or_die	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_norsca_enemy_melee_ability_violent_war_cry	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_nurgle_ally_all_ability_ensorcelled_weapons_contact_magic_poison_ammo_type_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_nurgle_ally_all_attribute_perfect_vigour	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_nurgle_ally_all_contact_contaminated_attacks_ammo_type_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_nurgle_ally_all_contact_poison_attacks_ammo_type_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_nurgle_ally_all_contact_potent_poison_attacks_ammo_type_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_nurgle_ally_all_contact_toxic_sludge_ammo_type_poison	false
wh_dlc08_nor_inf_marauder_spearman_0	nanu_dynamic_ror_special_nurgle_ally_all_contact_virulent_poison_attacks_ammo_type_poison_attacks	false
