id	missile_weapon	unit	battle_entity_stats_override
800710056	nanu_hef_longbow_arrow_multi_flaming	wh2_main_hef_inf_archers_0	
800710057	nanu_hef_longbow_arrow_multi_frozen	wh2_main_hef_inf_archers_0	
800710058	nanu_hef_longbow_arrow_multi_lightning	wh2_main_hef_inf_archers_0	
800710059	nanu_hef_longbow_arrow_multi_magic	wh2_main_hef_inf_archers_0	
800710060	nanu_hef_longbow_arrow_multi_poison	wh2_main_hef_inf_archers_0	
800710061	nanu_hef_longbow_arrow_seeking	wh2_main_hef_inf_archers_0	
800710062	nanu_hef_longbow_arrow_seeking_arcane_fire	wh2_main_hef_inf_archers_0	
800710063	nanu_hef_longbow_arrow_seeking_flaming	wh2_main_hef_inf_archers_0	
800710064	nanu_hef_longbow_arrow_seeking_frozen	wh2_main_hef_inf_archers_0	
800710065	nanu_hef_longbow_arrow_seeking_lightning	wh2_main_hef_inf_archers_0	
800710066	nanu_hef_longbow_arrow_seeking_magic	wh2_main_hef_inf_archers_0	
800710067	nanu_hef_longbow_arrow_seeking_poison	wh2_main_hef_inf_archers_0	
800710068	nanu_hef_longbow_arrow_arcane_fire	wh2_main_hef_inf_archers_1	
800710069	nanu_hef_longbow_arrow_flaming	wh2_main_hef_inf_archers_1	
800710070	nanu_hef_longbow_arrow_frozen	wh2_main_hef_inf_archers_1	
800710071	nanu_hef_longbow_arrow_lightning	wh2_main_hef_inf_archers_1	
800710072	nanu_hef_longbow_arrow_magic	wh2_main_hef_inf_archers_1	
800710073	nanu_hef_longbow_arrow_poison	wh2_main_hef_inf_archers_1	
800710074	nanu_hef_longbow_arrow_anti_infantry	wh2_main_hef_inf_archers_1	
800710075	nanu_hef_longbow_arrow_anti_infantry_arcane_fire	wh2_main_hef_inf_archers_1	
800710076	nanu_hef_longbow_arrow_anti_infantry_flaming	wh2_main_hef_inf_archers_1	
800710077	nanu_hef_longbow_arrow_anti_infantry_frozen	wh2_main_hef_inf_archers_1	
800710078	nanu_hef_longbow_arrow_anti_infantry_lightning	wh2_main_hef_inf_archers_1	
800710079	nanu_hef_longbow_arrow_anti_infantry_magic	wh2_main_hef_inf_archers_1	
800710080	nanu_hef_longbow_arrow_anti_infantry_poison	wh2_main_hef_inf_archers_1	
800710081	nanu_hef_longbow_arrow_anti_large	wh2_main_hef_inf_archers_1	
800710082	nanu_hef_longbow_arrow_anti_large_arcane_fire	wh2_main_hef_inf_archers_1	
800710083	nanu_hef_longbow_arrow_anti_large_flaming	wh2_main_hef_inf_archers_1	
800710084	nanu_hef_longbow_arrow_anti_large_frozen	wh2_main_hef_inf_archers_1	
800710085	nanu_hef_longbow_arrow_anti_large_lightning	wh2_main_hef_inf_archers_1	
800710086	nanu_hef_longbow_arrow_anti_large_magic	wh2_main_hef_inf_archers_1	
800710087	nanu_hef_longbow_arrow_anti_large_poison	wh2_main_hef_inf_archers_1	
800710088	nanu_hef_longbow_arrow_multi	wh2_main_hef_inf_archers_1	
800710089	nanu_hef_longbow_arrow_multi_arcane_fire	wh2_main_hef_inf_archers_1	
800710090	nanu_hef_longbow_arrow_multi_flaming	wh2_main_hef_inf_archers_1	
800710091	nanu_hef_longbow_arrow_multi_frozen	wh2_main_hef_inf_lothern_sea_guard_0	
800710092	nanu_hef_longbow_arrow_multi_lightning	wh2_main_hef_inf_lothern_sea_guard_0	
800710093	nanu_hef_longbow_arrow_multi_magic	wh2_main_hef_inf_lothern_sea_guard_0	
800710094	nanu_hef_longbow_arrow_multi_poison	wh2_main_hef_inf_lothern_sea_guard_0	
800710095	nanu_hef_longbow_arrow_seeking	wh2_main_hef_inf_lothern_sea_guard_0	
800710096	nanu_hef_longbow_arrow_seeking_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_0	
800710097	nanu_hef_longbow_arrow_seeking_flaming	wh2_main_hef_inf_lothern_sea_guard_0	
800710098	nanu_hef_longbow_arrow_seeking_frozen	wh2_main_hef_inf_lothern_sea_guard_0	
800710099	nanu_hef_longbow_arrow_seeking_lightning	wh2_main_hef_inf_lothern_sea_guard_0	
800710100	nanu_hef_longbow_arrow_seeking_magic	wh2_main_hef_inf_lothern_sea_guard_0	
800710101	nanu_hef_longbow_arrow_seeking_poison	wh2_main_hef_inf_lothern_sea_guard_0	
800710102	nanu_hef_sea_guard_arrow_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_0	
800710103	nanu_hef_sea_guard_arrow_flaming	wh2_main_hef_inf_lothern_sea_guard_0	
800710104	nanu_hef_sea_guard_arrow_frozen	wh2_main_hef_inf_lothern_sea_guard_0	
800710105	nanu_hef_sea_guard_arrow_lightning	wh2_main_hef_inf_lothern_sea_guard_0	
800710106	nanu_hef_sea_guard_arrow_magic	wh2_main_hef_inf_lothern_sea_guard_0	
800710107	nanu_hef_sea_guard_arrow_poison	wh2_main_hef_inf_lothern_sea_guard_0	
800710108	nanu_hef_sea_guard_arrow_anti_infantry	wh2_main_hef_inf_lothern_sea_guard_0	
800710109	nanu_hef_sea_guard_arrow_anti_infantry_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_0	
800710110	nanu_hef_sea_guard_arrow_anti_infantry_flaming	wh2_main_hef_inf_lothern_sea_guard_0	
800710111	nanu_hef_sea_guard_arrow_anti_infantry_frozen	wh2_main_hef_inf_lothern_sea_guard_0	
800710112	nanu_hef_sea_guard_arrow_anti_infantry_lightning	wh2_main_hef_inf_lothern_sea_guard_0	
800710113	nanu_hef_sea_guard_arrow_anti_infantry_magic	wh2_main_hef_inf_lothern_sea_guard_0	
800710114	nanu_hef_sea_guard_arrow_anti_infantry_poison	wh2_main_hef_inf_lothern_sea_guard_0	
800710115	nanu_hef_sea_guard_arrow_anti_large	wh2_main_hef_inf_lothern_sea_guard_0	
800710116	nanu_hef_sea_guard_arrow_anti_large_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_0	
800710117	nanu_hef_sea_guard_arrow_anti_large_flaming	wh2_main_hef_inf_lothern_sea_guard_0	
800710118	nanu_hef_sea_guard_arrow_anti_large_frozen	wh2_main_hef_inf_lothern_sea_guard_0	
800710119	nanu_hef_sea_guard_arrow_anti_large_lightning	wh2_main_hef_inf_lothern_sea_guard_0	
800710120	nanu_hef_sea_guard_arrow_anti_large_magic	wh2_main_hef_inf_lothern_sea_guard_0	
800710121	nanu_hef_sea_guard_arrow_anti_large_poison	wh2_main_hef_inf_lothern_sea_guard_0	
800710122	nanu_hef_sea_guard_arrow_multi	wh2_main_hef_inf_lothern_sea_guard_0	
800710123	nanu_hef_sea_guard_arrow_multi_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_0	
800710124	nanu_hef_sea_guard_arrow_multi_flaming	wh2_main_hef_inf_lothern_sea_guard_0	
800710125	nanu_hef_sea_guard_arrow_multi_frozen	wh2_main_hef_inf_lothern_sea_guard_0	
800710126	nanu_hef_sea_guard_arrow_multi_lightning	wh2_main_hef_inf_lothern_sea_guard_0	
800710127	nanu_hef_sea_guard_arrow_multi_magic	wh2_main_hef_inf_lothern_sea_guard_0	
800710128	nanu_hef_sea_guard_arrow_multi_poison	wh2_main_hef_inf_lothern_sea_guard_0	
800710129	nanu_hef_sea_guard_arrow_seeking	wh2_main_hef_inf_lothern_sea_guard_0	
800710130	nanu_hef_sea_guard_arrow_seeking_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_0	
800710131	nanu_hef_sea_guard_arrow_seeking_flaming	wh2_main_hef_inf_lothern_sea_guard_0	
800710132	nanu_hef_sea_guard_arrow_seeking_frozen	wh2_main_hef_inf_lothern_sea_guard_0	
800710133	nanu_hef_sea_guard_arrow_seeking_lightning	wh2_main_hef_inf_lothern_sea_guard_0	
800710134	nanu_hef_sea_guard_arrow_seeking_magic	wh2_main_hef_inf_lothern_sea_guard_0	
800710135	nanu_hef_sea_guard_arrow_seeking_poison	wh2_main_hef_inf_lothern_sea_guard_0	
800710136	nanu_hef_sea_guard_arrow_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_1	
800710137	nanu_hef_sea_guard_arrow_flaming	wh2_main_hef_inf_lothern_sea_guard_1	
800710138	nanu_hef_sea_guard_arrow_frozen	wh2_main_hef_inf_lothern_sea_guard_1	
800710139	nanu_hef_sea_guard_arrow_lightning	wh2_main_hef_inf_lothern_sea_guard_1	
800710140	nanu_hef_sea_guard_arrow_magic	wh2_main_hef_inf_lothern_sea_guard_1	
800710141	nanu_hef_sea_guard_arrow_poison	wh2_main_hef_inf_lothern_sea_guard_1	
800710142	nanu_hef_sea_guard_arrow_anti_infantry	wh2_main_hef_inf_lothern_sea_guard_1	
800710143	nanu_hef_sea_guard_arrow_anti_infantry_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_1	
800710144	nanu_hef_sea_guard_arrow_anti_infantry_flaming	wh2_main_hef_inf_lothern_sea_guard_1	
800710145	nanu_hef_sea_guard_arrow_anti_infantry_frozen	wh2_main_hef_inf_lothern_sea_guard_1	
800710146	nanu_hef_sea_guard_arrow_anti_infantry_lightning	wh2_main_hef_inf_lothern_sea_guard_1	
800710147	nanu_hef_sea_guard_arrow_anti_infantry_magic	wh2_main_hef_inf_lothern_sea_guard_1	
800710148	nanu_hef_sea_guard_arrow_anti_infantry_poison	wh2_main_hef_inf_lothern_sea_guard_1	
800710149	nanu_hef_sea_guard_arrow_anti_large	wh2_main_hef_inf_lothern_sea_guard_1	
800710150	nanu_hef_sea_guard_arrow_anti_large_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_1	
800710151	nanu_hef_sea_guard_arrow_anti_large_flaming	wh2_main_hef_inf_lothern_sea_guard_1	
800710152	nanu_hef_sea_guard_arrow_anti_large_frozen	wh2_main_hef_inf_lothern_sea_guard_1	
800710153	nanu_hef_sea_guard_arrow_anti_large_lightning	wh2_main_hef_inf_lothern_sea_guard_1	
800710154	nanu_hef_sea_guard_arrow_anti_large_magic	wh2_main_hef_inf_lothern_sea_guard_1	
800710155	nanu_hef_sea_guard_arrow_anti_large_poison	wh2_main_hef_inf_lothern_sea_guard_1	
800710156	nanu_hef_sea_guard_arrow_multi	wh2_main_hef_inf_lothern_sea_guard_1	
800710157	nanu_hef_sea_guard_arrow_multi_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_1	
800710158	nanu_hef_sea_guard_arrow_multi_flaming	wh2_main_hef_inf_lothern_sea_guard_1	
800710159	nanu_hef_sea_guard_arrow_multi_frozen	wh2_main_hef_inf_lothern_sea_guard_1	
800710160	nanu_hef_sea_guard_arrow_multi_lightning	wh2_main_hef_inf_lothern_sea_guard_1	
800710161	nanu_hef_sea_guard_arrow_multi_magic	wh2_main_hef_inf_lothern_sea_guard_1	
800710162	nanu_hef_sea_guard_arrow_multi_poison	wh2_main_hef_inf_lothern_sea_guard_1	
800710163	nanu_hef_sea_guard_arrow_seeking	wh2_main_hef_inf_lothern_sea_guard_1	
800710164	nanu_hef_sea_guard_arrow_seeking_arcane_fire	wh2_main_hef_inf_lothern_sea_guard_1	
800710165	nanu_hef_sea_guard_arrow_seeking_flaming	wh2_main_hef_inf_lothern_sea_guard_1	
800710166	nanu_hef_sea_guard_arrow_seeking_frozen	wh2_main_hef_inf_lothern_sea_guard_1	
800710167	nanu_hef_sea_guard_arrow_seeking_lightning	wh2_main_hef_inf_lothern_sea_guard_1	
800710168	nanu_hef_sea_guard_arrow_seeking_magic	wh2_main_hef_inf_lothern_sea_guard_1	
800710169	nanu_hef_sea_guard_arrow_seeking_poison	wh2_main_hef_inf_lothern_sea_guard_1	
800710170	nanu_hef_shadow_walker_arrow_arcane_fire	wh2_dlc10_hef_cha_shadow_walker	
800710171	nanu_hef_shadow_walker_arrow_flaming	wh2_dlc10_hef_cha_shadow_walker	
800710172	nanu_hef_shadow_walker_arrow_frozen	wh2_dlc10_hef_cha_shadow_walker	
800710173	nanu_hef_shadow_walker_arrow_lightning	wh2_dlc10_hef_cha_shadow_walker	
800710174	nanu_hef_shadow_walker_arrow_magic	wh2_dlc10_hef_cha_shadow_walker	
800710175	nanu_hef_shadow_walker_arrow_poison	wh2_dlc10_hef_cha_shadow_walker	
800710176	nanu_hef_shadow_walker_arrow_anti_infantry	wh2_dlc10_hef_cha_shadow_walker	
800710177	nanu_hef_shadow_walker_arrow_anti_infantry_arcane_fire	wh2_dlc10_hef_cha_shadow_walker	
800710178	nanu_hef_shadow_walker_arrow_anti_infantry_flaming	wh2_dlc10_hef_cha_shadow_walker	
800710179	nanu_hef_shadow_walker_arrow_anti_infantry_frozen	wh2_dlc10_hef_cha_shadow_walker	
800710180	nanu_hef_shadow_walker_arrow_anti_infantry_lightning	wh2_dlc10_hef_cha_shadow_walker	
800710181	nanu_hef_shadow_walker_arrow_anti_infantry_magic	wh2_dlc10_hef_cha_shadow_walker	
800710182	nanu_hef_shadow_walker_arrow_anti_infantry_poison	wh2_dlc10_hef_cha_shadow_walker	
800710183	nanu_hef_shadow_walker_arrow_anti_large	wh2_dlc10_hef_cha_shadow_walker	
800710184	nanu_hef_shadow_walker_arrow_anti_large_arcane_fire	wh2_dlc10_hef_cha_shadow_walker	
800710185	nanu_hef_shadow_walker_arrow_anti_large_flaming	wh2_dlc10_hef_cha_shadow_walker	
800710186	nanu_hef_shadow_walker_arrow_anti_large_frozen	wh2_dlc10_hef_cha_shadow_walker	
800710187	nanu_hef_shadow_walker_arrow_anti_large_lightning	wh2_dlc10_hef_cha_shadow_walker	
800710188	nanu_hef_shadow_walker_arrow_anti_large_magic	wh2_dlc10_hef_cha_shadow_walker	
800710189	nanu_hef_shadow_walker_arrow_anti_large_poison	wh2_dlc10_hef_cha_shadow_walker	
800710190	nanu_hef_shadow_walker_arrow_multi	wh2_dlc10_hef_cha_shadow_walker	
800710191	nanu_hef_shadow_walker_arrow_multi_arcane_fire	wh2_dlc10_hef_cha_shadow_walker	
800710192	nanu_hef_shadow_walker_arrow_multi_flaming	wh2_dlc10_hef_cha_shadow_walker	
800710193	nanu_hef_shadow_walker_arrow_multi_frozen	wh2_dlc10_hef_cha_shadow_walker	
800710194	nanu_hef_shadow_walker_arrow_multi_lightning	wh2_dlc10_hef_cha_shadow_walker	
800710195	nanu_hef_shadow_walker_arrow_multi_magic	wh2_dlc10_hef_cha_shadow_walker	
800710196	nanu_hef_shadow_walker_arrow_multi_poison	wh2_dlc10_hef_cha_shadow_walker	
800710197	nanu_hef_shadow_walker_arrow_seeking	wh2_dlc10_hef_cha_shadow_walker	
800710198	nanu_hef_shadow_walker_arrow_seeking_arcane_fire	wh2_dlc10_hef_cha_shadow_walker	
800710199	nanu_hef_shadow_walker_arrow_seeking_flaming	wh2_dlc10_hef_cha_shadow_walker	
800710200	nanu_hef_shadow_walker_arrow_seeking_frozen	wh2_dlc10_hef_cha_shadow_walker	
800710201	nanu_hef_shadow_walker_arrow_seeking_lightning	wh2_dlc10_hef_cha_shadow_walker	
800710202	nanu_hef_shadow_walker_arrow_seeking_magic	wh2_dlc10_hef_cha_shadow_walker	
800710203	nanu_hef_shadow_walker_arrow_seeking_poison	wh2_dlc10_hef_cha_shadow_walker	
800710204	nanu_hef_shadow_warrior_arrow_arcane_fire	wh2_dlc10_hef_inf_shadow_warriors_0	
800710205	nanu_hef_shadow_warrior_arrow_flaming	wh2_dlc10_hef_inf_shadow_warriors_0	
800710206	nanu_hef_shadow_warrior_arrow_frozen	wh2_dlc10_hef_inf_shadow_warriors_0	
800710207	nanu_hef_shadow_warrior_arrow_lightning	wh2_dlc10_hef_inf_shadow_warriors_0	
800710208	nanu_hef_shadow_warrior_arrow_magic	wh2_dlc10_hef_inf_shadow_warriors_0	
800710209	nanu_hef_shadow_warrior_arrow_poison	wh2_dlc10_hef_inf_shadow_warriors_0	
800710210	nanu_hef_shadow_warrior_arrow_anti_infantry	wh2_dlc10_hef_inf_shadow_warriors_0	
800710211	nanu_hef_shadow_warrior_arrow_anti_infantry_arcane_fire	wh2_dlc10_hef_inf_shadow_warriors_0	
800710212	nanu_hef_shadow_warrior_arrow_anti_infantry_flaming	wh2_dlc10_hef_inf_shadow_warriors_0	
800710213	nanu_hef_shadow_warrior_arrow_anti_infantry_frozen	wh2_dlc10_hef_inf_shadow_warriors_0	
800710214	nanu_hef_shadow_warrior_arrow_anti_infantry_lightning	wh2_dlc10_hef_inf_shadow_warriors_0	
800710215	nanu_hef_shadow_warrior_arrow_anti_infantry_magic	wh2_dlc10_hef_inf_shadow_warriors_0	
800710216	nanu_hef_shadow_warrior_arrow_anti_infantry_poison	wh2_dlc10_hef_inf_shadow_warriors_0	
800710217	nanu_hef_shadow_warrior_arrow_anti_large	wh2_dlc10_hef_inf_shadow_warriors_0	
800710218	nanu_hef_shadow_warrior_arrow_anti_large_arcane_fire	wh2_dlc10_hef_inf_shadow_warriors_0	
800710219	nanu_hef_shadow_warrior_arrow_anti_large_flaming	wh2_dlc10_hef_inf_shadow_warriors_0	
800710220	nanu_hef_shadow_warrior_arrow_anti_large_frozen	wh2_dlc10_hef_inf_shadow_warriors_0	
800710221	nanu_hef_shadow_warrior_arrow_anti_large_lightning	wh2_dlc10_hef_inf_shadow_warriors_0	
800710222	nanu_hef_shadow_warrior_arrow_anti_large_magic	wh2_dlc10_hef_inf_shadow_warriors_0	
800710223	nanu_hef_shadow_warrior_arrow_anti_large_poison	wh2_dlc10_hef_inf_shadow_warriors_0	
800710224	nanu_hef_shadow_warrior_arrow_multi	wh2_dlc10_hef_inf_shadow_warriors_0	
800710225	nanu_hef_shadow_warrior_arrow_multi_arcane_fire	wh2_dlc10_hef_inf_shadow_warriors_0	
800710226	nanu_hef_shadow_warrior_arrow_multi_flaming	wh2_dlc10_hef_inf_shadow_warriors_0	
800710227	nanu_hef_shadow_warrior_arrow_multi_frozen	wh2_dlc10_hef_inf_shadow_warriors_0	
800710228	nanu_hef_shadow_warrior_arrow_multi_lightning	wh2_dlc10_hef_inf_shadow_warriors_0	
800710229	nanu_hef_shadow_warrior_arrow_multi_magic	wh2_dlc10_hef_inf_shadow_warriors_0	
800710230	nanu_hef_shadow_warrior_arrow_multi_poison	wh2_dlc10_hef_inf_shadow_warriors_0	
800710231	nanu_hef_shadow_warrior_arrow_seeking	wh2_dlc10_hef_inf_shadow_warriors_0	
800710232	nanu_hef_shadow_warrior_arrow_seeking_arcane_fire	wh2_dlc10_hef_inf_shadow_warriors_0	
800710233	nanu_hef_shadow_warrior_arrow_seeking_flaming	wh2_dlc10_hef_inf_shadow_warriors_0	
800710234	nanu_hef_shadow_warrior_arrow_seeking_frozen	wh2_dlc10_hef_inf_shadow_warriors_0	
800710235	nanu_hef_shadow_warrior_arrow_seeking_lightning	wh2_dlc10_hef_inf_shadow_warriors_0	
800710236	nanu_hef_shadow_warrior_arrow_seeking_magic	wh2_dlc10_hef_inf_shadow_warriors_0	
800710237	nanu_hef_shadow_warrior_arrow_seeking_poison	wh2_dlc10_hef_inf_shadow_warriors_0	
800710238	nanu_hef_sisters_of_avelorn_arrow_frozen	wh2_dlc10_hef_inf_sisters_of_avelorn_0	
800710239	nanu_hef_sisters_of_avelorn_arrow_lightning	wh2_dlc10_hef_inf_sisters_of_avelorn_0	
800710240	nanu_hef_sisters_of_avelorn_arrow_anti_infantry	wh2_dlc10_hef_inf_sisters_of_avelorn_0	
800710241	nanu_hef_sisters_of_avelorn_arrow_anti_large	wh2_dlc10_hef_inf_sisters_of_avelorn_0	
800710242	nanu_hef_sisters_of_avelorn_arrow_explosive	wh2_dlc10_hef_inf_sisters_of_avelorn_0	
800710243	nanu_hef_sisters_of_avelorn_arrow_multi	wh2_dlc10_hef_inf_sisters_of_avelorn_0	
800710244	nanu_hef_sisters_of_avelorn_arrow_seeking	wh2_dlc10_hef_inf_sisters_of_avelorn_0	
800710245	nanu_hef_tiranoc_chariot_arrow_arcane_fire	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710246	nanu_hef_tiranoc_chariot_arrow_flaming	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710247	nanu_hef_tiranoc_chariot_arrow_frozen	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710248	nanu_hef_tiranoc_chariot_arrow_lightning	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710249	nanu_hef_tiranoc_chariot_arrow_magic	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710250	nanu_hef_tiranoc_chariot_arrow_poison	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710251	nanu_hef_tiranoc_chariot_arrow_anti_infantry	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710252	nanu_hef_tiranoc_chariot_arrow_anti_infantry_arcane_fire	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710253	nanu_hef_tiranoc_chariot_arrow_anti_infantry_flaming	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710254	nanu_hef_tiranoc_chariot_arrow_anti_infantry_frozen	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710255	nanu_hef_tiranoc_chariot_arrow_anti_infantry_lightning	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710256	nanu_hef_tiranoc_chariot_arrow_anti_infantry_magic	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
800710257	nanu_hef_tiranoc_chariot_arrow_anti_infantry_poison	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_tiranoc_chariot_archer
