id	missile_weapon	unit	battle_entity_stats_override
800640022	nanu_chs_heavy_javelin_multi_flaming	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640023	nanu_chs_heavy_javelin_multi_frozen	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640024	nanu_chs_heavy_javelin_multi_lightning	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640025	nanu_chs_heavy_javelin_multi_magic	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640026	nanu_chs_heavy_javelin_multi_poison	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640027	nanu_chs_heavy_javelin_seeking	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640028	nanu_chs_heavy_javelin_seeking_arcane_fire	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640029	nanu_chs_heavy_javelin_seeking_flaming	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640030	nanu_chs_heavy_javelin_seeking_frozen	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640031	nanu_chs_heavy_javelin_seeking_lightning	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640032	nanu_chs_heavy_javelin_seeking_magic	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640033	nanu_chs_heavy_javelin_seeking_poison	wh_dlc06_chs_cav_marauder_horsemasters_0	
800640034	nanu_chs_javelin_arcane_fire	wh_main_chs_cav_marauder_horsemen_0	
800640035	nanu_chs_javelin_flaming	wh_main_chs_cav_marauder_horsemen_0	
800640036	nanu_chs_javelin_frozen	wh_main_chs_cav_marauder_horsemen_0	
800640037	nanu_chs_javelin_lightning	wh_main_chs_cav_marauder_horsemen_0	
800640038	nanu_chs_javelin_magic	wh_main_chs_cav_marauder_horsemen_0	
800640039	nanu_chs_javelin_poison	wh_main_chs_cav_marauder_horsemen_0	
800640040	nanu_chs_javelin_anti_infantry	wh_main_chs_cav_marauder_horsemen_0	
800640041	nanu_chs_javelin_anti_infantry_arcane_fire	wh_main_chs_cav_marauder_horsemen_0	
800640042	nanu_chs_javelin_anti_infantry_flaming	wh_main_chs_cav_marauder_horsemen_0	
800640043	nanu_chs_javelin_anti_infantry_frozen	wh_main_chs_cav_marauder_horsemen_0	
800640044	nanu_chs_javelin_anti_infantry_lightning	wh_main_chs_cav_marauder_horsemen_0	
800640045	nanu_chs_javelin_anti_infantry_magic	wh_main_chs_cav_marauder_horsemen_0	
800640046	nanu_chs_javelin_anti_infantry_poison	wh_main_chs_cav_marauder_horsemen_0	
800640047	nanu_chs_javelin_anti_large	wh_main_chs_cav_marauder_horsemen_0	
800640048	nanu_chs_javelin_anti_large_arcane_fire	wh_main_chs_cav_marauder_horsemen_0	
800640049	nanu_chs_javelin_anti_large_flaming	wh_main_chs_cav_marauder_horsemen_0	
800640050	nanu_chs_javelin_anti_large_frozen	wh_main_chs_cav_marauder_horsemen_0	
800640051	nanu_chs_javelin_anti_large_lightning	wh_main_chs_cav_marauder_horsemen_0	
800640052	nanu_chs_javelin_anti_large_magic	wh_main_chs_cav_marauder_horsemen_0	
800640053	nanu_chs_javelin_anti_large_poison	wh_main_chs_cav_marauder_horsemen_0	
800640054	nanu_chs_javelin_multi	wh_main_chs_cav_marauder_horsemen_0	
800640055	nanu_chs_javelin_multi_arcane_fire	wh_main_chs_cav_marauder_horsemen_0	
800640056	nanu_chs_javelin_multi_flaming	wh_main_chs_cav_marauder_horsemen_0	
800640057	nanu_chs_javelin_multi_frozen	wh_main_chs_cav_marauder_horsemen_0	
800640058	nanu_chs_javelin_multi_lightning	wh_main_chs_cav_marauder_horsemen_0	
800640059	nanu_chs_javelin_multi_magic	wh_main_chs_cav_marauder_horsemen_0	
800640060	nanu_chs_javelin_multi_poison	wh_main_chs_cav_marauder_horsemen_0	
800640061	nanu_chs_javelin_seeking	wh_main_chs_cav_marauder_horsemen_0	
800640062	nanu_chs_javelin_seeking_arcane_fire	wh_main_chs_cav_marauder_horsemen_0	
800640063	nanu_chs_javelin_seeking_flaming	wh_main_chs_cav_marauder_horsemen_0	
800640064	nanu_chs_javelin_seeking_frozen	wh_main_chs_cav_marauder_horsemen_0	
800640065	nanu_chs_javelin_seeking_lightning	wh_main_chs_cav_marauder_horsemen_0	
800640066	nanu_chs_javelin_seeking_magic	wh_main_chs_cav_marauder_horsemen_0	
800640067	nanu_chs_javelin_seeking_poison	wh_main_chs_cav_marauder_horsemen_0	
800640068	nanu_chs_hellcannon_blast_frozen	wh_main_chs_art_hellcannon	
800640069	nanu_chs_hellcannon_blast_lightning	wh_main_chs_art_hellcannon	
800640070	nanu_chs_hellcannon_blast_multi	wh_main_chs_art_hellcannon	
800640071	nanu_chs_hellcannon_blast_multi_frozen	wh_main_chs_art_hellcannon	
800640072	nanu_chs_hellcannon_blast_multi_lightning	wh_main_chs_art_hellcannon	
800640073	nanu_chs_throwing_axe_arcane_fire	wh_main_chs_cav_marauder_horsemen_1	
800640074	nanu_chs_throwing_axe_flaming	wh_main_chs_cav_marauder_horsemen_1	
800640075	nanu_chs_throwing_axe_frozen	wh_main_chs_cav_marauder_horsemen_1	
800640076	nanu_chs_throwing_axe_lightning	wh_main_chs_cav_marauder_horsemen_1	
800640077	nanu_chs_throwing_axe_magic	wh_main_chs_cav_marauder_horsemen_1	
800640078	nanu_chs_throwing_axe_poison	wh_main_chs_cav_marauder_horsemen_1	
800640079	nanu_chs_throwing_axe_anti_infantry	wh_main_chs_cav_marauder_horsemen_1	
800640080	nanu_chs_throwing_axe_anti_infantry_arcane_fire	wh_main_chs_cav_marauder_horsemen_1	
800640081	nanu_chs_throwing_axe_anti_infantry_flaming	wh_main_chs_cav_marauder_horsemen_1	
800640082	nanu_chs_throwing_axe_anti_infantry_frozen	wh_main_chs_cav_marauder_horsemen_1	
800640083	nanu_chs_throwing_axe_anti_infantry_lightning	wh_main_chs_cav_marauder_horsemen_1	
800640084	nanu_chs_throwing_axe_anti_infantry_magic	wh_main_chs_cav_marauder_horsemen_1	
800640085	nanu_chs_throwing_axe_anti_infantry_poison	wh_main_chs_cav_marauder_horsemen_1	
800640086	nanu_chs_throwing_axe_anti_large	wh_main_chs_cav_marauder_horsemen_1	
800640087	nanu_chs_throwing_axe_anti_large_arcane_fire	wh_main_chs_cav_marauder_horsemen_1	
800640088	nanu_chs_throwing_axe_anti_large_flaming	wh_main_chs_cav_marauder_horsemen_1	
800640089	nanu_chs_throwing_axe_anti_large_frozen	wh_main_chs_cav_marauder_horsemen_1	
800640090	nanu_chs_throwing_axe_anti_large_lightning	wh_main_chs_cav_marauder_horsemen_1	
800640091	nanu_chs_throwing_axe_anti_large_magic	wh_main_chs_cav_marauder_horsemen_1	
800640092	nanu_chs_throwing_axe_anti_large_poison	wh_main_chs_cav_marauder_horsemen_1	
800640093	nanu_chs_throwing_axe_multi	wh_main_chs_cav_marauder_horsemen_1	
800640094	nanu_chs_throwing_axe_multi_arcane_fire	wh_main_chs_cav_marauder_horsemen_1	
800640095	nanu_chs_throwing_axe_multi_flaming	wh_main_chs_cav_marauder_horsemen_1	
800640096	nanu_chs_throwing_axe_multi_frozen	wh_main_chs_cav_marauder_horsemen_1	
800640097	nanu_chs_throwing_axe_multi_lightning	wh_main_chs_cav_marauder_horsemen_1	
800640098	nanu_chs_throwing_axe_multi_magic	wh_main_chs_cav_marauder_horsemen_1	
800640099	nanu_chs_throwing_axe_multi_poison	wh_main_chs_cav_marauder_horsemen_1	
800640100	nanu_chs_throwing_axe_seeking	wh_main_chs_cav_marauder_horsemen_1	
800640101	nanu_chs_throwing_axe_seeking_arcane_fire	wh_main_chs_cav_marauder_horsemen_1	
800640102	nanu_chs_throwing_axe_seeking_flaming	wh_main_chs_cav_marauder_horsemen_1	
800640103	nanu_chs_throwing_axe_seeking_frozen	wh_main_chs_cav_marauder_horsemen_1	
800640104	nanu_chs_throwing_axe_seeking_lightning	wh_main_chs_cav_marauder_horsemen_1	
800640105	nanu_chs_throwing_axe_seeking_magic	wh_main_chs_cav_marauder_horsemen_1	
800640106	nanu_chs_throwing_axe_seeking_poison	wh_main_chs_cav_marauder_horsemen_1	
