id	missile_weapon	unit	battle_entity_stats_override
800730058	nanu_lzd_razordon_spike_lightning	wh2_dlc13_lzd_mon_razordon_pack_0	
800730059	nanu_lzd_razordon_spike_magic	wh2_dlc13_lzd_mon_razordon_pack_0	
800730060	nanu_lzd_razordon_spike_poison	wh2_dlc13_lzd_mon_razordon_pack_0	
800730061	nanu_lzd_razordon_spike_anti_infantry	wh2_dlc13_lzd_mon_razordon_pack_0	
800730062	nanu_lzd_razordon_spike_anti_infantry_arcane_fire	wh2_dlc13_lzd_mon_razordon_pack_0	
800730063	nanu_lzd_razordon_spike_anti_infantry_flaming	wh2_dlc13_lzd_mon_razordon_pack_0	
800730064	nanu_lzd_razordon_spike_anti_infantry_lightning	wh2_dlc13_lzd_mon_razordon_pack_0	
800730065	nanu_lzd_razordon_spike_anti_infantry_magic	wh2_dlc13_lzd_mon_razordon_pack_0	
800730066	nanu_lzd_razordon_spike_anti_infantry_poison	wh2_dlc13_lzd_mon_razordon_pack_0	
800730067	nanu_lzd_razordon_spike_anti_large	wh2_dlc13_lzd_mon_razordon_pack_0	
800730068	nanu_lzd_razordon_spike_anti_large_arcane_fire	wh2_dlc13_lzd_mon_razordon_pack_0	
800730069	nanu_lzd_razordon_spike_anti_large_flaming	wh2_dlc13_lzd_mon_razordon_pack_0	
800730070	nanu_lzd_razordon_spike_anti_large_lightning	wh2_dlc13_lzd_mon_razordon_pack_0	
800730071	nanu_lzd_razordon_spike_anti_large_magic	wh2_dlc13_lzd_mon_razordon_pack_0	
800730072	nanu_lzd_razordon_spike_anti_large_poison	wh2_dlc13_lzd_mon_razordon_pack_0	
800730073	nanu_lzd_razordon_spike_explosive	wh2_dlc13_lzd_mon_razordon_pack_0	
800730074	nanu_lzd_razordon_spike_explosive_arcane_fire	wh2_dlc13_lzd_mon_razordon_pack_0	
800730075	nanu_lzd_razordon_spike_explosive_flaming	wh2_dlc13_lzd_mon_razordon_pack_0	
800730076	nanu_lzd_razordon_spike_explosive_lightning	wh2_dlc13_lzd_mon_razordon_pack_0	
800730077	nanu_lzd_razordon_spike_explosive_magic	wh2_dlc13_lzd_mon_razordon_pack_0	
800730078	nanu_lzd_razordon_spike_explosive_poison	wh2_dlc13_lzd_mon_razordon_pack_0	
800730079	nanu_lzd_javelin_terradon_arcane_fire	wh2_main_lzd_cav_terradon_riders_0	
800730080	nanu_lzd_javelin_terradon_flaming	wh2_main_lzd_cav_terradon_riders_0	
800730081	nanu_lzd_javelin_terradon_lightning	wh2_main_lzd_cav_terradon_riders_0	
800730082	nanu_lzd_javelin_terradon_magic	wh2_main_lzd_cav_terradon_riders_0	
800730083	nanu_lzd_javelin_terradon_anti_infantry	wh2_main_lzd_cav_terradon_riders_0	
800730084	nanu_lzd_javelin_terradon_anti_infantry_arcane_fire	wh2_main_lzd_cav_terradon_riders_0	
800730085	nanu_lzd_javelin_terradon_anti_infantry_flaming	wh2_main_lzd_cav_terradon_riders_0	
800730086	nanu_lzd_javelin_terradon_anti_infantry_lightning	wh2_main_lzd_cav_terradon_riders_0	
800730087	nanu_lzd_javelin_terradon_anti_infantry_magic	wh2_main_lzd_cav_terradon_riders_0	
800730088	nanu_lzd_javelin_terradon_anti_large	wh2_main_lzd_cav_terradon_riders_0	
800730089	nanu_lzd_javelin_terradon_anti_large_arcane_fire	wh2_main_lzd_cav_terradon_riders_0	
800730090	nanu_lzd_javelin_terradon_anti_large_flaming	wh2_main_lzd_cav_terradon_riders_0	
800730091	nanu_lzd_javelin_terradon_anti_large_lightning	wh2_main_lzd_cav_terradon_riders_0	
800730092	nanu_lzd_javelin_terradon_anti_large_magic	wh2_main_lzd_cav_terradon_riders_0	
800730093	nanu_lzd_javelin_terradon_multi	wh2_main_lzd_cav_terradon_riders_0	
800730094	nanu_lzd_javelin_terradon_multi_arcane_fire	wh2_main_lzd_cav_terradon_riders_0	
800730095	nanu_lzd_javelin_terradon_multi_flaming	wh2_main_lzd_cav_terradon_riders_0	
800730096	nanu_lzd_javelin_terradon_multi_lightning	wh2_main_lzd_cav_terradon_riders_0	
800730097	nanu_lzd_javelin_terradon_multi_magic	wh2_main_lzd_cav_terradon_riders_0	
800730098	nanu_lzd_fireleech_bolas_terradon_arcane_fire	wh2_main_lzd_cav_terradon_riders_1	
800730099	nanu_lzd_fireleech_bolas_terradon_flaming	wh2_main_lzd_cav_terradon_riders_1	
800730100	nanu_lzd_fireleech_bolas_terradon_lightning	wh2_main_lzd_cav_terradon_riders_1	
800730101	nanu_lzd_blowpipe_arcane_fire	wh2_main_lzd_inf_chameleon_skinks_0	
800730102	nanu_lzd_blowpipe_flaming	wh2_main_lzd_inf_chameleon_skinks_0	
800730103	nanu_lzd_blowpipe_lightning	wh2_main_lzd_inf_chameleon_skinks_0	
800730104	nanu_lzd_blowpipe_magic	wh2_main_lzd_inf_chameleon_skinks_0	
800730105	nanu_lzd_blowpipe_bonus_vs_infantry	wh2_main_lzd_inf_chameleon_skinks_0	
800730106	nanu_lzd_blowpipe_bonus_vs_infantry_arcane_fire	wh2_main_lzd_inf_chameleon_skinks_0	
800730107	nanu_lzd_blowpipe_bonus_vs_infantry_flaming	wh2_main_lzd_inf_chameleon_skinks_0	
800730108	nanu_lzd_blowpipe_bonus_vs_infantry_lightning	wh2_main_lzd_inf_chameleon_skinks_0	
800730109	nanu_lzd_blowpipe_bonus_vs_infantry_magic	wh2_main_lzd_inf_chameleon_skinks_0	
800730110	nanu_lzd_blowpipe_bonus_vs_large	wh2_main_lzd_inf_chameleon_skinks_0	
800730111	nanu_lzd_blowpipe_bonus_vs_large_arcane_fire	wh2_main_lzd_inf_chameleon_skinks_0	
800730112	nanu_lzd_blowpipe_bonus_vs_large_flaming	wh2_main_lzd_inf_chameleon_skinks_0	
800730113	nanu_lzd_blowpipe_bonus_vs_large_lightning	wh2_main_lzd_inf_chameleon_skinks_0	
800730114	nanu_lzd_blowpipe_bonus_vs_large_magic	wh2_main_lzd_inf_chameleon_skinks_0	
800730115	nanu_lzd_javelin_arcane_fire	wh2_main_lzd_inf_skink_cohort_1	
800730116	nanu_lzd_javelin_flaming	wh2_main_lzd_inf_skink_cohort_1	
800730117	nanu_lzd_javelin_lightning	wh2_main_lzd_inf_skink_cohort_1	
800730118	nanu_lzd_javelin_magic	wh2_main_lzd_inf_skink_cohort_1	
800730119	nanu_lzd_javelin_anti_infantry	wh2_main_lzd_inf_skink_cohort_1	
800730120	nanu_lzd_javelin_anti_infantry_arcane_fire	wh2_main_lzd_inf_skink_cohort_1	
800730121	nanu_lzd_javelin_anti_infantry_flaming	wh2_main_lzd_inf_skink_cohort_1	
800730122	nanu_lzd_javelin_anti_infantry_lightning	wh2_main_lzd_inf_skink_cohort_1	
800730123	nanu_lzd_javelin_anti_infantry_magic	wh2_main_lzd_inf_skink_cohort_1	
800730124	nanu_lzd_javelin_anti_large	wh2_main_lzd_inf_skink_cohort_1	
800730125	nanu_lzd_javelin_anti_large_arcane_fire	wh2_main_lzd_inf_skink_cohort_1	
800730126	nanu_lzd_javelin_anti_large_flaming	wh2_main_lzd_inf_skink_cohort_1	
800730127	nanu_lzd_javelin_anti_large_lightning	wh2_main_lzd_inf_skink_cohort_1	
800730128	nanu_lzd_javelin_anti_large_magic	wh2_main_lzd_inf_skink_cohort_1	
800730129	nanu_lzd_blowpipe_arcane_fire	wh2_main_lzd_inf_skink_skirmishers_0	
800730130	nanu_lzd_blowpipe_flaming	wh2_main_lzd_inf_skink_skirmishers_0	
800730131	nanu_lzd_blowpipe_lightning	wh2_main_lzd_inf_skink_skirmishers_0	
800730132	nanu_lzd_blowpipe_magic	wh2_main_lzd_inf_skink_skirmishers_0	
800730133	nanu_lzd_blowpipe_bonus_vs_infantry	wh2_main_lzd_inf_skink_skirmishers_0	
800730134	nanu_lzd_blowpipe_bonus_vs_infantry_arcane_fire	wh2_main_lzd_inf_skink_skirmishers_0	
800730135	nanu_lzd_blowpipe_bonus_vs_infantry_flaming	wh2_main_lzd_inf_skink_skirmishers_0	
800730136	nanu_lzd_blowpipe_bonus_vs_infantry_lightning	wh2_main_lzd_inf_skink_skirmishers_0	
800730137	nanu_lzd_blowpipe_bonus_vs_infantry_magic	wh2_main_lzd_inf_skink_skirmishers_0	
800730138	nanu_lzd_blowpipe_bonus_vs_large	wh2_main_lzd_inf_skink_skirmishers_0	
800730139	nanu_lzd_blowpipe_bonus_vs_large_arcane_fire	wh2_main_lzd_inf_skink_skirmishers_0	
800730140	nanu_lzd_blowpipe_bonus_vs_large_flaming	wh2_main_lzd_inf_skink_skirmishers_0	
800730141	nanu_lzd_blowpipe_bonus_vs_large_lightning	wh2_main_lzd_inf_skink_skirmishers_0	
800730142	nanu_lzd_blowpipe_bonus_vs_large_magic	wh2_main_lzd_inf_skink_skirmishers_0	
800730143	nanu_lzd_mon_stegadon_giant_blowpipe_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	
800730144	nanu_lzd_mon_stegadon_giant_blowpipe_flaming	wh2_main_lzd_mon_ancient_stegadon	
800730145	nanu_lzd_mon_stegadon_giant_blowpipe_lightning	wh2_main_lzd_mon_ancient_stegadon	
800730146	nanu_lzd_mon_stegadon_giant_blowpipe_magic	wh2_main_lzd_mon_ancient_stegadon	
800730147	nanu_lzd_mon_stegadon_giant_blowpipe_anti_infantry	wh2_main_lzd_mon_ancient_stegadon	
800730148	nanu_lzd_mon_stegadon_giant_blowpipe_anti_infantry_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	
800730149	nanu_lzd_mon_stegadon_giant_blowpipe_anti_infantry_flaming	wh2_main_lzd_mon_ancient_stegadon	
800730150	nanu_lzd_mon_stegadon_giant_blowpipe_anti_infantry_lightning	wh2_main_lzd_mon_ancient_stegadon	
800730151	nanu_lzd_mon_stegadon_giant_blowpipe_anti_infantry_magic	wh2_main_lzd_mon_ancient_stegadon	
800730152	nanu_lzd_mon_stegadon_giant_blowpipe_anti_large	wh2_main_lzd_mon_ancient_stegadon	
800730153	nanu_lzd_mon_stegadon_giant_blowpipe_anti_large_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	
800730154	nanu_lzd_mon_stegadon_giant_blowpipe_anti_large_flaming	wh2_main_lzd_mon_ancient_stegadon	
800730155	nanu_lzd_mon_stegadon_giant_blowpipe_anti_large_lightning	wh2_main_lzd_mon_ancient_stegadon	
800730156	nanu_lzd_mon_stegadon_giant_blowpipe_anti_large_magic	wh2_main_lzd_mon_ancient_stegadon	
800730157	nanu_lzd_blowpipe_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730158	nanu_lzd_blowpipe_flaming	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730159	nanu_lzd_blowpipe_lightning	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730160	nanu_lzd_blowpipe_magic	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730161	nanu_lzd_blowpipe_bonus_vs_infantry	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730162	nanu_lzd_blowpipe_bonus_vs_infantry_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730163	nanu_lzd_blowpipe_bonus_vs_infantry_flaming	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730164	nanu_lzd_blowpipe_bonus_vs_infantry_lightning	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730165	nanu_lzd_blowpipe_bonus_vs_infantry_magic	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730166	nanu_lzd_blowpipe_bonus_vs_large	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730167	nanu_lzd_blowpipe_bonus_vs_large_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730168	nanu_lzd_blowpipe_bonus_vs_large_flaming	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730169	nanu_lzd_blowpipe_bonus_vs_large_lightning	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730170	nanu_lzd_blowpipe_bonus_vs_large_magic	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon_rider
800730171	nanu_lzd_javelin_secondary_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730172	nanu_lzd_javelin_secondary_flaming	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730173	nanu_lzd_javelin_secondary_lightning	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730174	nanu_lzd_javelin_secondary_magic	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730175	nanu_lzd_javelin_secondary_anti_infantry	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730176	nanu_lzd_javelin_secondary_anti_infantry_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730177	nanu_lzd_javelin_secondary_anti_infantry_flaming	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730178	nanu_lzd_javelin_secondary_anti_infantry_lightning	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730179	nanu_lzd_javelin_secondary_anti_infantry_magic	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730180	nanu_lzd_javelin_secondary_anti_large	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730181	nanu_lzd_javelin_secondary_anti_large_arcane_fire	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730182	nanu_lzd_javelin_secondary_anti_large_flaming	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730183	nanu_lzd_javelin_secondary_anti_large_lightning	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730184	nanu_lzd_javelin_secondary_anti_large_magic	wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730185	nanu_lzd_javelin_arcane_fire	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730186	nanu_lzd_javelin_flaming	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730187	nanu_lzd_javelin_lightning	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730188	nanu_lzd_javelin_magic	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730189	nanu_lzd_javelin_anti_infantry	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730190	nanu_lzd_javelin_anti_infantry_arcane_fire	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730191	nanu_lzd_javelin_anti_infantry_flaming	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730192	nanu_lzd_javelin_anti_infantry_lightning	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730193	nanu_lzd_javelin_anti_infantry_magic	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730194	nanu_lzd_javelin_anti_large	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730195	nanu_lzd_javelin_anti_large_arcane_fire	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730196	nanu_lzd_javelin_anti_large_flaming	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730197	nanu_lzd_javelin_anti_large_lightning	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730198	nanu_lzd_javelin_anti_large_magic	wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_skink_rider_primary_ammo
800730199	nanu_lzd_bastiladon_solar_engine_lightning	wh2_main_lzd_mon_bastiladon_2	
800730200	nanu_lzd_javelin_secondary_arcane_fire	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730201	nanu_lzd_javelin_secondary_flaming	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730202	nanu_lzd_javelin_secondary_lightning	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730203	nanu_lzd_javelin_secondary_magic	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730204	nanu_lzd_javelin_secondary_anti_infantry	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730205	nanu_lzd_javelin_secondary_anti_infantry_arcane_fire	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730206	nanu_lzd_javelin_secondary_anti_infantry_flaming	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730207	nanu_lzd_javelin_secondary_anti_infantry_lightning	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730208	nanu_lzd_javelin_secondary_anti_infantry_magic	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730209	nanu_lzd_javelin_secondary_anti_large	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
800730210	nanu_lzd_javelin_secondary_anti_large_arcane_fire	wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_skink_rider_secondary_ammo
