id	missile_weapon	unit	battle_entity_stats_override
800760045	nanu_skv_gutter_runner_sling_flaming	wh2_main_skv_inf_gutter_runner_slingers_1	
800760046	nanu_skv_gutter_runner_sling_lightning	wh2_main_skv_inf_gutter_runner_slingers_1	
800760047	nanu_skv_gutter_runner_sling_magic	wh2_main_skv_inf_gutter_runner_slingers_1	
800760048	nanu_skv_gutter_runner_sling_poison	wh2_main_skv_inf_gutter_runner_slingers_1	
800760049	nanu_skv_gutter_runner_sling_anti_infantry	wh2_main_skv_inf_gutter_runner_slingers_1	
800760050	nanu_skv_gutter_runner_sling_anti_infantry_arcane_fire	wh2_main_skv_inf_gutter_runner_slingers_1	
800760051	nanu_skv_gutter_runner_sling_anti_infantry_flaming	wh2_main_skv_inf_gutter_runner_slingers_1	
800760052	nanu_skv_gutter_runner_sling_anti_infantry_lightning	wh2_main_skv_inf_gutter_runner_slingers_1	
800760053	nanu_skv_gutter_runner_sling_anti_infantry_magic	wh2_main_skv_inf_gutter_runner_slingers_1	
800760054	nanu_skv_gutter_runner_sling_anti_infantry_poison	wh2_main_skv_inf_gutter_runner_slingers_1	
800760055	nanu_skv_gutter_runner_sling_anti_large	wh2_main_skv_inf_gutter_runner_slingers_1	
800760056	nanu_skv_gutter_runner_sling_anti_large_arcane_fire	wh2_main_skv_inf_gutter_runner_slingers_1	
800760057	nanu_skv_gutter_runner_sling_anti_large_flaming	wh2_main_skv_inf_gutter_runner_slingers_1	
800760058	nanu_skv_gutter_runner_sling_anti_large_lightning	wh2_main_skv_inf_gutter_runner_slingers_1	
800760059	nanu_skv_gutter_runner_sling_anti_large_magic	wh2_main_skv_inf_gutter_runner_slingers_1	
800760060	nanu_skv_gutter_runner_sling_anti_large_poison	wh2_main_skv_inf_gutter_runner_slingers_1	
800760061	nanu_skv_gutter_runner_throwing_star_arcane_fire	wh2_main_skv_inf_gutter_runners_0	
800760062	nanu_skv_gutter_runner_throwing_star_flaming	wh2_main_skv_inf_gutter_runners_0	
800760063	nanu_skv_gutter_runner_throwing_star_lightning	wh2_main_skv_inf_gutter_runners_0	
800760064	nanu_skv_gutter_runner_throwing_star_magic	wh2_main_skv_inf_gutter_runners_0	
800760065	nanu_skv_gutter_runner_throwing_star_poison	wh2_main_skv_inf_gutter_runners_0	
800760066	nanu_skv_gutter_runner_throwing_star_anti_infantry	wh2_main_skv_inf_gutter_runners_0	
800760067	nanu_skv_gutter_runner_throwing_star_anti_infantry_arcane_fire	wh2_main_skv_inf_gutter_runners_0	
800760068	nanu_skv_gutter_runner_throwing_star_anti_infantry_flaming	wh2_main_skv_inf_gutter_runners_0	
800760069	nanu_skv_gutter_runner_throwing_star_anti_infantry_lightning	wh2_main_skv_inf_gutter_runners_0	
800760070	nanu_skv_gutter_runner_throwing_star_anti_infantry_magic	wh2_main_skv_inf_gutter_runners_0	
800760071	nanu_skv_gutter_runner_throwing_star_anti_infantry_poison	wh2_main_skv_inf_gutter_runners_0	
800760072	nanu_skv_gutter_runner_throwing_star_anti_large	wh2_main_skv_inf_gutter_runners_0	
800760073	nanu_skv_gutter_runner_throwing_star_anti_large_arcane_fire	wh2_main_skv_inf_gutter_runners_0	
800760074	nanu_skv_gutter_runner_throwing_star_anti_large_flaming	wh2_main_skv_inf_gutter_runners_0	
800760075	nanu_skv_gutter_runner_throwing_star_anti_large_lightning	wh2_main_skv_inf_gutter_runners_0	
800760076	nanu_skv_gutter_runner_throwing_star_anti_large_magic	wh2_main_skv_inf_gutter_runners_0	
800760077	nanu_skv_gutter_runner_throwing_star_anti_large_poison	wh2_main_skv_inf_gutter_runners_0	
800760078	nanu_skv_gutter_runner_throwing_star_multi	wh2_main_skv_inf_gutter_runners_0	
800760079	nanu_skv_gutter_runner_throwing_star_multi_arcane_fire	wh2_main_skv_inf_gutter_runners_0	
800760080	nanu_skv_gutter_runner_throwing_star_multi_flaming	wh2_main_skv_inf_gutter_runners_0	
800760081	nanu_skv_gutter_runner_throwing_star_multi_lightning	wh2_main_skv_inf_gutter_runners_0	
800760082	nanu_skv_gutter_runner_throwing_star_multi_magic	wh2_main_skv_inf_gutter_runners_0	
800760083	nanu_skv_gutter_runner_throwing_star_multi_poison	wh2_main_skv_inf_gutter_runners_0	
800760084	nanu_skv_gutter_runner_throwing_star_arcane_fire	wh2_main_skv_inf_gutter_runners_1	
800760085	nanu_skv_gutter_runner_throwing_star_flaming	wh2_main_skv_inf_gutter_runners_1	
800760086	nanu_skv_gutter_runner_throwing_star_lightning	wh2_main_skv_inf_gutter_runners_1	
800760087	nanu_skv_gutter_runner_throwing_star_magic	wh2_main_skv_inf_gutter_runners_1	
800760088	nanu_skv_gutter_runner_throwing_star_poison	wh2_main_skv_inf_gutter_runners_1	
800760089	nanu_skv_gutter_runner_throwing_star_anti_infantry	wh2_main_skv_inf_gutter_runners_1	
800760090	nanu_skv_gutter_runner_throwing_star_anti_infantry_arcane_fire	wh2_main_skv_inf_gutter_runners_1	
800760091	nanu_skv_gutter_runner_throwing_star_anti_infantry_flaming	wh2_main_skv_inf_gutter_runners_1	
800760092	nanu_skv_gutter_runner_throwing_star_anti_infantry_lightning	wh2_main_skv_inf_gutter_runners_1	
800760093	nanu_skv_gutter_runner_throwing_star_anti_infantry_magic	wh2_main_skv_inf_gutter_runners_1	
800760094	nanu_skv_gutter_runner_throwing_star_anti_infantry_poison	wh2_main_skv_inf_gutter_runners_1	
800760095	nanu_skv_gutter_runner_throwing_star_anti_large	wh2_main_skv_inf_gutter_runners_1	
800760096	nanu_skv_gutter_runner_throwing_star_anti_large_arcane_fire	wh2_main_skv_inf_gutter_runners_1	
800760097	nanu_skv_gutter_runner_throwing_star_anti_large_flaming	wh2_main_skv_inf_gutter_runners_1	
800760098	nanu_skv_gutter_runner_throwing_star_anti_large_lightning	wh2_main_skv_inf_gutter_runners_1	
800760099	nanu_skv_gutter_runner_throwing_star_anti_large_magic	wh2_main_skv_inf_gutter_runners_1	
800760100	nanu_skv_gutter_runner_throwing_star_anti_large_poison	wh2_main_skv_inf_gutter_runners_1	
800760101	nanu_skv_gutter_runner_throwing_star_multi	wh2_main_skv_inf_gutter_runners_1	
800760102	nanu_skv_gutter_runner_throwing_star_multi_arcane_fire	wh2_main_skv_inf_gutter_runners_1	
800760103	nanu_skv_gutter_runner_throwing_star_multi_flaming	wh2_main_skv_inf_gutter_runners_1	
800760104	nanu_skv_gutter_runner_throwing_star_multi_lightning	wh2_main_skv_inf_gutter_runners_1	
800760105	nanu_skv_gutter_runner_throwing_star_multi_magic	wh2_main_skv_inf_gutter_runners_1	
800760106	nanu_skv_gutter_runner_throwing_star_multi_poison	wh2_main_skv_inf_gutter_runners_1	
800760107	nanu_skv_night_runner_throwing_star_arcane_fire	wh2_main_skv_inf_night_runners_0	
800760108	nanu_skv_night_runner_throwing_star_flaming	wh2_main_skv_inf_night_runners_0	
800760109	nanu_skv_night_runner_throwing_star_lightning	wh2_main_skv_inf_night_runners_0	
800760110	nanu_skv_night_runner_throwing_star_magic	wh2_main_skv_inf_night_runners_0	
800760111	nanu_skv_night_runner_throwing_star_poison	wh2_main_skv_inf_night_runners_0	
800760112	nanu_skv_night_runner_throwing_star_anti_infantry	wh2_main_skv_inf_night_runners_0	
800760113	nanu_skv_night_runner_throwing_star_anti_infantry_arcane_fire	wh2_main_skv_inf_night_runners_0	
800760114	nanu_skv_night_runner_throwing_star_anti_infantry_flaming	wh2_main_skv_inf_night_runners_0	
800760115	nanu_skv_night_runner_throwing_star_anti_infantry_lightning	wh2_main_skv_inf_night_runners_0	
800760116	nanu_skv_night_runner_throwing_star_anti_infantry_magic	wh2_main_skv_inf_night_runners_0	
800760117	nanu_skv_night_runner_throwing_star_anti_infantry_poison	wh2_main_skv_inf_night_runners_0	
800760118	nanu_skv_night_runner_throwing_star_anti_large	wh2_main_skv_inf_night_runners_0	
800760119	nanu_skv_night_runner_throwing_star_anti_large_arcane_fire	wh2_main_skv_inf_night_runners_0	
800760120	nanu_skv_night_runner_throwing_star_anti_large_flaming	wh2_main_skv_inf_night_runners_0	
800760121	nanu_skv_night_runner_throwing_star_anti_large_lightning	wh2_main_skv_inf_night_runners_0	
800760122	nanu_skv_night_runner_throwing_star_anti_large_magic	wh2_main_skv_inf_night_runners_0	
800760123	nanu_skv_night_runner_throwing_star_anti_large_poison	wh2_main_skv_inf_night_runners_0	
800760124	nanu_skv_night_runner_throwing_star_multi	wh2_main_skv_inf_night_runners_0	
800760125	nanu_skv_night_runner_throwing_star_multi_arcane_fire	wh2_main_skv_inf_night_runners_0	
800760126	nanu_skv_night_runner_throwing_star_multi_flaming	wh2_main_skv_inf_night_runners_0	
800760127	nanu_skv_night_runner_throwing_star_multi_lightning	wh2_main_skv_inf_night_runners_0	
800760128	nanu_skv_night_runner_throwing_star_multi_magic	wh2_main_skv_inf_night_runners_0	
800760129	nanu_skv_night_runner_throwing_star_multi_poison	wh2_main_skv_inf_night_runners_0	
800760130	nanu_skv_night_runner_sling_arcane_fire	wh2_main_skv_inf_night_runners_1	
800760131	nanu_skv_night_runner_sling_flaming	wh2_main_skv_inf_night_runners_1	
800760132	nanu_skv_night_runner_sling_lightning	wh2_main_skv_inf_night_runners_1	
800760133	nanu_skv_night_runner_sling_magic	wh2_main_skv_inf_night_runners_1	
800760134	nanu_skv_night_runner_sling_poison	wh2_main_skv_inf_night_runners_1	
800760135	nanu_skv_night_runner_sling_anti_infantry	wh2_main_skv_inf_night_runners_1	
800760136	nanu_skv_night_runner_sling_anti_infantry_arcane_fire	wh2_main_skv_inf_night_runners_1	
800760137	nanu_skv_night_runner_sling_anti_infantry_flaming	wh2_main_skv_inf_night_runners_1	
800760138	nanu_skv_night_runner_sling_anti_infantry_lightning	wh2_main_skv_inf_night_runners_1	
800760139	nanu_skv_night_runner_sling_anti_infantry_magic	wh2_main_skv_inf_night_runners_1	
800760140	nanu_skv_night_runner_sling_anti_infantry_poison	wh2_main_skv_inf_night_runners_1	
800760141	nanu_skv_night_runner_sling_anti_large	wh2_main_skv_inf_night_runners_1	
800760142	nanu_skv_night_runner_sling_anti_large_arcane_fire	wh2_main_skv_inf_night_runners_1	
800760143	nanu_skv_night_runner_sling_anti_large_flaming	wh2_main_skv_inf_night_runners_1	
800760144	nanu_skv_night_runner_sling_anti_large_lightning	wh2_main_skv_inf_night_runners_1	
800760145	nanu_skv_night_runner_sling_anti_large_magic	wh2_main_skv_inf_night_runners_1	
800760146	nanu_skv_night_runner_sling_anti_large_poison	wh2_main_skv_inf_night_runners_1	
800760147	nanu_skv_poison_wind_globe_arcane_fire	wh2_main_skv_inf_poison_wind_globadiers	
800760148	nanu_skv_poison_wind_globe_lightning	wh2_main_skv_inf_poison_wind_globadiers	
800760149	nanu_skv_sling_arcane_fire	wh2_main_skv_inf_skavenslave_slingers_0	
800760150	nanu_skv_sling_flaming	wh2_main_skv_inf_skavenslave_slingers_0	
800760151	nanu_skv_sling_lightning	wh2_main_skv_inf_skavenslave_slingers_0	
800760152	nanu_skv_sling_magic	wh2_main_skv_inf_skavenslave_slingers_0	
800760153	nanu_skv_sling_poison	wh2_main_skv_inf_skavenslave_slingers_0	
