id	missile_weapon	unit	battle_entity_stats_override
800720021	nanu_ksl_akshina_ambushers_bolt_multi_arcane_fire	wh3_dlc24_ksl_inf_akshina_ambushers	
800720022	nanu_ksl_akshina_ambushers_bolt_multi_flaming	wh3_dlc24_ksl_inf_akshina_ambushers	
800720023	nanu_ksl_akshina_ambushers_bolt_multi_frozen	wh3_dlc24_ksl_inf_akshina_ambushers	
800720024	nanu_ksl_akshina_ambushers_bolt_multi_lightning	wh3_dlc24_ksl_inf_akshina_ambushers	
800720025	nanu_ksl_akshina_ambushers_bolt_multi_magic	wh3_dlc24_ksl_inf_akshina_ambushers	
800720026	nanu_ksl_akshina_ambushers_bolt_multi_poison	wh3_dlc24_ksl_inf_akshina_ambushers	
800720027	nanu_ksl_akshina_ambushers_bolt_seeking	wh3_dlc24_ksl_inf_akshina_ambushers	
800720028	nanu_ksl_akshina_ambushers_bolt_seeking_arcane_fire	wh3_dlc24_ksl_inf_akshina_ambushers	
800720029	nanu_ksl_akshina_ambushers_bolt_seeking_flaming	wh3_dlc24_ksl_inf_akshina_ambushers	
800720030	nanu_ksl_akshina_ambushers_bolt_seeking_frozen	wh3_dlc24_ksl_inf_akshina_ambushers	
800720031	nanu_ksl_akshina_ambushers_bolt_seeking_lightning	wh3_dlc24_ksl_inf_akshina_ambushers	
800720032	nanu_ksl_akshina_ambushers_bolt_seeking_magic	wh3_dlc24_ksl_inf_akshina_ambushers	
800720033	nanu_ksl_akshina_ambushers_bolt_seeking_poison	wh3_dlc24_ksl_inf_akshina_ambushers	
800720034	nanu_ksl_sled_rifle_bullet_arcane_fire	wh3_main_ksl_veh_heavy_war_sled_0	
800720035	nanu_ksl_sled_rifle_bullet_flaming	wh3_main_ksl_veh_heavy_war_sled_0	
800720036	nanu_ksl_sled_rifle_bullet_frozen	wh3_main_ksl_veh_heavy_war_sled_0	
800720037	nanu_ksl_sled_rifle_bullet_lightning	wh3_main_ksl_veh_heavy_war_sled_0	
800720038	nanu_ksl_sled_rifle_bullet_magic	wh3_main_ksl_veh_heavy_war_sled_0	
800720039	nanu_ksl_sled_rifle_bullet_anti_infantry	wh3_main_ksl_veh_heavy_war_sled_0	
800720040	nanu_ksl_sled_rifle_bullet_anti_infantry_arcane_fire	wh3_main_ksl_veh_heavy_war_sled_0	
800720041	nanu_ksl_sled_rifle_bullet_anti_infantry_flaming	wh3_main_ksl_veh_heavy_war_sled_0	
800720042	nanu_ksl_sled_rifle_bullet_anti_infantry_frozen	wh3_main_ksl_veh_heavy_war_sled_0	
800720043	nanu_ksl_sled_rifle_bullet_anti_infantry_lightning	wh3_main_ksl_veh_heavy_war_sled_0	
800720044	nanu_ksl_sled_rifle_bullet_anti_infantry_magic	wh3_main_ksl_veh_heavy_war_sled_0	
800720045	nanu_ksl_sled_rifle_bullet_anti_large	wh3_main_ksl_veh_heavy_war_sled_0	
800720046	nanu_ksl_sled_rifle_bullet_anti_large_arcane_fire	wh3_main_ksl_veh_heavy_war_sled_0	
800720047	nanu_ksl_sled_rifle_bullet_anti_large_flaming	wh3_main_ksl_veh_heavy_war_sled_0	
800720048	nanu_ksl_sled_rifle_bullet_anti_large_frozen	wh3_main_ksl_veh_heavy_war_sled_0	
800720049	nanu_ksl_sled_rifle_bullet_anti_large_lightning	wh3_main_ksl_veh_heavy_war_sled_0	
800720050	nanu_ksl_sled_rifle_bullet_anti_large_magic	wh3_main_ksl_veh_heavy_war_sled_0	
800720051	nanu_ksl_sled_rifle_bullet_multi	wh3_main_ksl_veh_heavy_war_sled_0	
800720052	nanu_ksl_sled_rifle_bullet_multi_arcane_fire	wh3_main_ksl_veh_heavy_war_sled_0	
800720053	nanu_ksl_sled_rifle_bullet_multi_flaming	wh3_main_ksl_veh_heavy_war_sled_0	
800720054	nanu_ksl_sled_rifle_bullet_multi_frozen	wh3_main_ksl_veh_heavy_war_sled_0	
800720055	nanu_ksl_sled_rifle_bullet_multi_lightning	wh3_main_ksl_veh_heavy_war_sled_0	
800720056	nanu_ksl_sled_rifle_bullet_multi_magic	wh3_main_ksl_veh_heavy_war_sled_0	
800720057	nanu_ksl_sled_rifle_bullet_explosive	wh3_main_ksl_veh_heavy_war_sled_0	
800720058	nanu_ksl_sled_rifle_bullet_explosive_arcane_fire	wh3_main_ksl_veh_heavy_war_sled_0	
800720059	nanu_ksl_sled_rifle_bullet_explosive_flaming	wh3_main_ksl_veh_heavy_war_sled_0	
800720060	nanu_ksl_sled_rifle_bullet_explosive_frozen	wh3_main_ksl_veh_heavy_war_sled_0	
800720061	nanu_ksl_sled_rifle_bullet_explosive_lightning	wh3_main_ksl_veh_heavy_war_sled_0	
800720062	nanu_ksl_sled_rifle_bullet_explosive_magic	wh3_main_ksl_veh_heavy_war_sled_0	
800720063	nanu_ksl_streltsi_rifle_bullet_arcane_fire	wh3_main_ksl_inf_streltsi_0	
800720064	nanu_ksl_streltsi_rifle_bullet_flaming	wh3_main_ksl_inf_streltsi_0	
800720065	nanu_ksl_streltsi_rifle_bullet_frozen	wh3_main_ksl_inf_streltsi_0	
800720066	nanu_ksl_streltsi_rifle_bullet_lightning	wh3_main_ksl_inf_streltsi_0	
800720067	nanu_ksl_streltsi_rifle_bullet_magic	wh3_main_ksl_inf_streltsi_0	
800720068	nanu_ksl_streltsi_rifle_bullet_anti_infantry	wh3_main_ksl_inf_streltsi_0	
800720069	nanu_ksl_streltsi_rifle_bullet_anti_infantry_arcane_fire	wh3_main_ksl_inf_streltsi_0	
800720070	nanu_ksl_streltsi_rifle_bullet_anti_infantry_flaming	wh3_main_ksl_inf_streltsi_0	
800720071	nanu_ksl_streltsi_rifle_bullet_anti_infantry_frozen	wh3_main_ksl_inf_streltsi_0	
800720072	nanu_ksl_streltsi_rifle_bullet_anti_infantry_lightning	wh3_main_ksl_inf_streltsi_0	
800720073	nanu_ksl_streltsi_rifle_bullet_anti_infantry_magic	wh3_main_ksl_inf_streltsi_0	
800720074	nanu_ksl_streltsi_rifle_bullet_anti_large	wh3_main_ksl_inf_streltsi_0	
800720075	nanu_ksl_streltsi_rifle_bullet_anti_large_arcane_fire	wh3_main_ksl_inf_streltsi_0	
800720076	nanu_ksl_streltsi_rifle_bullet_anti_large_flaming	wh3_main_ksl_inf_streltsi_0	
800720077	nanu_ksl_streltsi_rifle_bullet_anti_large_frozen	wh3_main_ksl_inf_streltsi_0	
800720078	nanu_ksl_streltsi_rifle_bullet_anti_large_lightning	wh3_main_ksl_inf_streltsi_0	
800720079	nanu_ksl_streltsi_rifle_bullet_anti_large_magic	wh3_main_ksl_inf_streltsi_0	
800720080	nanu_ksl_streltsi_rifle_bullet_multi	wh3_main_ksl_inf_streltsi_0	
800720081	nanu_ksl_streltsi_rifle_bullet_multi_arcane_fire	wh3_main_ksl_inf_streltsi_0	
800720082	nanu_ksl_streltsi_rifle_bullet_multi_flaming	wh3_main_ksl_inf_streltsi_0	
800720083	nanu_ksl_streltsi_rifle_bullet_multi_frozen	wh3_main_ksl_inf_streltsi_0	
800720084	nanu_ksl_streltsi_rifle_bullet_multi_lightning	wh3_main_ksl_inf_streltsi_0	
800720085	nanu_ksl_streltsi_rifle_bullet_multi_magic	wh3_main_ksl_inf_streltsi_0	
800720086	nanu_ksl_streltsi_rifle_bullet_seeking	wh3_main_ksl_inf_streltsi_0	
800720087	nanu_ksl_streltsi_rifle_bullet_seeking_arcane_fire	wh3_main_ksl_inf_streltsi_0	
800720088	nanu_ksl_streltsi_rifle_bullet_seeking_flaming	wh3_main_ksl_inf_streltsi_0	
800720089	nanu_ksl_streltsi_rifle_bullet_seeking_frozen	wh3_main_ksl_inf_streltsi_0	
800720090	nanu_ksl_streltsi_rifle_bullet_seeking_lightning	wh3_main_ksl_inf_streltsi_0	
800720091	nanu_ksl_streltsi_rifle_bullet_seeking_magic	wh3_main_ksl_inf_streltsi_0	
800720092	nanu_ksl_horse_archer_arrow_arcane_fire	wh3_main_ksl_cav_horse_archers_0	
800720093	nanu_ksl_horse_archer_arrow_flaming	wh3_main_ksl_cav_horse_archers_0	
800720094	nanu_ksl_horse_archer_arrow_frozen	wh3_main_ksl_cav_horse_archers_0	
800720095	nanu_ksl_horse_archer_arrow_lightning	wh3_main_ksl_cav_horse_archers_0	
800720096	nanu_ksl_horse_archer_arrow_magic	wh3_main_ksl_cav_horse_archers_0	
800720097	nanu_ksl_horse_archer_arrow_poison	wh3_main_ksl_cav_horse_archers_0	
800720098	nanu_ksl_horse_archer_arrow_anti_infantry	wh3_main_ksl_cav_horse_archers_0	
800720099	nanu_ksl_horse_archer_arrow_anti_infantry_arcane_fire	wh3_main_ksl_cav_horse_archers_0	
800720100	nanu_ksl_horse_archer_arrow_anti_infantry_flaming	wh3_main_ksl_cav_horse_archers_0	
800720101	nanu_ksl_horse_archer_arrow_anti_infantry_frozen	wh3_main_ksl_cav_horse_archers_0	
800720102	nanu_ksl_horse_archer_arrow_anti_infantry_lightning	wh3_main_ksl_cav_horse_archers_0	
800720103	nanu_ksl_horse_archer_arrow_anti_infantry_magic	wh3_main_ksl_cav_horse_archers_0	
800720104	nanu_ksl_horse_archer_arrow_anti_infantry_poison	wh3_main_ksl_cav_horse_archers_0	
800720105	nanu_ksl_horse_archer_arrow_anti_large	wh3_main_ksl_cav_horse_archers_0	
800720106	nanu_ksl_horse_archer_arrow_anti_large_arcane_fire	wh3_main_ksl_cav_horse_archers_0	
800720107	nanu_ksl_horse_archer_arrow_anti_large_flaming	wh3_main_ksl_cav_horse_archers_0	
800720108	nanu_ksl_horse_archer_arrow_anti_large_frozen	wh3_main_ksl_cav_horse_archers_0	
800720109	nanu_ksl_horse_archer_arrow_anti_large_lightning	wh3_main_ksl_cav_horse_archers_0	
800720110	nanu_ksl_horse_archer_arrow_anti_large_magic	wh3_main_ksl_cav_horse_archers_0	
800720111	nanu_ksl_horse_archer_arrow_anti_large_poison	wh3_main_ksl_cav_horse_archers_0	
800720112	nanu_ksl_horse_archer_arrow_multi	wh3_main_ksl_cav_horse_archers_0	
800720113	nanu_ksl_horse_archer_arrow_multi_arcane_fire	wh3_main_ksl_cav_horse_archers_0	
800720114	nanu_ksl_horse_archer_arrow_multi_flaming	wh3_main_ksl_cav_horse_archers_0	
800720115	nanu_ksl_horse_archer_arrow_multi_frozen	wh3_main_ksl_cav_horse_archers_0	
800720116	nanu_ksl_horse_archer_arrow_multi_lightning	wh3_main_ksl_cav_horse_archers_0	
800720117	nanu_ksl_horse_archer_arrow_multi_magic	wh3_main_ksl_cav_horse_archers_0	
800720118	nanu_ksl_horse_archer_arrow_multi_poison	wh3_main_ksl_cav_horse_archers_0	
800720119	nanu_ksl_horse_archer_arrow_seeking	wh3_main_ksl_cav_horse_archers_0	
800720120	nanu_ksl_horse_archer_arrow_seeking_arcane_fire	wh3_main_ksl_cav_horse_archers_0	
800720121	nanu_ksl_horse_archer_arrow_seeking_flaming	wh3_main_ksl_cav_horse_archers_0	
800720122	nanu_ksl_horse_archer_arrow_seeking_frozen	wh3_main_ksl_cav_horse_archers_0	
800720123	nanu_ksl_horse_archer_arrow_seeking_lightning	wh3_main_ksl_cav_horse_archers_0	
800720124	nanu_ksl_horse_archer_arrow_seeking_magic	wh3_main_ksl_cav_horse_archers_0	
800720125	nanu_ksl_horse_archer_arrow_seeking_poison	wh3_main_ksl_cav_horse_archers_0	
800720126	nanu_ksl_bow_ice_guard_anti_large	wh3_main_ksl_inf_ice_guard_0	
800720127	nanu_ksl_bow_ice_guard_anti_infantry	wh3_main_ksl_inf_ice_guard_0	
800720128	nanu_ksl_bow_ice_guard_multi	wh3_main_ksl_inf_ice_guard_0	
800720129	nanu_ksl_bow_ice_guard_seeking	wh3_main_ksl_inf_ice_guard_0	
800720130	nanu_ksl_bow_ice_guard_anti_large	wh3_main_ksl_inf_ice_guard_1	
800720131	nanu_ksl_bow_ice_guard_anti_infantry	wh3_main_ksl_inf_ice_guard_1	
800720132	nanu_ksl_bow_ice_guard_multi	wh3_main_ksl_inf_ice_guard_1	
800720133	nanu_ksl_bow_ice_guard_seeking	wh3_main_ksl_inf_ice_guard_1	
800720134	nanu_ksl_kossar_arrow_arcane_fire	wh3_main_ksl_inf_kossars_0	
800720135	nanu_ksl_kossar_arrow_flaming	wh3_main_ksl_inf_kossars_0	
800720136	nanu_ksl_kossar_arrow_frozen	wh3_main_ksl_inf_kossars_0	
800720137	nanu_ksl_kossar_arrow_lightning	wh3_main_ksl_inf_kossars_0	
800720138	nanu_ksl_kossar_arrow_magic	wh3_main_ksl_inf_kossars_0	
800720139	nanu_ksl_kossar_arrow_poison	wh3_main_ksl_inf_kossars_0	
800720140	nanu_ksl_kossar_arrow_anti_large	wh3_main_ksl_inf_kossars_0	
800720141	nanu_ksl_kossar_arrow_anti_large_arcane_fire	wh3_main_ksl_inf_kossars_0	
800720142	nanu_ksl_kossar_arrow_anti_large_flaming	wh3_main_ksl_inf_kossars_0	
800720143	nanu_ksl_kossar_arrow_anti_large_frozen	wh3_main_ksl_inf_kossars_0	
800720144	nanu_ksl_kossar_arrow_anti_large_lightning	wh3_main_ksl_inf_kossars_0	
800720145	nanu_ksl_kossar_arrow_anti_large_magic	wh3_main_ksl_inf_kossars_0	
800720146	nanu_ksl_kossar_arrow_anti_large_poison	wh3_main_ksl_inf_kossars_0	
800720147	nanu_ksl_kossar_arrow_anti_infantry	wh3_main_ksl_inf_kossars_0	
800720148	nanu_ksl_kossar_arrow_anti_infantry_arcane_fire	wh3_main_ksl_inf_kossars_0	
800720149	nanu_ksl_kossar_arrow_anti_infantry_flaming	wh3_main_ksl_inf_kossars_0	
800720150	nanu_ksl_kossar_arrow_anti_infantry_frozen	wh3_main_ksl_inf_kossars_0	
800720151	nanu_ksl_kossar_arrow_anti_infantry_lightning	wh3_main_ksl_inf_kossars_0	
800720152	nanu_ksl_kossar_arrow_anti_infantry_magic	wh3_main_ksl_inf_kossars_0	
800720153	nanu_ksl_kossar_arrow_anti_infantry_poison	wh3_main_ksl_inf_kossars_0	
800720154	nanu_ksl_kossar_arrow_multi	wh3_main_ksl_inf_kossars_0	
800720155	nanu_ksl_kossar_arrow_multi_arcane_fire	wh3_main_ksl_inf_kossars_0	
800720156	nanu_ksl_kossar_arrow_multi_flaming	wh3_main_ksl_inf_kossars_0	
800720157	nanu_ksl_kossar_arrow_multi_frozen	wh3_main_ksl_inf_kossars_0	
800720158	nanu_ksl_kossar_arrow_multi_lightning	wh3_main_ksl_inf_kossars_0	
800720159	nanu_ksl_kossar_arrow_multi_magic	wh3_main_ksl_inf_kossars_0	
800720160	nanu_ksl_kossar_arrow_multi_poison	wh3_main_ksl_inf_kossars_0	
800720161	nanu_ksl_kossar_arrow_seeking	wh3_main_ksl_inf_kossars_0	
800720162	nanu_ksl_kossar_arrow_seeking_arcane_fire	wh3_main_ksl_inf_kossars_0	
800720163	nanu_ksl_kossar_arrow_seeking_flaming	wh3_main_ksl_inf_kossars_0	
800720164	nanu_ksl_kossar_arrow_seeking_frozen	wh3_main_ksl_inf_kossars_0	
800720165	nanu_ksl_kossar_arrow_seeking_lightning	wh3_main_ksl_inf_kossars_0	
800720166	nanu_ksl_kossar_arrow_seeking_magic	wh3_main_ksl_inf_kossars_0	
800720167	nanu_ksl_kossar_arrow_seeking_poison	wh3_main_ksl_inf_kossars_0	
800720168	nanu_ksl_kossar_arrow_arcane_fire	wh3_main_ksl_inf_kossars_1	
800720169	nanu_ksl_kossar_arrow_flaming	wh3_main_ksl_inf_kossars_1	
800720170	nanu_ksl_kossar_arrow_frozen	wh3_main_ksl_inf_kossars_1	
800720171	nanu_ksl_kossar_arrow_lightning	wh3_main_ksl_inf_kossars_1	
800720172	nanu_ksl_kossar_arrow_magic	wh3_main_ksl_inf_kossars_1	
800720173	nanu_ksl_kossar_arrow_poison	wh3_main_ksl_inf_kossars_1	
800720174	nanu_ksl_kossar_arrow_anti_large	wh3_main_ksl_inf_kossars_1	
800720175	nanu_ksl_kossar_arrow_anti_large_arcane_fire	wh3_main_ksl_inf_kossars_1	
800720176	nanu_ksl_kossar_arrow_anti_large_flaming	wh3_main_ksl_inf_kossars_1	
800720177	nanu_ksl_kossar_arrow_anti_large_frozen	wh3_main_ksl_inf_kossars_1	
800720178	nanu_ksl_kossar_arrow_anti_large_lightning	wh3_main_ksl_inf_kossars_1	
800720179	nanu_ksl_kossar_arrow_anti_large_magic	wh3_main_ksl_inf_kossars_1	
800720180	nanu_ksl_kossar_arrow_anti_large_poison	wh3_main_ksl_inf_kossars_1	
800720181	nanu_ksl_kossar_arrow_anti_infantry	wh3_main_ksl_inf_kossars_1	
800720182	nanu_ksl_kossar_arrow_anti_infantry_arcane_fire	wh3_main_ksl_inf_kossars_1	
800720183	nanu_ksl_kossar_arrow_anti_infantry_flaming	wh3_main_ksl_inf_kossars_1	
800720184	nanu_ksl_kossar_arrow_anti_infantry_frozen	wh3_main_ksl_inf_kossars_1	
800720185	nanu_ksl_kossar_arrow_anti_infantry_lightning	wh3_main_ksl_inf_kossars_1	
800720186	nanu_ksl_kossar_arrow_anti_infantry_magic	wh3_main_ksl_inf_kossars_1	
800720187	nanu_ksl_kossar_arrow_anti_infantry_poison	wh3_main_ksl_inf_kossars_1	
800720188	nanu_ksl_kossar_arrow_multi	wh3_main_ksl_inf_kossars_1	
800720189	nanu_ksl_kossar_arrow_multi_arcane_fire	wh3_main_ksl_inf_kossars_1	
800720190	nanu_ksl_kossar_arrow_multi_flaming	wh3_main_ksl_inf_kossars_1	
800720191	nanu_ksl_kossar_arrow_multi_frozen	wh3_main_ksl_inf_kossars_1	
800720192	nanu_ksl_kossar_arrow_multi_lightning	wh3_main_ksl_inf_kossars_1	
800720193	nanu_ksl_kossar_arrow_multi_magic	wh3_main_ksl_inf_kossars_1	
800720194	nanu_ksl_kossar_arrow_multi_poison	wh3_main_ksl_inf_kossars_1	
800720195	nanu_ksl_kossar_arrow_seeking	wh3_main_ksl_inf_kossars_1	
800720196	nanu_ksl_kossar_arrow_seeking_arcane_fire	wh3_main_ksl_inf_kossars_1	
800720197	nanu_ksl_kossar_arrow_seeking_flaming	wh3_main_ksl_inf_kossars_1	
800720198	nanu_ksl_kossar_arrow_seeking_frozen	wh3_main_ksl_inf_kossars_1	
800720199	nanu_ksl_kossar_arrow_seeking_lightning	wh3_main_ksl_inf_kossars_1	
800720200	nanu_ksl_kossar_arrow_seeking_magic	wh3_main_ksl_inf_kossars_1	
800720201	nanu_ksl_kossar_arrow_seeking_poison	wh3_main_ksl_inf_kossars_1	
800720202	nanu_ksl_little_grom_cannon_ball_arcane_fire	wh3_main_ksl_veh_little_grom_0	
800720203	nanu_ksl_little_grom_cannon_ball_flaming	wh3_main_ksl_veh_little_grom_0	
800720204	nanu_ksl_little_grom_cannon_ball_frozen	wh3_main_ksl_veh_little_grom_0	
800720205	nanu_ksl_little_grom_cannon_ball_lightning	wh3_main_ksl_veh_little_grom_0	
800720206	nanu_ksl_little_grom_cannon_ball_magic	wh3_main_ksl_veh_little_grom_0	
800720207	nanu_ksl_little_grom_cannon_ball_explosive	wh3_main_ksl_veh_little_grom_0	
800720208	nanu_ksl_little_grom_cannon_ball_explosive_arcane_fire	wh3_main_ksl_veh_little_grom_0	
800720209	nanu_ksl_little_grom_cannon_ball_explosive_flaming	wh3_main_ksl_veh_little_grom_0	
800720210	nanu_ksl_little_grom_cannon_ball_explosive_frozen	wh3_main_ksl_veh_little_grom_0	
800720211	nanu_ksl_little_grom_cannon_ball_explosive_lightning	wh3_main_ksl_veh_little_grom_0	
800720212	nanu_ksl_little_grom_cannon_ball_explosive_magic	wh3_main_ksl_veh_little_grom_0	
800720213	nanu_ksl_armoured_kossar_pistol_bullet_arcane_fire	wh3_main_ksl_inf_armoured_kossars_0	
800720214	nanu_ksl_armoured_kossar_pistol_bullet_flaming	wh3_main_ksl_inf_armoured_kossars_0	
800720215	nanu_ksl_armoured_kossar_pistol_bullet_frozen	wh3_main_ksl_inf_armoured_kossars_0	
800720216	nanu_ksl_armoured_kossar_pistol_bullet_lightning	wh3_main_ksl_inf_armoured_kossars_0	
800720217	nanu_ksl_armoured_kossar_pistol_bullet_magic	wh3_main_ksl_inf_armoured_kossars_0	
800720218	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry	wh3_main_ksl_inf_armoured_kossars_0	
800720219	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_arcane_fire	wh3_main_ksl_inf_armoured_kossars_0	
800720220	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_flaming	wh3_main_ksl_inf_armoured_kossars_0	
800720221	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_frozen	wh3_main_ksl_inf_armoured_kossars_0	
800720222	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_lightning	wh3_main_ksl_inf_armoured_kossars_0	
800720223	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_magic	wh3_main_ksl_inf_armoured_kossars_0	
800720224	nanu_ksl_armoured_kossar_pistol_bullet_arcane_fire	wh3_main_ksl_inf_armoured_kossars_1	
800720225	nanu_ksl_armoured_kossar_pistol_bullet_flaming	wh3_main_ksl_inf_armoured_kossars_1	
800720226	nanu_ksl_armoured_kossar_pistol_bullet_frozen	wh3_main_ksl_inf_armoured_kossars_1	
800720227	nanu_ksl_armoured_kossar_pistol_bullet_lightning	wh3_main_ksl_inf_armoured_kossars_1	
800720228	nanu_ksl_armoured_kossar_pistol_bullet_magic	wh3_main_ksl_inf_armoured_kossars_1	
800720229	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry	wh3_main_ksl_inf_armoured_kossars_1	
800720230	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_arcane_fire	wh3_main_ksl_inf_armoured_kossars_1	
800720231	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_flaming	wh3_main_ksl_inf_armoured_kossars_1	
800720232	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_frozen	wh3_main_ksl_inf_armoured_kossars_1	
800720233	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_lightning	wh3_main_ksl_inf_armoured_kossars_1	
800720234	nanu_ksl_armoured_kossar_pistol_bullet_anti_infantry_magic	wh3_main_ksl_inf_armoured_kossars_1	
