id	missile_weapon	unit	battle_entity_stats_override
800680020	nanu_dwf_crossbow_bolt_multi	wh_main_dwf_inf_quarrellers_0	
800680021	nanu_dwf_crossbow_bolt_multi_arcane_fire	wh_main_dwf_inf_quarrellers_0	
800680022	nanu_dwf_crossbow_bolt_multi_flaming	wh_main_dwf_inf_quarrellers_0	
800680023	nanu_dwf_crossbow_bolt_multi_frozen	wh_main_dwf_inf_quarrellers_0	
800680024	nanu_dwf_crossbow_bolt_multi_lightning	wh_main_dwf_inf_quarrellers_0	
800680025	nanu_dwf_crossbow_bolt_multi_magic	wh_main_dwf_inf_quarrellers_0	
800680026	nanu_dwf_crossbow_bolt_multi_poison	wh_main_dwf_inf_quarrellers_0	
800680027	nanu_dwf_crossbow_bolt_seeking	wh_main_dwf_inf_quarrellers_0	
800680028	nanu_dwf_crossbow_bolt_seeking_arcane_fire	wh_main_dwf_inf_quarrellers_0	
800680029	nanu_dwf_crossbow_bolt_seeking_flaming	wh_main_dwf_inf_quarrellers_0	
800680030	nanu_dwf_crossbow_bolt_seeking_frozen	wh_main_dwf_inf_quarrellers_0	
800680031	nanu_dwf_crossbow_bolt_seeking_lightning	wh_main_dwf_inf_quarrellers_0	
800680032	nanu_dwf_crossbow_bolt_seeking_magic	wh_main_dwf_inf_quarrellers_0	
800680033	nanu_dwf_crossbow_bolt_seeking_poison	wh_main_dwf_inf_quarrellers_0	
800680034	nanu_dwf_crossbow_bolt_arcane_fire	wh_main_dwf_inf_quarrellers_1	
800680035	nanu_dwf_crossbow_bolt_flaming	wh_main_dwf_inf_quarrellers_1	
800680036	nanu_dwf_crossbow_bolt_frozen	wh_main_dwf_inf_quarrellers_1	
800680037	nanu_dwf_crossbow_bolt_lightning	wh_main_dwf_inf_quarrellers_1	
800680038	nanu_dwf_crossbow_bolt_magic	wh_main_dwf_inf_quarrellers_1	
800680039	nanu_dwf_crossbow_bolt_poison	wh_main_dwf_inf_quarrellers_1	
800680040	nanu_dwf_crossbow_bolt_anti_infantry	wh_main_dwf_inf_quarrellers_1	
800680041	nanu_dwf_crossbow_bolt_anti_infantry_arcane_fire	wh_main_dwf_inf_quarrellers_1	
800680042	nanu_dwf_crossbow_bolt_anti_infantry_flaming	wh_main_dwf_inf_quarrellers_1	
800680043	nanu_dwf_crossbow_bolt_anti_infantry_frozen	wh_main_dwf_inf_quarrellers_1	
800680044	nanu_dwf_crossbow_bolt_anti_infantry_lightning	wh_main_dwf_inf_quarrellers_1	
800680045	nanu_dwf_crossbow_bolt_anti_infantry_magic	wh_main_dwf_inf_quarrellers_1	
800680046	nanu_dwf_crossbow_bolt_anti_infantry_poison	wh_main_dwf_inf_quarrellers_1	
800680047	nanu_dwf_crossbow_bolt_anti_large	wh_main_dwf_inf_quarrellers_1	
800680048	nanu_dwf_crossbow_bolt_anti_large_arcane_fire	wh_main_dwf_inf_quarrellers_1	
800680049	nanu_dwf_crossbow_bolt_anti_large_flaming	wh_main_dwf_inf_quarrellers_1	
800680050	nanu_dwf_crossbow_bolt_anti_large_frozen	wh_main_dwf_inf_quarrellers_1	
800680051	nanu_dwf_crossbow_bolt_anti_large_lightning	wh_main_dwf_inf_quarrellers_1	
800680052	nanu_dwf_crossbow_bolt_anti_large_magic	wh_main_dwf_inf_quarrellers_1	
800680053	nanu_dwf_crossbow_bolt_anti_large_poison	wh_main_dwf_inf_quarrellers_1	
800680054	nanu_dwf_crossbow_bolt_multi	wh_main_dwf_inf_quarrellers_1	
800680055	nanu_dwf_crossbow_bolt_multi_arcane_fire	wh_main_dwf_inf_quarrellers_1	
800680056	nanu_dwf_crossbow_bolt_multi_flaming	wh_main_dwf_inf_quarrellers_1	
800680057	nanu_dwf_crossbow_bolt_multi_frozen	wh_main_dwf_inf_quarrellers_1	
800680058	nanu_dwf_crossbow_bolt_multi_lightning	wh_main_dwf_inf_quarrellers_1	
800680059	nanu_dwf_crossbow_bolt_multi_magic	wh_main_dwf_inf_quarrellers_1	
800680060	nanu_dwf_crossbow_bolt_multi_poison	wh_main_dwf_inf_quarrellers_1	
800680061	nanu_dwf_crossbow_bolt_seeking	wh_main_dwf_inf_quarrellers_1	
800680062	nanu_dwf_crossbow_bolt_seeking_arcane_fire	wh_main_dwf_inf_quarrellers_1	
800680063	nanu_dwf_crossbow_bolt_seeking_flaming	wh_main_dwf_inf_quarrellers_1	
800680064	nanu_dwf_crossbow_bolt_seeking_frozen	wh_main_dwf_inf_quarrellers_1	
800680065	nanu_dwf_crossbow_bolt_seeking_lightning	wh_main_dwf_inf_quarrellers_1	
800680066	nanu_dwf_crossbow_bolt_seeking_magic	wh_main_dwf_inf_quarrellers_1	
800680067	nanu_dwf_crossbow_bolt_seeking_poison	wh_main_dwf_inf_quarrellers_1	
800680068	nanu_dwf_crossbow_bolt_arcane_fire	wh_dlc06_dwf_inf_rangers_0	
800680069	nanu_dwf_crossbow_bolt_flaming	wh_dlc06_dwf_inf_rangers_0	
800680070	nanu_dwf_crossbow_bolt_frozen	wh_dlc06_dwf_inf_rangers_0	
800680071	nanu_dwf_crossbow_bolt_lightning	wh_dlc06_dwf_inf_rangers_0	
800680072	nanu_dwf_crossbow_bolt_magic	wh_dlc06_dwf_inf_rangers_0	
800680073	nanu_dwf_crossbow_bolt_poison	wh_dlc06_dwf_inf_rangers_0	
800680074	nanu_dwf_crossbow_bolt_anti_infantry	wh_dlc06_dwf_inf_rangers_0	
800680075	nanu_dwf_crossbow_bolt_anti_infantry_arcane_fire	wh_dlc06_dwf_inf_rangers_0	
800680076	nanu_dwf_crossbow_bolt_anti_infantry_flaming	wh_dlc06_dwf_inf_rangers_0	
800680077	nanu_dwf_crossbow_bolt_anti_infantry_frozen	wh_dlc06_dwf_inf_rangers_0	
800680078	nanu_dwf_crossbow_bolt_anti_infantry_lightning	wh_dlc06_dwf_inf_rangers_0	
800680079	nanu_dwf_crossbow_bolt_anti_infantry_magic	wh_dlc06_dwf_inf_rangers_0	
800680080	nanu_dwf_crossbow_bolt_anti_infantry_poison	wh_dlc06_dwf_inf_rangers_0	
800680081	nanu_dwf_crossbow_bolt_anti_large	wh_dlc06_dwf_inf_rangers_0	
800680082	nanu_dwf_crossbow_bolt_anti_large_arcane_fire	wh_dlc06_dwf_inf_rangers_0	
800680083	nanu_dwf_crossbow_bolt_anti_large_flaming	wh_dlc06_dwf_inf_rangers_0	
800680084	nanu_dwf_crossbow_bolt_anti_large_frozen	wh_dlc06_dwf_inf_rangers_0	
800680085	nanu_dwf_crossbow_bolt_anti_large_lightning	wh_dlc06_dwf_inf_rangers_0	
800680086	nanu_dwf_crossbow_bolt_anti_large_magic	wh_dlc06_dwf_inf_rangers_0	
800680087	nanu_dwf_crossbow_bolt_anti_large_poison	wh_dlc06_dwf_inf_rangers_0	
800680088	nanu_dwf_crossbow_bolt_multi	wh_dlc06_dwf_inf_rangers_0	
800680089	nanu_dwf_crossbow_bolt_multi_arcane_fire	wh_dlc06_dwf_inf_rangers_0	
800680090	nanu_dwf_crossbow_bolt_multi_flaming	wh_dlc06_dwf_inf_rangers_0	
800680091	nanu_dwf_crossbow_bolt_multi_frozen	wh_dlc06_dwf_inf_rangers_0	
800680092	nanu_dwf_crossbow_bolt_multi_lightning	wh_dlc06_dwf_inf_rangers_0	
800680093	nanu_dwf_crossbow_bolt_multi_magic	wh_dlc06_dwf_inf_rangers_0	
800680094	nanu_dwf_crossbow_bolt_multi_poison	wh_dlc06_dwf_inf_rangers_0	
800680095	nanu_dwf_crossbow_bolt_seeking	wh_dlc06_dwf_inf_rangers_0	
800680096	nanu_dwf_crossbow_bolt_seeking_arcane_fire	wh_dlc06_dwf_inf_rangers_0	
800680097	nanu_dwf_crossbow_bolt_seeking_flaming	wh_dlc06_dwf_inf_rangers_0	
800680098	nanu_dwf_crossbow_bolt_seeking_frozen	wh_dlc06_dwf_inf_rangers_0	
800680099	nanu_dwf_crossbow_bolt_seeking_lightning	wh_dlc06_dwf_inf_rangers_0	
800680100	nanu_dwf_crossbow_bolt_seeking_magic	wh_dlc06_dwf_inf_rangers_0	
800680101	nanu_dwf_crossbow_bolt_seeking_poison	wh_dlc06_dwf_inf_rangers_0	
800680102	nanu_dwf_cannon_ball_arcane_fire	wh_main_dwf_art_cannon	
800680103	nanu_dwf_cannon_ball_flaming	wh_main_dwf_art_cannon	
800680104	nanu_dwf_cannon_ball_frozen	wh_main_dwf_art_cannon	
800680105	nanu_dwf_cannon_ball_lightning	wh_main_dwf_art_cannon	
800680106	nanu_dwf_cannon_ball_magic	wh_main_dwf_art_cannon	
800680107	nanu_dwf_cannon_ball_explosive	wh_main_dwf_art_cannon	
800680108	nanu_dwf_cannon_ball_explosive_flaming	wh_main_dwf_art_cannon	
800680109	nanu_dwf_cannon_ball_explosive_arcane_fire	wh_main_dwf_art_cannon	
800680110	nanu_dwf_cannon_ball_explosive_frozen	wh_main_dwf_art_cannon	
800680111	nanu_dwf_cannon_ball_explosive_lightning	wh_main_dwf_art_cannon	
800680112	nanu_dwf_cannon_ball_explosive_magic	wh_main_dwf_art_cannon	
800680113	nanu_dwf_cannon_ball_multi	wh_main_dwf_art_cannon	
800680114	nanu_dwf_cannon_ball_multi_flaming	wh_main_dwf_art_cannon	
800680115	nanu_dwf_cannon_ball_multi_arcane_fire	wh_main_dwf_art_cannon	
800680116	nanu_dwf_cannon_ball_multi_frozen	wh_main_dwf_art_cannon	
800680117	nanu_dwf_cannon_ball_multi_lightning	wh_main_dwf_art_cannon	
800680118	nanu_dwf_cannon_ball_multi_magic	wh_main_dwf_art_cannon	
800680119	nanu_dwf_cannon_ball_seeking	wh_main_dwf_art_cannon	
800680120	nanu_dwf_cannon_ball_seeking_arcane_fire	wh_main_dwf_art_cannon	
800680121	nanu_dwf_cannon_ball_seeking_flaming	wh_main_dwf_art_cannon	
800680122	nanu_dwf_cannon_ball_seeking_frozen	wh_main_dwf_art_cannon	
800680123	nanu_dwf_cannon_ball_seeking_lightning	wh_main_dwf_art_cannon	
800680124	nanu_dwf_cannon_ball_seeking_magic	wh_main_dwf_art_cannon	
800680125	nanu_dwf_bolt_thrower_bolt_arcane_fire	wh_dlc06_dwf_art_bolt_thrower_0	
800680126	nanu_dwf_bolt_thrower_bolt_flaming	wh_dlc06_dwf_art_bolt_thrower_0	
800680127	nanu_dwf_bolt_thrower_bolt_frozen	wh_dlc06_dwf_art_bolt_thrower_0	
800680128	nanu_dwf_bolt_thrower_bolt_lightning	wh_dlc06_dwf_art_bolt_thrower_0	
800680129	nanu_dwf_bolt_thrower_bolt_magic	wh_dlc06_dwf_art_bolt_thrower_0	
800680130	nanu_dwf_bolt_thrower_bolt_multi	wh_dlc06_dwf_art_bolt_thrower_0	
800680131	nanu_dwf_bolt_thrower_bolt_multi_arcane_fire	wh_dlc06_dwf_art_bolt_thrower_0	
800680132	nanu_dwf_bolt_thrower_bolt_multi_flaming	wh_dlc06_dwf_art_bolt_thrower_0	
800680133	nanu_dwf_bolt_thrower_bolt_multi_frozen	wh_dlc06_dwf_art_bolt_thrower_0	
800680134	nanu_dwf_bolt_thrower_bolt_multi_lightning	wh_dlc06_dwf_art_bolt_thrower_0	
800680135	nanu_dwf_bolt_thrower_bolt_multi_magic	wh_dlc06_dwf_art_bolt_thrower_0	
800680136	nanu_dwf_bolt_thrower_bolt_seeking	wh_dlc06_dwf_art_bolt_thrower_0	
800680137	nanu_dwf_bolt_thrower_bolt_seeking_arcane_fire	wh_dlc06_dwf_art_bolt_thrower_0	
800680138	nanu_dwf_bolt_thrower_bolt_seeking_flaming	wh_dlc06_dwf_art_bolt_thrower_0	
800680139	nanu_dwf_bolt_thrower_bolt_seeking_frozen	wh_dlc06_dwf_art_bolt_thrower_0	
800680140	nanu_dwf_bolt_thrower_bolt_seeking_lightning	wh_dlc06_dwf_art_bolt_thrower_0	
800680141	nanu_dwf_bolt_thrower_bolt_seeking_magic	wh_dlc06_dwf_art_bolt_thrower_0	
800680142	nanu_dwf_grudge_stone_arcane_fire	wh_main_dwf_art_grudge_thrower	
800680143	nanu_dwf_grudge_stone_flaming	wh_main_dwf_art_grudge_thrower	
800680144	nanu_dwf_grudge_stone_frozen	wh_main_dwf_art_grudge_thrower	
800680145	nanu_dwf_grudge_stone_lightning	wh_main_dwf_art_grudge_thrower	
800680146	nanu_dwf_grudge_stone_magic	wh_main_dwf_art_grudge_thrower	
800680147	nanu_dwf_grudge_stone_multi	wh_main_dwf_art_grudge_thrower	
800680148	nanu_dwf_grudge_stone_multi_arcane_fire	wh_main_dwf_art_grudge_thrower	
800680149	nanu_dwf_grudge_stone_multi_flaming	wh_main_dwf_art_grudge_thrower	
800680150	nanu_dwf_grudge_stone_multi_frozen	wh_main_dwf_art_grudge_thrower	
800680151	nanu_dwf_grudge_stone_multi_lightning	wh_main_dwf_art_grudge_thrower	
800680152	nanu_dwf_grudge_stone_multi_magic	wh_main_dwf_art_grudge_thrower	
800680153	nanu_dwf_gyrobomber_clattergun_bullet_arcane_fire	wh_main_dwf_veh_gyrobomber	
800680154	nanu_dwf_gyrobomber_clattergun_bullet_flaming	wh_main_dwf_veh_gyrobomber	
800680155	nanu_dwf_gyrobomber_clattergun_bullet_frozen	wh_main_dwf_veh_gyrobomber	
800680156	nanu_dwf_gyrobomber_clattergun_bullet_lightning	wh_main_dwf_veh_gyrobomber	
800680157	nanu_dwf_gyrobomber_clattergun_bullet_magic	wh_main_dwf_veh_gyrobomber	
800680158	nanu_dwf_organ_gun_arcane_fire	wh_main_dwf_art_organ_gun	
800680159	nanu_dwf_organ_gun_flaming	wh_main_dwf_art_organ_gun	
800680160	nanu_dwf_organ_gun_frozen	wh_main_dwf_art_organ_gun	
800680161	nanu_dwf_organ_gun_lightning	wh_main_dwf_art_organ_gun	
800680162	nanu_dwf_organ_gun_magic	wh_main_dwf_art_organ_gun	
800680163	nanu_dwf_organ_gun_explosive	wh_main_dwf_art_organ_gun	
800680164	nanu_dwf_organ_gun_explosive_arcane_fire	wh_main_dwf_art_organ_gun	
800680165	nanu_dwf_organ_gun_explosive_flaming	wh_main_dwf_art_organ_gun	
800680166	nanu_dwf_organ_gun_explosive_frozen	wh_main_dwf_art_organ_gun	
800680167	nanu_dwf_organ_gun_explosive_lightning	wh_main_dwf_art_organ_gun	
800680168	nanu_dwf_organ_gun_explosive_magic	wh_main_dwf_art_organ_gun	
800680169	nanu_dwf_organ_gun_arcane_fire	wh_main_dwf_art_organ_gun_malakai	
800680170	nanu_dwf_organ_gun_flaming	wh_main_dwf_art_organ_gun_malakai	
800680171	nanu_dwf_organ_gun_frozen	wh_main_dwf_art_organ_gun_malakai	
800680172	nanu_dwf_organ_gun_lightning	wh_main_dwf_art_organ_gun_malakai	
800680173	nanu_dwf_organ_gun_magic	wh_main_dwf_art_organ_gun_malakai	
800680174	nanu_dwf_organ_gun_explosive	wh_main_dwf_art_organ_gun_malakai	
800680175	nanu_dwf_organ_gun_explosive_arcane_fire	wh_main_dwf_art_organ_gun_malakai	
800680176	nanu_dwf_organ_gun_explosive_flaming	wh_main_dwf_art_organ_gun_malakai	
800680177	nanu_dwf_organ_gun_explosive_frozen	wh_main_dwf_art_organ_gun_malakai	
800680178	nanu_dwf_organ_gun_explosive_lightning	wh_main_dwf_art_organ_gun_malakai	
800680179	nanu_dwf_organ_gun_explosive_magic	wh_main_dwf_art_organ_gun_malakai	
800680180	nanu_dwf_gyrobomber_clattergun_bullet_arcane_fire	wh_main_dwf_veh_gyrobomber_malakai	
800680181	nanu_dwf_gyrobomber_clattergun_bullet_flaming	wh_main_dwf_veh_gyrobomber_malakai	
800680182	nanu_dwf_gyrobomber_clattergun_bullet_frozen	wh_main_dwf_veh_gyrobomber_malakai	
800680183	nanu_dwf_gyrobomber_clattergun_bullet_lightning	wh_main_dwf_veh_gyrobomber_malakai	
800680184	nanu_dwf_gyrobomber_clattergun_bullet_magic	wh_main_dwf_veh_gyrobomber_malakai	
800680185	nanu_dwf_cannon_ball_arcane_fire	wh_main_dwf_art_cannon_malakai	
800680186	nanu_dwf_cannon_ball_flaming	wh_main_dwf_art_cannon_malakai	
800680187	nanu_dwf_cannon_ball_frozen	wh_main_dwf_art_cannon_malakai	
800680188	nanu_dwf_cannon_ball_lightning	wh_main_dwf_art_cannon_malakai	
800680189	nanu_dwf_cannon_ball_magic	wh_main_dwf_art_cannon_malakai	
800680190	nanu_dwf_cannon_ball_explosive	wh_main_dwf_art_cannon_malakai	
800680191	nanu_dwf_cannon_ball_explosive_flaming	wh_main_dwf_art_cannon_malakai	
800680192	nanu_dwf_cannon_ball_explosive_arcane_fire	wh_main_dwf_art_cannon_malakai	
800680193	nanu_dwf_cannon_ball_explosive_frozen	wh_main_dwf_art_cannon_malakai	
800680194	nanu_dwf_cannon_ball_explosive_lightning	wh_main_dwf_art_cannon_malakai	
800680195	nanu_dwf_cannon_ball_explosive_magic	wh_main_dwf_art_cannon_malakai	
800680196	nanu_dwf_cannon_ball_multi	wh_main_dwf_art_cannon_malakai	
800680197	nanu_dwf_cannon_ball_multi_flaming	wh_main_dwf_art_cannon_malakai	
800680198	nanu_dwf_cannon_ball_multi_arcane_fire	wh_main_dwf_art_cannon_malakai	
800680199	nanu_dwf_cannon_ball_multi_frozen	wh_main_dwf_art_cannon_malakai	
800680200	nanu_dwf_cannon_ball_multi_lightning	wh_main_dwf_art_cannon_malakai	
800680201	nanu_dwf_cannon_ball_multi_magic	wh_main_dwf_art_cannon_malakai	
800680202	nanu_dwf_cannon_ball_seeking	wh_main_dwf_art_cannon_malakai	
800680203	nanu_dwf_cannon_ball_seeking_arcane_fire	wh_main_dwf_art_cannon_malakai	
800680204	nanu_dwf_cannon_ball_seeking_flaming	wh_main_dwf_art_cannon_malakai	
800680205	nanu_dwf_cannon_ball_seeking_frozen	wh_main_dwf_art_cannon_malakai	
800680206	nanu_dwf_cannon_ball_seeking_lightning	wh_main_dwf_art_cannon_malakai	
800680207	nanu_dwf_cannon_ball_seeking_magic	wh_main_dwf_art_cannon_malakai	
800680208	nanu_dwf_rifle_bullet_arcane_fire	wh_main_dwf_inf_thunderers_0	
800680209	nanu_dwf_rifle_bullet_flaming	wh_main_dwf_inf_thunderers_0	
800680210	nanu_dwf_rifle_bullet_frozen	wh_main_dwf_inf_thunderers_0	
800680211	nanu_dwf_rifle_bullet_lightning	wh_main_dwf_inf_thunderers_0	
800680212	nanu_dwf_rifle_bullet_magic	wh_main_dwf_inf_thunderers_0	
800680213	nanu_dwf_rifle_bullet_anti_infantry	wh_main_dwf_inf_thunderers_0	
800680214	nanu_dwf_rifle_bullet_anti_infantry_arcane_fire	wh_main_dwf_inf_thunderers_0	
800680215	nanu_dwf_rifle_bullet_anti_infantry_flaming	wh_main_dwf_inf_thunderers_0	
800680216	nanu_dwf_rifle_bullet_anti_infantry_frozen	wh_main_dwf_inf_thunderers_0	
800680217	nanu_dwf_rifle_bullet_anti_infantry_lightning	wh_main_dwf_inf_thunderers_0	
800680218	nanu_dwf_rifle_bullet_anti_infantry_magic	wh_main_dwf_inf_thunderers_0	
800680219	nanu_dwf_rifle_bullet_anti_large	wh_main_dwf_inf_thunderers_0	
800680220	nanu_dwf_rifle_bullet_anti_large_arcane_fire	wh_main_dwf_inf_thunderers_0	
800680221	nanu_dwf_rifle_bullet_anti_large_flaming	wh_main_dwf_inf_thunderers_0	
800680222	nanu_dwf_rifle_bullet_anti_large_frozen	wh_main_dwf_inf_thunderers_0	
800680223	nanu_dwf_rifle_bullet_anti_large_lightning	wh_main_dwf_inf_thunderers_0	
800680224	nanu_dwf_rifle_bullet_anti_large_magic	wh_main_dwf_inf_thunderers_0	
800680225	nanu_dwf_rifle_bullet_seeking	wh_main_dwf_inf_thunderers_0	
800680226	nanu_dwf_rifle_bullet_seeking_arcane_fire	wh_main_dwf_inf_thunderers_0	
800680227	nanu_dwf_rifle_bullet_seeking_flaming	wh_main_dwf_inf_thunderers_0	
800680228	nanu_dwf_rifle_bullet_seeking_frozen	wh_main_dwf_inf_thunderers_0	
800680229	nanu_dwf_rifle_bullet_seeking_lightning	wh_main_dwf_inf_thunderers_0	
800680230	nanu_dwf_rifle_bullet_seeking_magic	wh_main_dwf_inf_thunderers_0	
800680231	nanu_dwf_blunderbuss_arcane_fire	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680232	nanu_dwf_blunderbuss_flaming	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680233	nanu_dwf_blunderbuss_frozen	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680234	nanu_dwf_blunderbuss_lightning	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680235	nanu_dwf_blunderbuss_magic	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680236	nanu_dwf_blunderbuss_anti_infantry	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680237	nanu_dwf_blunderbuss_anti_infantry_arcane_fire	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680238	nanu_dwf_blunderbuss_anti_infantry_flaming	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680239	nanu_dwf_blunderbuss_anti_infantry_frozen	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680240	nanu_dwf_blunderbuss_anti_infantry_lightning	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680241	nanu_dwf_blunderbuss_anti_infantry_magic	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680242	nanu_dwf_blunderbuss_anti_large	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680243	nanu_dwf_blunderbuss_anti_large_arcane_fire	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680244	nanu_dwf_blunderbuss_anti_large_flaming	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680245	nanu_dwf_blunderbuss_anti_large_frozen	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680246	nanu_dwf_blunderbuss_anti_large_lightning	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680247	nanu_dwf_blunderbuss_anti_large_magic	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	
800680248	nanu_dwf_goblin_hewer_axe_arcane_fire	wh3_dlc25_dwf_art_goblin_hewer	
800680249	nanu_dwf_goblin_hewer_axe_flaming	wh3_dlc25_dwf_art_goblin_hewer	
800680250	nanu_dwf_goblin_hewer_axe_frozen	wh3_dlc25_dwf_art_goblin_hewer	
800680251	nanu_dwf_goblin_hewer_axe_lightning	wh3_dlc25_dwf_art_goblin_hewer	
800680252	nanu_dwf_goblin_hewer_axe_magic	wh3_dlc25_dwf_art_goblin_hewer	
800680253	nanu_dwf_goblin_hewer_axe_anti_infantry	wh3_dlc25_dwf_art_goblin_hewer	
800680254	nanu_dwf_goblin_hewer_axe_anti_infantry_arcane_fire	wh3_dlc25_dwf_art_goblin_hewer	
800680255	nanu_dwf_goblin_hewer_axe_anti_infantry_flaming	wh3_dlc25_dwf_art_goblin_hewer	
800680256	nanu_dwf_goblin_hewer_axe_anti_infantry_frozen	wh3_dlc25_dwf_art_goblin_hewer	
800680257	nanu_dwf_goblin_hewer_axe_anti_infantry_lightning	wh3_dlc25_dwf_art_goblin_hewer	
800680258	nanu_dwf_goblin_hewer_axe_anti_infantry_magic	wh3_dlc25_dwf_art_goblin_hewer	
800680259	nanu_dwf_slayer_pirate_pistol_bullet_arcane_fire	wh3_dlc25_dwf_inf_slayer_pirates	
800680260	nanu_dwf_slayer_pirate_pistol_bullet_flaming	wh3_dlc25_dwf_inf_slayer_pirates	
800680261	nanu_dwf_slayer_pirate_pistol_bullet_frozen	wh3_dlc25_dwf_inf_slayer_pirates	
800680262	nanu_dwf_slayer_pirate_pistol_bullet_lightning	wh3_dlc25_dwf_inf_slayer_pirates	
800680263	nanu_dwf_slayer_pirate_pistol_bullet_magic	wh3_dlc25_dwf_inf_slayer_pirates	
800680264	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry	wh3_dlc25_dwf_inf_slayer_pirates	
800680265	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_arcane_fire	wh3_dlc25_dwf_inf_slayer_pirates	
800680266	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_flaming	wh3_dlc25_dwf_inf_slayer_pirates	
800680267	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_frozen	wh3_dlc25_dwf_inf_slayer_pirates	
800680268	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_lightning	wh3_dlc25_dwf_inf_slayer_pirates	
800680269	nanu_dwf_slayer_pirate_pistol_bullet_anti_infantry_magic	wh3_dlc25_dwf_inf_slayer_pirates	
800680270	nanu_dwf_slayer_pirate_pistol_bullet_anti_large	wh3_dlc25_dwf_inf_slayer_pirates	
800680271	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_arcane_fire	wh3_dlc25_dwf_inf_slayer_pirates	
800680272	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_flaming	wh3_dlc25_dwf_inf_slayer_pirates	
800680273	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_frozen	wh3_dlc25_dwf_inf_slayer_pirates	
800680274	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_lightning	wh3_dlc25_dwf_inf_slayer_pirates	
800680275	nanu_dwf_slayer_pirate_pistol_bullet_anti_large_magic	wh3_dlc25_dwf_inf_slayer_pirates	
800680276	nanu_dwf_slayer_pirate_pistol_bullet_multi	wh3_dlc25_dwf_inf_slayer_pirates	
800680277	nanu_dwf_slayer_pirate_pistol_bullet_multi_arcane_fire	wh3_dlc25_dwf_inf_slayer_pirates	
