id	missile_weapon	unit	battle_entity_stats_override
800690051	nanu_emp_huntsman_arrow_anti_large_lightning	wh2_dlc13_emp_inf_huntsmen_0	
800690052	nanu_emp_huntsman_arrow_anti_large_magic	wh2_dlc13_emp_inf_huntsmen_0	
800690053	nanu_emp_huntsman_arrow_anti_large_poison	wh2_dlc13_emp_inf_huntsmen_0	
800690054	nanu_emp_huntsman_arrow_multi	wh2_dlc13_emp_inf_huntsmen_0	
800690055	nanu_emp_huntsman_arrow_multi_arcane_fire	wh2_dlc13_emp_inf_huntsmen_0	
800690056	nanu_emp_huntsman_arrow_multi_flaming	wh2_dlc13_emp_inf_huntsmen_0	
800690057	nanu_emp_huntsman_arrow_multi_frozen	wh2_dlc13_emp_inf_huntsmen_0	
800690058	nanu_emp_huntsman_arrow_multi_lightning	wh2_dlc13_emp_inf_huntsmen_0	
800690059	nanu_emp_huntsman_arrow_multi_magic	wh2_dlc13_emp_inf_huntsmen_0	
800690060	nanu_emp_huntsman_arrow_multi_poison	wh2_dlc13_emp_inf_huntsmen_0	
800690061	nanu_emp_huntsman_arrow_seeking	wh2_dlc13_emp_inf_huntsmen_0	
800690062	nanu_emp_huntsman_arrow_seeking_arcane_fire	wh2_dlc13_emp_inf_huntsmen_0	
800690063	nanu_emp_huntsman_arrow_seeking_flaming	wh2_dlc13_emp_inf_huntsmen_0	
800690064	nanu_emp_huntsman_arrow_seeking_frozen	wh2_dlc13_emp_inf_huntsmen_0	
800690065	nanu_emp_huntsman_arrow_seeking_lightning	wh2_dlc13_emp_inf_huntsmen_0	
800690066	nanu_emp_huntsman_arrow_seeking_magic	wh2_dlc13_emp_inf_huntsmen_0	
800690067	nanu_emp_huntsman_arrow_seeking_poison	wh2_dlc13_emp_inf_huntsmen_0	
800690068	nanu_emp_huntsman_arrow_arcane_fire	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690069	nanu_emp_huntsman_arrow_flaming	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690070	nanu_emp_huntsman_arrow_frozen	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690071	nanu_emp_huntsman_arrow_lightning	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690072	nanu_emp_huntsman_arrow_magic	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690073	nanu_emp_huntsman_arrow_poison	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690074	nanu_emp_huntsman_arrow_anti_infantry	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690075	nanu_emp_huntsman_arrow_anti_infantry_arcane_fire	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690076	nanu_emp_huntsman_arrow_anti_infantry_flaming	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690077	nanu_emp_huntsman_arrow_anti_infantry_frozen	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690078	nanu_emp_huntsman_arrow_anti_infantry_lightning	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690079	nanu_emp_huntsman_arrow_anti_infantry_magic	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690080	nanu_emp_huntsman_arrow_anti_infantry_poison	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690081	nanu_emp_huntsman_arrow_anti_large	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690082	nanu_emp_huntsman_arrow_anti_large_arcane_fire	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690083	nanu_emp_huntsman_arrow_anti_large_flaming	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690084	nanu_emp_huntsman_arrow_anti_large_frozen	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690085	nanu_emp_huntsman_arrow_anti_large_lightning	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690086	nanu_emp_huntsman_arrow_anti_large_magic	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690087	nanu_emp_huntsman_arrow_anti_large_poison	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690088	nanu_emp_huntsman_arrow_multi	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690089	nanu_emp_huntsman_arrow_multi_arcane_fire	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690090	nanu_emp_huntsman_arrow_multi_flaming	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690091	nanu_emp_huntsman_arrow_multi_frozen	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690092	nanu_emp_huntsman_arrow_multi_lightning	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690093	nanu_emp_huntsman_arrow_multi_magic	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690094	nanu_emp_huntsman_arrow_multi_poison	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690095	nanu_emp_huntsman_arrow_seeking	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690096	nanu_emp_huntsman_arrow_seeking_arcane_fire	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690097	nanu_emp_huntsman_arrow_seeking_flaming	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690098	nanu_emp_huntsman_arrow_seeking_frozen	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690099	nanu_emp_huntsman_arrow_seeking_lightning	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690100	nanu_emp_huntsman_arrow_seeking_magic	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690101	nanu_emp_huntsman_arrow_seeking_poison	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	
800690102	nanu_emp_rifle_war_wagon_bullet_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0	
800690103	nanu_emp_rifle_war_wagon_bullet_flaming	wh2_dlc13_emp_veh_war_wagon_0	
800690104	nanu_emp_rifle_war_wagon_bullet_frozen	wh2_dlc13_emp_veh_war_wagon_0	
800690105	nanu_emp_rifle_war_wagon_bullet_lightning	wh2_dlc13_emp_veh_war_wagon_0	
800690106	nanu_emp_rifle_war_wagon_bullet_magic	wh2_dlc13_emp_veh_war_wagon_0	
800690107	nanu_emp_rifle_war_wagon_bullet_anti_infantry	wh2_dlc13_emp_veh_war_wagon_0	
800690108	nanu_emp_rifle_war_wagon_bullet_anti_infantry_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0	
800690109	nanu_emp_rifle_war_wagon_bullet_anti_infantry_flaming	wh2_dlc13_emp_veh_war_wagon_0	
800690110	nanu_emp_rifle_war_wagon_bullet_anti_infantry_frozen	wh2_dlc13_emp_veh_war_wagon_0	
800690111	nanu_emp_rifle_war_wagon_bullet_anti_infantry_lightning	wh2_dlc13_emp_veh_war_wagon_0	
800690112	nanu_emp_rifle_war_wagon_bullet_anti_infantry_magic	wh2_dlc13_emp_veh_war_wagon_0	
800690113	nanu_emp_rifle_war_wagon_bullet_anti_large	wh2_dlc13_emp_veh_war_wagon_0	
800690114	nanu_emp_rifle_war_wagon_bullet_anti_large_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0	
800690115	nanu_emp_rifle_war_wagon_bullet_anti_large_flaming	wh2_dlc13_emp_veh_war_wagon_0	
800690116	nanu_emp_rifle_war_wagon_bullet_anti_large_frozen	wh2_dlc13_emp_veh_war_wagon_0	
800690117	nanu_emp_rifle_war_wagon_bullet_anti_large_lightning	wh2_dlc13_emp_veh_war_wagon_0	
800690118	nanu_emp_rifle_war_wagon_bullet_anti_large_magic	wh2_dlc13_emp_veh_war_wagon_0	
800690119	nanu_emp_rifle_war_wagon_bullet_multi	wh2_dlc13_emp_veh_war_wagon_0	
800690120	nanu_emp_rifle_war_wagon_bullet_multi_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0	
800690121	nanu_emp_rifle_war_wagon_bullet_multi_flaming	wh2_dlc13_emp_veh_war_wagon_0	
800690122	nanu_emp_rifle_war_wagon_bullet_multi_frozen	wh2_dlc13_emp_veh_war_wagon_0	
800690123	nanu_emp_rifle_war_wagon_bullet_multi_lightning	wh2_dlc13_emp_veh_war_wagon_0	
800690124	nanu_emp_rifle_war_wagon_bullet_multi_magic	wh2_dlc13_emp_veh_war_wagon_0	
800690125	nanu_emp_rifle_war_wagon_grenade_launcher	wh2_dlc13_emp_veh_war_wagon_0	
800690126	nanu_emp_rifle_war_wagon_grenade_launcher_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0	
800690127	nanu_emp_rifle_war_wagon_grenade_launcher_flaming	wh2_dlc13_emp_veh_war_wagon_0	
800690128	nanu_emp_rifle_war_wagon_grenade_launcher_frozen	wh2_dlc13_emp_veh_war_wagon_0	
800690129	nanu_emp_rifle_war_wagon_grenade_launcher_lightning	wh2_dlc13_emp_veh_war_wagon_0	
800690130	nanu_emp_rifle_war_wagon_grenade_launcher_magic	wh2_dlc13_emp_veh_war_wagon_0	
800690131	nanu_emp_rifle_war_wagon_bullet_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690132	nanu_emp_rifle_war_wagon_bullet_flaming	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690133	nanu_emp_rifle_war_wagon_bullet_frozen	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690134	nanu_emp_rifle_war_wagon_bullet_lightning	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690135	nanu_emp_rifle_war_wagon_bullet_magic	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690136	nanu_emp_rifle_war_wagon_bullet_anti_infantry	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690137	nanu_emp_rifle_war_wagon_bullet_anti_infantry_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690138	nanu_emp_rifle_war_wagon_bullet_anti_infantry_flaming	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690139	nanu_emp_rifle_war_wagon_bullet_anti_infantry_frozen	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690140	nanu_emp_rifle_war_wagon_bullet_anti_infantry_lightning	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690141	nanu_emp_rifle_war_wagon_bullet_anti_infantry_magic	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690142	nanu_emp_rifle_war_wagon_bullet_anti_large	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690143	nanu_emp_rifle_war_wagon_bullet_anti_large_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690144	nanu_emp_rifle_war_wagon_bullet_anti_large_flaming	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690145	nanu_emp_rifle_war_wagon_bullet_anti_large_frozen	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690146	nanu_emp_rifle_war_wagon_bullet_anti_large_lightning	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690147	nanu_emp_rifle_war_wagon_bullet_anti_large_magic	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690148	nanu_emp_rifle_war_wagon_bullet_multi	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690149	nanu_emp_rifle_war_wagon_bullet_multi_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690150	nanu_emp_rifle_war_wagon_bullet_multi_flaming	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690151	nanu_emp_rifle_war_wagon_bullet_multi_frozen	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690152	nanu_emp_rifle_war_wagon_bullet_multi_lightning	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690153	nanu_emp_rifle_war_wagon_bullet_multi_magic	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690154	nanu_emp_rifle_war_wagon_grenade_launcher	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690155	nanu_emp_rifle_war_wagon_grenade_launcher_arcane_fire	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690156	nanu_emp_rifle_war_wagon_grenade_launcher_flaming	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690157	nanu_emp_rifle_war_wagon_grenade_launcher_frozen	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690158	nanu_emp_rifle_war_wagon_grenade_launcher_lightning	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690159	nanu_emp_rifle_war_wagon_grenade_launcher_magic	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	
800690160	nanu_emp_mortar_bomb_arcane_fire	wh2_dlc13_emp_veh_war_wagon_1	
800690161	nanu_emp_mortar_bomb_flaming	wh2_dlc13_emp_veh_war_wagon_1	
800690162	nanu_emp_mortar_bomb_frozen	wh2_dlc13_emp_veh_war_wagon_1	
800690163	nanu_emp_mortar_bomb_lightning	wh2_dlc13_emp_veh_war_wagon_1	
800690164	nanu_emp_mortar_bomb_magic	wh2_dlc13_emp_veh_war_wagon_1	
800690165	nanu_emp_mortar_bomb_multi	wh2_dlc13_emp_veh_war_wagon_1	
800690166	nanu_emp_mortar_bomb_multi_arcane_fire	wh2_dlc13_emp_veh_war_wagon_1	
800690167	nanu_emp_mortar_bomb_multi_flaming	wh2_dlc13_emp_veh_war_wagon_1	
800690168	nanu_emp_mortar_bomb_multi_frozen	wh2_dlc13_emp_veh_war_wagon_1	
800690169	nanu_emp_mortar_bomb_multi_lightning	wh2_dlc13_emp_veh_war_wagon_1	
800690170	nanu_emp_mortar_bomb_multi_magic	wh2_dlc13_emp_veh_war_wagon_1	
800690171	nanu_emp_mortar_bomb_arcane_fire	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690172	nanu_emp_mortar_bomb_flaming	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690173	nanu_emp_mortar_bomb_frozen	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690174	nanu_emp_mortar_bomb_lightning	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690175	nanu_emp_mortar_bomb_magic	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690176	nanu_emp_mortar_bomb_multi	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690177	nanu_emp_mortar_bomb_multi_arcane_fire	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690178	nanu_emp_mortar_bomb_multi_flaming	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690179	nanu_emp_mortar_bomb_multi_frozen	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690180	nanu_emp_mortar_bomb_multi_lightning	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690181	nanu_emp_mortar_bomb_multi_magic	wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	
800690182	nanu_emp_rifle_hochland_bullet_arcane_fire	wh3_dlc25_emp_inf_hochland_long_rifles	
800690183	nanu_emp_rifle_hochland_bullet_flaming	wh3_dlc25_emp_inf_hochland_long_rifles	
800690184	nanu_emp_rifle_hochland_bullet_frozen	wh3_dlc25_emp_inf_hochland_long_rifles	
800690185	nanu_emp_rifle_hochland_bullet_lightning	wh3_dlc25_emp_inf_hochland_long_rifles	
800690186	nanu_emp_rifle_hochland_bullet_magic	wh3_dlc25_emp_inf_hochland_long_rifles	
800690187	nanu_emp_rifle_hochland_bullet_anti_infantry	wh3_dlc25_emp_inf_hochland_long_rifles	
800690188	nanu_emp_rifle_hochland_bullet_anti_infantry_arcane_fire	wh3_dlc25_emp_inf_hochland_long_rifles	
800690189	nanu_emp_rifle_hochland_bullet_anti_infantry_flaming	wh3_dlc25_emp_inf_hochland_long_rifles	
800690190	nanu_emp_rifle_hochland_bullet_anti_infantry_frozen	wh3_dlc25_emp_inf_hochland_long_rifles	
800690191	nanu_emp_rifle_hochland_bullet_anti_infantry_lightning	wh3_dlc25_emp_inf_hochland_long_rifles	
800690192	nanu_emp_rifle_hochland_bullet_anti_infantry_magic	wh3_dlc25_emp_inf_hochland_long_rifles	
800690193	nanu_emp_rifle_hochland_bullet_anti_large	wh3_dlc25_emp_inf_hochland_long_rifles	
800690194	nanu_emp_rifle_hochland_bullet_anti_large_arcane_fire	wh3_dlc25_emp_inf_hochland_long_rifles	
800690195	nanu_emp_rifle_hochland_bullet_anti_large_flaming	wh3_dlc25_emp_inf_hochland_long_rifles	
800690196	nanu_emp_rifle_hochland_bullet_anti_large_frozen	wh3_dlc25_emp_inf_hochland_long_rifles	
800690197	nanu_emp_rifle_hochland_bullet_anti_large_lightning	wh3_dlc25_emp_inf_hochland_long_rifles	
800690198	nanu_emp_rifle_hochland_bullet_anti_large_magic	wh3_dlc25_emp_inf_hochland_long_rifles	
800690199	nanu_emp_rifle_hochland_bullet_exploding	wh3_dlc25_emp_inf_hochland_long_rifles	
800690200	nanu_emp_rifle_hochland_bullet_exploding_arcane_fire	wh3_dlc25_emp_inf_hochland_long_rifles	
800690201	nanu_emp_rifle_hochland_bullet_exploding_flaming	wh3_dlc25_emp_inf_hochland_long_rifles	
800690202	nanu_emp_rifle_hochland_bullet_exploding_frozen	wh3_dlc25_emp_inf_hochland_long_rifles	
800690203	nanu_emp_rifle_hochland_bullet_exploding_lightning	wh3_dlc25_emp_inf_hochland_long_rifles	
800690204	nanu_emp_rifle_hochland_bullet_exploding_magic	wh3_dlc25_emp_inf_hochland_long_rifles	
800690205	nanu_emp_rifle_hochland_bullet_seeking	wh3_dlc25_emp_inf_hochland_long_rifles	
800690206	nanu_emp_rifle_hochland_bullet_seeking_arcane_fire	wh3_dlc25_emp_inf_hochland_long_rifles	
800690207	nanu_emp_rifle_hochland_bullet_seeking_flaming	wh3_dlc25_emp_inf_hochland_long_rifles	
800690208	nanu_emp_rifle_hochland_bullet_seeking_frozen	wh3_dlc25_emp_inf_hochland_long_rifles	
800690209	nanu_emp_rifle_hochland_bullet_seeking_lightning	wh3_dlc25_emp_inf_hochland_long_rifles	
800690210	nanu_emp_rifle_hochland_bullet_seeking_magic	wh3_dlc25_emp_inf_hochland_long_rifles	
800690211	nanu_emp_rifle_ironside_bullet_arcane_fire	wh3_dlc25_emp_inf_nuln_ironsides	
800690212	nanu_emp_rifle_ironside_bullet_flaming	wh3_dlc25_emp_inf_nuln_ironsides	
800690213	nanu_emp_rifle_ironside_bullet_frozen	wh3_dlc25_emp_inf_nuln_ironsides	
800690214	nanu_emp_rifle_ironside_bullet_lightning	wh3_dlc25_emp_inf_nuln_ironsides	
800690215	nanu_emp_rifle_ironside_bullet_magic	wh3_dlc25_emp_inf_nuln_ironsides	
800690216	nanu_emp_rifle_ironside_bullet_anti_infantry	wh3_dlc25_emp_inf_nuln_ironsides	
800690217	nanu_emp_rifle_ironside_bullet_anti_infantry_arcane_fire	wh3_dlc25_emp_inf_nuln_ironsides	
800690218	nanu_emp_rifle_ironside_bullet_anti_infantry_flaming	wh3_dlc25_emp_inf_nuln_ironsides	
800690219	nanu_emp_rifle_ironside_bullet_anti_infantry_frozen	wh3_dlc25_emp_inf_nuln_ironsides	
800690220	nanu_emp_rifle_ironside_bullet_anti_infantry_lightning	wh3_dlc25_emp_inf_nuln_ironsides	
800690221	nanu_emp_rifle_ironside_bullet_anti_infantry_magic	wh3_dlc25_emp_inf_nuln_ironsides	
800690222	nanu_emp_rifle_ironside_bullet_anti_large	wh3_dlc25_emp_inf_nuln_ironsides	
800690223	nanu_emp_rifle_ironside_bullet_anti_large_arcane_fire	wh3_dlc25_emp_inf_nuln_ironsides	
800690224	nanu_emp_rifle_ironside_bullet_anti_large_flaming	wh3_dlc25_emp_inf_nuln_ironsides	
800690225	nanu_emp_rifle_ironside_bullet_anti_large_frozen	wh3_dlc25_emp_inf_nuln_ironsides	
800690226	nanu_emp_rifle_ironside_bullet_anti_large_lightning	wh3_dlc25_emp_inf_nuln_ironsides	
800690227	nanu_emp_rifle_ironside_bullet_anti_large_magic	wh3_dlc25_emp_inf_nuln_ironsides	
800690228	nanu_emp_rifle_ironside_bullet_explosive	wh3_dlc25_emp_inf_nuln_ironsides	
800690229	nanu_emp_rifle_ironside_bullet_explosive_arcane_fire	wh3_dlc25_emp_inf_nuln_ironsides	
800690230	nanu_emp_rifle_ironside_bullet_explosive_flaming	wh3_dlc25_emp_inf_nuln_ironsides	
800690231	nanu_emp_rifle_ironside_bullet_explosive_frozen	wh3_dlc25_emp_inf_nuln_ironsides	
800690232	nanu_emp_rifle_ironside_bullet_explosive_lightning	wh3_dlc25_emp_inf_nuln_ironsides	
800690233	nanu_emp_rifle_ironside_bullet_explosive_magic	wh3_dlc25_emp_inf_nuln_ironsides	
800690234	nanu_emp_rifle_ironside_bullet_multi	wh3_dlc25_emp_inf_nuln_ironsides	
800690235	nanu_emp_rifle_ironside_bullet_multi_arcane_fire	wh3_dlc25_emp_inf_nuln_ironsides	
800690236	nanu_emp_rifle_ironside_bullet_multi_flaming	wh3_dlc25_emp_inf_nuln_ironsides	
800690237	nanu_emp_rifle_ironside_bullet_multi_frozen	wh3_dlc25_emp_inf_nuln_ironsides	
800690238	nanu_emp_rifle_ironside_bullet_multi_lightning	wh3_dlc25_emp_inf_nuln_ironsides	
800690239	nanu_emp_rifle_ironside_bullet_multi_magic	wh3_dlc25_emp_inf_nuln_ironsides	
800690499	nanu_emp_rifle_ironside_bullet_seeking	wh3_dlc25_emp_inf_nuln_ironsides	
800690500	nanu_emp_rifle_ironside_bullet_seeking_arcane_fire	wh3_dlc25_emp_inf_nuln_ironsides	
800690501	nanu_emp_rifle_ironside_bullet_seeking_flaming	wh3_dlc25_emp_inf_nuln_ironsides	
800690502	nanu_emp_rifle_ironside_bullet_seeking_frozen	wh3_dlc25_emp_inf_nuln_ironsides	
800690503	nanu_emp_rifle_ironside_bullet_seeking_lightning	wh3_dlc25_emp_inf_nuln_ironsides	
800690504	nanu_emp_rifle_ironside_bullet_seeking_magic	wh3_dlc25_emp_inf_nuln_ironsides	
800690240	nanu_emp_land_ship_cannon_culverin_arcane_fire	wh3_dlc25_emp_veh_marienburg_land_ship	wh3_dlc25_emp_mnt_veh_land_ship_cannon
800690241	nanu_emp_land_ship_cannon_culverin_flaming	wh3_dlc25_emp_veh_marienburg_land_ship	wh3_dlc25_emp_mnt_veh_land_ship_cannon
800690242	nanu_emp_land_ship_cannon_culverin_frozen	wh3_dlc25_emp_veh_marienburg_land_ship	wh3_dlc25_emp_mnt_veh_land_ship_cannon
800690243	nanu_emp_land_ship_cannon_culverin_lightning	wh3_dlc25_emp_veh_marienburg_land_ship	wh3_dlc25_emp_mnt_veh_land_ship_cannon
