id	missile_weapon	unit	battle_entity_stats_override
800670015	nanu_def_chariot_crossbow_bolt_anti_infantry_magic	wh2_main_def_cav_cold_one_chariot	
800670016	nanu_def_chariot_crossbow_bolt_anti_infantry_poison	wh2_main_def_cav_cold_one_chariot	
800670017	nanu_def_chariot_crossbow_bolt_anti_large	wh2_main_def_cav_cold_one_chariot	
800670018	nanu_def_chariot_crossbow_bolt_anti_large_arcane_fire	wh2_main_def_cav_cold_one_chariot	
800670019	nanu_def_chariot_crossbow_bolt_anti_large_flaming	wh2_main_def_cav_cold_one_chariot	
800670020	nanu_def_chariot_crossbow_bolt_anti_large_magic	wh2_main_def_cav_cold_one_chariot	
800670021	nanu_def_chariot_crossbow_bolt_anti_large_poison	wh2_main_def_cav_cold_one_chariot	
800670022	nanu_def_chariot_crossbow_bolt_arcane_fire	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670023	nanu_def_chariot_crossbow_bolt_flaming	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670024	nanu_def_chariot_crossbow_bolt_magic	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670025	nanu_def_chariot_crossbow_bolt_poison	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670026	nanu_def_chariot_crossbow_bolt_anti_infantry	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670027	nanu_def_chariot_crossbow_bolt_anti_infantry_arcane_fire	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670028	nanu_def_chariot_crossbow_bolt_anti_infantry_flaming	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670029	nanu_def_chariot_crossbow_bolt_anti_infantry_magic	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670030	nanu_def_chariot_crossbow_bolt_anti_infantry_poison	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670031	nanu_def_chariot_crossbow_bolt_anti_large	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670032	nanu_def_chariot_crossbow_bolt_anti_large_arcane_fire	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670033	nanu_def_chariot_crossbow_bolt_anti_large_flaming	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670034	nanu_def_chariot_crossbow_bolt_anti_large_magic	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670035	nanu_def_chariot_crossbow_bolt_anti_large_poison	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_archer
800670036	nanu_def_horse_crossbow_bolt_arcane_fire	wh2_main_def_cav_dark_riders_2	
800670037	nanu_def_horse_crossbow_bolt_flaming	wh2_main_def_cav_dark_riders_2	
800670038	nanu_def_horse_crossbow_bolt_magic	wh2_main_def_cav_dark_riders_2	
800670039	nanu_def_horse_crossbow_bolt_poison	wh2_main_def_cav_dark_riders_2	
800670040	nanu_def_horse_crossbow_bolt_anti_infantry	wh2_main_def_cav_dark_riders_2	
800670041	nanu_def_horse_crossbow_bolt_anti_infantry_arcane_fire	wh2_main_def_cav_dark_riders_2	
800670042	nanu_def_horse_crossbow_bolt_anti_infantry_flaming	wh2_main_def_cav_dark_riders_2	
800670043	nanu_def_horse_crossbow_bolt_anti_infantry_magic	wh2_main_def_cav_dark_riders_2	
800670044	nanu_def_horse_crossbow_bolt_anti_infantry_poison	wh2_main_def_cav_dark_riders_2	
800670045	nanu_def_horse_crossbow_bolt_anti_large	wh2_main_def_cav_dark_riders_2	
800670046	nanu_def_horse_crossbow_bolt_anti_large_arcane_fire	wh2_main_def_cav_dark_riders_2	
800670047	nanu_def_horse_crossbow_bolt_anti_large_flaming	wh2_main_def_cav_dark_riders_2	
800670048	nanu_def_horse_crossbow_bolt_anti_large_magic	wh2_main_def_cav_dark_riders_2	
800670049	nanu_def_horse_crossbow_bolt_anti_large_poison	wh2_main_def_cav_dark_riders_2	
800670050	nanu_def_handbow_bolt_arcane_fire	wh2_main_def_inf_black_ark_corsairs_1	
800670051	nanu_def_handbow_bolt_flaming	wh2_main_def_inf_black_ark_corsairs_1	
800670052	nanu_def_handbow_bolt_magic	wh2_main_def_inf_black_ark_corsairs_1	
800670053	nanu_def_handbow_bolt_poison	wh2_main_def_inf_black_ark_corsairs_1	
800670054	nanu_def_handbow_bolt_anti_infantry	wh2_main_def_inf_black_ark_corsairs_1	
800670055	nanu_def_handbow_bolt_anti_infantry_arcane_fire	wh2_main_def_inf_black_ark_corsairs_1	
800670056	nanu_def_handbow_bolt_anti_infantry_flaming	wh2_main_def_inf_black_ark_corsairs_1	
800670057	nanu_def_handbow_bolt_anti_infantry_magic	wh2_main_def_inf_black_ark_corsairs_1	
800670058	nanu_def_handbow_bolt_anti_infantry_poison	wh2_main_def_inf_black_ark_corsairs_1	
800670059	nanu_def_handbow_bolt_anti_large	wh2_main_def_inf_black_ark_corsairs_1	
800670060	nanu_def_handbow_bolt_anti_large_arcane_fire	wh2_main_def_inf_black_ark_corsairs_1	
800670061	nanu_def_handbow_bolt_anti_large_flaming	wh2_main_def_inf_black_ark_corsairs_1	
800670062	nanu_def_handbow_bolt_anti_large_magic	wh2_main_def_inf_black_ark_corsairs_1	
800670063	nanu_def_handbow_bolt_anti_large_poison	wh2_main_def_inf_black_ark_corsairs_1	
800670064	nanu_def_crossbow_bolt_arcane_fire	wh2_main_def_inf_darkshards_0	
800670065	nanu_def_crossbow_bolt_flaming	wh2_main_def_inf_darkshards_0	
800670066	nanu_def_crossbow_bolt_magic	wh2_main_def_inf_darkshards_0	
800670067	nanu_def_crossbow_bolt_poison	wh2_main_def_inf_darkshards_0	
800670068	nanu_def_crossbow_bolt_anti_infantry	wh2_main_def_inf_darkshards_0	
800670069	nanu_def_crossbow_bolt_anti_infantry_arcane_fire	wh2_main_def_inf_darkshards_0	
800670070	nanu_def_crossbow_bolt_anti_infantry_flaming	wh2_main_def_inf_darkshards_0	
800670071	nanu_def_crossbow_bolt_anti_infantry_magic	wh2_main_def_inf_darkshards_0	
800670072	nanu_def_crossbow_bolt_anti_infantry_poison	wh2_main_def_inf_darkshards_0	
800670073	nanu_def_crossbow_bolt_anti_large	wh2_main_def_inf_darkshards_0	
800670074	nanu_def_crossbow_bolt_anti_large_arcane_fire	wh2_main_def_inf_darkshards_0	
800670075	nanu_def_crossbow_bolt_anti_large_flaming	wh2_main_def_inf_darkshards_0	
800670076	nanu_def_crossbow_bolt_anti_large_magic	wh2_main_def_inf_darkshards_0	
800670077	nanu_def_crossbow_bolt_anti_large_poison	wh2_main_def_inf_darkshards_0	
800670078	nanu_def_crossbow_bolt_arcane_fire	wh2_main_def_inf_darkshards_1	
800670079	nanu_def_crossbow_bolt_flaming	wh2_main_def_inf_darkshards_1	
800670080	nanu_def_crossbow_bolt_magic	wh2_main_def_inf_darkshards_1	
800670081	nanu_def_crossbow_bolt_poison	wh2_main_def_inf_darkshards_1	
800670082	nanu_def_crossbow_bolt_anti_infantry	wh2_main_def_inf_darkshards_1	
800670083	nanu_def_crossbow_bolt_anti_infantry_arcane_fire	wh2_main_def_inf_darkshards_1	
800670084	nanu_def_crossbow_bolt_anti_infantry_flaming	wh2_main_def_inf_darkshards_1	
800670085	nanu_def_crossbow_bolt_anti_infantry_magic	wh2_main_def_inf_darkshards_1	
800670086	nanu_def_crossbow_bolt_anti_infantry_poison	wh2_main_def_inf_darkshards_1	
800670087	nanu_def_crossbow_bolt_anti_large	wh2_main_def_inf_darkshards_1	
800670088	nanu_def_crossbow_bolt_anti_large_arcane_fire	wh2_main_def_inf_darkshards_1	
800670089	nanu_def_crossbow_bolt_anti_large_flaming	wh2_main_def_inf_darkshards_1	
800670090	nanu_def_crossbow_bolt_anti_large_magic	wh2_main_def_inf_darkshards_1	
800670091	nanu_def_crossbow_bolt_anti_large_poison	wh2_main_def_inf_darkshards_1	
800670092	nanu_def_shade_crossbow_bolt_arcane_fire	wh2_main_def_inf_shades_0	
800670093	nanu_def_shade_crossbow_bolt_flaming	wh2_main_def_inf_shades_0	
800670094	nanu_def_shade_crossbow_bolt_magic	wh2_main_def_inf_shades_0	
800670095	nanu_def_shade_crossbow_bolt_poison	wh2_main_def_inf_shades_0	
800670096	nanu_def_shade_crossbow_bolt_anti_infantry	wh2_main_def_inf_shades_0	
800670097	nanu_def_shade_crossbow_bolt_anti_infantry_arcane_fire	wh2_main_def_inf_shades_0	
800670098	nanu_def_shade_crossbow_bolt_anti_infantry_flaming	wh2_main_def_inf_shades_0	
800670099	nanu_def_shade_crossbow_bolt_anti_infantry_magic	wh2_main_def_inf_shades_0	
800670100	nanu_def_shade_crossbow_bolt_anti_infantry_poison	wh2_main_def_inf_shades_0	
800670101	nanu_def_shade_crossbow_bolt_anti_large	wh2_main_def_inf_shades_0	
800670102	nanu_def_shade_crossbow_bolt_anti_large_arcane_fire	wh2_main_def_inf_shades_0	
800670103	nanu_def_shade_crossbow_bolt_anti_large_flaming	wh2_main_def_inf_shades_0	
800670104	nanu_def_shade_crossbow_bolt_anti_large_magic	wh2_main_def_inf_shades_0	
800670105	nanu_def_shade_crossbow_bolt_anti_large_poison	wh2_main_def_inf_shades_0	
800670106	nanu_def_shade_crossbow_bolt_arcane_fire	wh2_main_def_inf_shades_1	
800670107	nanu_def_shade_crossbow_bolt_flaming	wh2_main_def_inf_shades_1	
800670108	nanu_def_shade_crossbow_bolt_magic	wh2_main_def_inf_shades_1	
800670109	nanu_def_shade_crossbow_bolt_poison	wh2_main_def_inf_shades_1	
800670110	nanu_def_shade_crossbow_bolt_anti_infantry	wh2_main_def_inf_shades_1	
800670111	nanu_def_shade_crossbow_bolt_anti_infantry_arcane_fire	wh2_main_def_inf_shades_1	
800670112	nanu_def_shade_crossbow_bolt_anti_infantry_flaming	wh2_main_def_inf_shades_1	
800670113	nanu_def_shade_crossbow_bolt_anti_infantry_magic	wh2_main_def_inf_shades_1	
800670114	nanu_def_shade_crossbow_bolt_anti_infantry_poison	wh2_main_def_inf_shades_1	
800670115	nanu_def_shade_crossbow_bolt_anti_large	wh2_main_def_inf_shades_1	
800670116	nanu_def_shade_crossbow_bolt_anti_large_arcane_fire	wh2_main_def_inf_shades_1	
800670117	nanu_def_shade_crossbow_bolt_anti_large_flaming	wh2_main_def_inf_shades_1	
800670118	nanu_def_shade_crossbow_bolt_anti_large_magic	wh2_main_def_inf_shades_1	
800670119	nanu_def_shade_crossbow_bolt_anti_large_poison	wh2_main_def_inf_shades_1	
800670120	nanu_def_shade_crossbow_bolt_arcane_fire	wh2_main_def_inf_shades_2	
800670121	nanu_def_shade_crossbow_bolt_flaming	wh2_main_def_inf_shades_2	
800670122	nanu_def_shade_crossbow_bolt_magic	wh2_main_def_inf_shades_2	
800670123	nanu_def_shade_crossbow_bolt_poison	wh2_main_def_inf_shades_2	
800670124	nanu_def_shade_crossbow_bolt_anti_infantry	wh2_main_def_inf_shades_2	
800670125	nanu_def_shade_crossbow_bolt_anti_infantry_arcane_fire	wh2_main_def_inf_shades_2	
800670126	nanu_def_shade_crossbow_bolt_anti_infantry_flaming	wh2_main_def_inf_shades_2	
800670127	nanu_def_shade_crossbow_bolt_anti_infantry_magic	wh2_main_def_inf_shades_2	
800670128	nanu_def_shade_crossbow_bolt_anti_infantry_poison	wh2_main_def_inf_shades_2	
800670129	nanu_def_shade_crossbow_bolt_anti_large	wh2_main_def_inf_shades_2	
800670130	nanu_def_shade_crossbow_bolt_anti_large_arcane_fire	wh2_main_def_inf_shades_2	
800670131	nanu_def_shade_crossbow_bolt_anti_large_flaming	wh2_main_def_inf_shades_2	
800670132	nanu_def_shade_crossbow_bolt_anti_large_magic	wh2_main_def_inf_shades_2	
800670133	nanu_def_shade_crossbow_bolt_anti_large_poison	wh2_main_def_inf_shades_2	
800670134	nanu_def_crossbow_bolt_frostbite	wh2_main_def_inf_darkshards_0	
